Wavelength(nm)	PFD(umol m-2 s-1)
380	0.002200
381	0.002231
382	0.002275
383	0.002319
384	0.002199
385	0.002092
386	0.002080
387	0.002087
388	0.002148
389	0.002098
390	0.001854
391	0.001780
392	0.001889
393	0.001937
394	0.001944
395	0.001995
396	0.002062
397	0.002049
398	0.002020
399	0.002072
400	0.002137
401	0.002318
402	0.002535
403	0.002895
404	0.003207
405	0.003415
406	0.003841
407	0.004534
408	0.005281
409	0.006068
410	0.007228
411	0.008555
412	0.010094
413	0.011684
414	0.013914
415	0.016261
416	0.019533
417	0.022917
418	0.026701
419	0.030906
420	0.035965
421	0.041553
422	0.047773
423	0.054918
424	0.062736
425	0.071818
426	0.081435
427	0.092659
428	0.104223
429	0.118527
430	0.133252
431	0.150430
432	0.168316
433	0.188259
434	0.208766
435	0.230153
436	0.250719
437	0.270498
438	0.287636
439	0.303344
440	0.313138
441	0.321273
442	0.321277
443	0.320126
444	0.311679
445	0.301971
446	0.286898
447	0.270812
448	0.252687
449	0.234036
450	0.214787
451	0.196840
452	0.179725
453	0.164426
454	0.149707
455	0.137433
456	0.125480
457	0.115273
458	0.105249
459	0.096266
460	0.087609
461	0.079694
462	0.072179
463	0.065129
464	0.058649
465	0.052521
466	0.047377
467	0.042527
468	0.038498
469	0.034593
470	0.031565
471	0.028657
472	0.026226
473	0.024014
474	0.022186
475	0.020483
476	0.018894
477	0.017428
478	0.016018
479	0.014813
480	0.013644
481	0.012971
482	0.012291
483	0.011566
484	0.010997
485	0.010769
486	0.010535
487	0.010297
488	0.010194
489	0.010167
490	0.010281
491	0.010429
492	0.010619
493	0.010848
494	0.011299
495	0.011769
496	0.012281
497	0.012850
498	0.013481
499	0.014113
500	0.014747
501	0.015547
502	0.016384
503	0.017231
504	0.018107
505	0.019111
506	0.020066
507	0.020930
508	0.021864
509	0.022861
510	0.023811
511	0.024744
512	0.025669
513	0.026596
514	0.027536
515	0.028449
516	0.029282
517	0.030098
518	0.030893
519	0.031604
520	0.032267
521	0.032999
522	0.033745
523	0.034363
524	0.034950
525	0.035416
526	0.035878
527	0.036331
528	0.036777
529	0.037219
530	0.037626
531	0.038026
532	0.038312
533	0.038607
534	0.038937
535	0.039198
536	0.039355
537	0.039538
538	0.039739
539	0.039898
540	0.040047
541	0.040247
542	0.040429
543	0.040548
544	0.040594
545	0.040544
546	0.040644
547	0.040826
548	0.040741
549	0.040627
550	0.040692
551	0.040770
552	0.040878
553	0.040826
554	0.040620
555	0.040567
556	0.040569
557	0.040593
558	0.040585
559	0.040431
560	0.040275
561	0.040117
562	0.040052
563	0.040041
564	0.040052
565	0.040048
566	0.039875
567	0.039738
568	0.039678
569	0.039607
570	0.039528
571	0.039405
572	0.039276
573	0.039253
574	0.039149
575	0.038841
576	0.038682
577	0.038658
578	0.038465
579	0.038224
580	0.038145
581	0.037993
582	0.037640
583	0.037403
584	0.037277
585	0.037240
586	0.037225
587	0.036988
588	0.036781
589	0.036651
590	0.036463
591	0.036221
592	0.036114
593	0.036031
594	0.035779
595	0.035610
596	0.035619
597	0.035551
598	0.035428
599	0.035324
600	0.035243
601	0.035309
602	0.035270
603	0.035071
604	0.035152
605	0.035372
606	0.035651
607	0.035907
608	0.036062
609	0.036303
610	0.036629
611	0.037229
612	0.037901
613	0.038503
614	0.039195
615	0.040053
616	0.041280
617	0.042716
618	0.044030
619	0.045416
620	0.047077
621	0.049153
622	0.051618
623	0.054075
624	0.056610
625	0.059726
626	0.063091
627	0.066807
628	0.071060
629	0.075555
630	0.080969
631	0.086742
632	0.093236
633	0.100381
634	0.107907
635	0.116571
636	0.125696
637	0.135894
638	0.147087
639	0.159006
640	0.172318
641	0.186173
642	0.201301
643	0.217721
644	0.235212
645	0.254955
646	0.275575
647	0.298229
648	0.322475
649	0.348117
650	0.376157
651	0.405245
652	0.436810
653	0.469328
654	0.502669
655	0.536407
656	0.569870
657	0.601992
658	0.630989
659	0.657622
660	0.676055
661	0.690406
662	0.695411
663	0.691755
664	0.682661
665	0.659118
666	0.631461
667	0.596276
668	0.554900
669	0.510420
670	0.462414
671	0.414649
672	0.367306
673	0.323267
674	0.281071
675	0.244660
676	0.211589
677	0.181753
678	0.157398
679	0.135096
680	0.116727
681	0.101047
682	0.086950
683	0.075568
684	0.065402
685	0.057135
686	0.050220
687	0.043902
688	0.038710
689	0.034356
690	0.030679
691	0.027523
692	0.024702
693	0.022484
694	0.020427
695	0.018478
696	0.016873
697	0.015520
698	0.014387
699	0.013488
700	0.012637
701	0.011850
702	0.011108
703	0.010411
704	0.009873
705	0.009405
706	0.008990
707	0.008912
708	0.008575
709	0.007860
710	0.007718
711	0.007618
712	0.007295
713	0.007008
714	0.006764
715	0.006729
716	0.006658
717	0.006557
718	0.006526
719	0.006430
720	0.006239
721	0.006007
722	0.005787
723	0.005618
724	0.005611
725	0.005664
726	0.005732
727	0.005685
728	0.005561
729	0.005327
730	0.005258
731	0.005334
732	0.005104
733	0.005042
734	0.005186
735	0.005103
736	0.004852
737	0.004357
738	0.004459
739	0.004612
740	0.004634
741	0.004502
742	0.004467
743	0.004828
744	0.004944
745	0.004903
746	0.004611
747	0.004548
748	0.004551
749	0.004429
750	0.004462
751	0.004582
752	0.004764
753	0.005046
754	0.005306
755	0.005199
756	0.005088
757	0.005024
758	0.005207
759	0.005134
760	0.004932
761	0.004723
762	0.004832
763	0.005055
764	0.005156
765	0.005202
766	0.005169
767	0.004953
768	0.005048
769	0.005038
770	0.004521
771	0.004638
772	0.004915
773	0.005214
774	0.005067
775	0.004890
776	0.004762
777	0.004882
778	0.004703
779	0.004235
780	0.004474
