Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:05:17
PPFD	33.764179
PFD	34.316925
PFD-UV	0.043850
PFD-B	8.824989
PFD-G	4.141386
PFD-R	20.797808
PFD-FR	0.508884
RFR(600~780nm)	21.306692
CHLB(430~480nm)	7.481079
Custom3(380~780nm)	34.316925
Custom4(380~780nm)	34.316925
UV%	0.127780
B%	25.716148
G%	12.068058
R%	60.605114
FR%	1.482896
RFR%	62.088001
CHLB%	21.799971
Custom3%	100.000000
Custom4%	100.000000
R:B	2.356695
R:FR	40.869419
R:G	5.021945
B:G	2.130927
UV:B	0.004969
UV:FR	0.086169
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	40.869419
BRAT(CHLB:PFD-B)	0.847715
Ratio3	0.000000
Ratio4	0.000000
LambdaP	662.000000
LambdaPV	128.051331
LambdaD	380.000000
LUX	837.749634
IRR	7.164374
fc	77.857773
I-Time	104.000000
380nm	0.709994
381nm	0.717814
382nm	0.730287
383nm	0.742514
384nm	0.702413
385nm	0.666869
386nm	0.661498
387nm	0.653149
388nm	0.635786
389nm	0.633460
390nm	0.657193
391nm	0.668443
392nm	0.666383
393nm	0.665594
394nm	0.665642
395nm	0.656422
396nm	0.643627
397nm	0.659132
398nm	0.679973
399nm	0.665385
400nm	0.657685
401nm	0.742606
402nm	0.832113
403nm	0.939545
404nm	1.052722
405nm	1.177791
406nm	1.338865
407nm	1.544237
408nm	1.800724
409nm	2.095513
410nm	2.453687
411nm	2.839588
412nm	3.361082
413nm	3.912277
414nm	4.643200
415nm	5.402720
416nm	6.398645
417nm	7.443991
418nm	8.688833
419nm	10.048149
420nm	11.643954
421nm	13.372671
422nm	15.260893
423nm	17.422386
424nm	19.778772
425nm	22.490429
426nm	25.344637
427nm	28.712221
428nm	32.174412
429nm	36.355888
430nm	40.632172
431nm	45.542259
432nm	50.605133
433nm	56.146816
434nm	61.760109
435nm	67.492157
436nm	72.895576
437nm	77.984924
438nm	82.194633
439nm	85.920174
440nm	87.930267
441nm	89.453674
442nm	88.784004
443nm	87.803375
444nm	84.834930
445nm	81.576469
446nm	77.056198
447nm	72.303993
448nm	67.069717
449nm	61.829117
450nm	56.581200
451nm	51.662037
452nm	46.958603
453nm	42.815372
454nm	38.864109
455nm	35.561317
456nm	32.356731
457nm	29.652969
458nm	27.005684
459nm	24.625853
460nm	22.343197
461nm	20.267296
462nm	18.307158
463nm	16.479557
464nm	14.827363
465nm	13.285492
466nm	11.951756
467nm	10.682792
468nm	9.680352
469nm	8.716022
470nm	7.936724
471nm	7.192235
472nm	6.574043
473nm	5.996533
474nm	5.488431
475nm	5.041301
476nm	4.649493
477nm	4.290832
478nm	3.947752
479nm	3.678486
480nm	3.423546
481nm	3.222676
482nm	3.034920
483nm	2.917073
484nm	2.809070
485nm	2.722296
486nm	2.667861
487nm	2.648594
488nm	2.633585
489nm	2.620945
490nm	2.679901
491nm	2.755906
492nm	2.819780
493nm	2.889211
494nm	2.994278
495nm	3.110668
496nm	3.252178
497nm	3.417891
498nm	3.609711
499nm	3.801060
500nm	3.992159
501nm	4.205916
502nm	4.424476
503nm	4.688501
504nm	4.951216
505nm	5.207827
506nm	5.459838
507nm	5.703460
508nm	5.963068
509nm	6.236670
510nm	6.482348
511nm	6.716816
512nm	6.968713
513nm	7.221081
514nm	7.455144
515nm	7.682122
516nm	7.889307
517nm	8.101582
518nm	8.320074
519nm	8.517530
520nm	8.703045
521nm	8.865512
522nm	9.022992
523nm	9.171042
524nm	9.316092
525nm	9.449913
526nm	9.563936
527nm	9.648863
528nm	9.745663
529nm	9.850356
530nm	9.947309
531nm	10.042301
532nm	10.090558
533nm	10.145218
534nm	10.226561
535nm	10.291667
536nm	10.332350
537nm	10.353659
538nm	10.362213
539nm	10.378143
540nm	10.396026
541nm	10.426911
542nm	10.453662
543nm	10.466104
544nm	10.472639
545nm	10.471489
546nm	10.459747
547nm	10.442218
548nm	10.424239
549nm	10.407734
550nm	10.409890
551nm	10.407716
552nm	10.395146
553nm	10.358553
554nm	10.299179
555nm	10.272217
556nm	10.256978
557nm	10.201911
558nm	10.150542
559nm	10.123837
560nm	10.096901
561nm	10.069628
562nm	10.034132
563nm	9.993934
564nm	9.961411
565nm	9.926306
566nm	9.856413
567nm	9.802535
568nm	9.780992
569nm	9.743902
570nm	9.694923
571nm	9.655535
572nm	9.616313
573nm	9.528453
574nm	9.457868
575nm	9.430926
576nm	9.396896
577nm	9.356484
578nm	9.279296
579nm	9.191788
580nm	9.139117
581nm	9.084569
582nm	9.024824
583nm	8.977712
584nm	8.942456
585nm	8.887176
586nm	8.825930
587nm	8.768491
588nm	8.710267
589nm	8.650002
590nm	8.590820
591nm	8.532578
592nm	8.479815
593nm	8.427681
594nm	8.362830
595nm	8.306787
596nm	8.269354
597nm	8.231707
598nm	8.193908
599nm	8.137903
600nm	8.083132
601nm	8.058904
602nm	8.034697
603nm	8.010524
604nm	7.989864
605nm	7.970938
606nm	7.989039
607nm	8.015629
608nm	8.064342
609nm	8.116056
610nm	8.170742
611nm	8.236800
612nm	8.308659
613nm	8.417063
614nm	8.542989
615nm	8.700899
616nm	8.895474
617nm	9.110509
618nm	9.378136
619nm	9.658694
620nm	9.970745
621nm	10.349070
622nm	10.789031
623nm	11.249023
624nm	11.727915
625nm	12.319480
626nm	12.957954
627nm	13.663045
628nm	14.470576
629nm	15.321844
630nm	16.320158
631nm	17.384605
632nm	18.584921
633nm	19.924667
634nm	21.344070
635nm	23.004772
636nm	24.750282
637nm	26.695375
638nm	28.772888
