Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:17:17
PPFD	13.777975
PFD	13.853368
PFD-UV	0.020562
PFD-B	13.650280
PFD-G	0.076215
PFD-R	0.051489
PFD-FR	0.054832
RFR(600~780nm)	0.106321
CHLB(430~480nm)	12.576588
Custom3(380~780nm)	13.853368
Custom4(380~780nm)	13.853368
UV%	0.148427
B%	98.533943
G%	0.550157
R%	0.371673
FR%	0.395801
RFR%	0.767474
CHLB%	90.783615
Custom3%	100.000000
Custom4%	100.000000
R:B	0.003772
R:FR	0.939038
R:G	0.675575
B:G	179.101440
UV:B	0.001506
UV:FR	0.375003
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.939038
BRAT(CHLB:PFD-B)	0.921343
Ratio3	0.000000
Ratio4	0.000000
LambdaP	442.000000
LambdaPV	167.031479
LambdaD	448.000000
LUX	91.567108
IRR	3.716929
fc	8.509954
I-Time	71.000000
380nm	0.347866
381nm	0.426988
382nm	0.338128
383nm	0.232809
384nm	0.300959
385nm	0.358060
386nm	0.341988
387nm	0.327280
388nm	0.316702
389nm	0.307019
390nm	0.298890
391nm	0.282470
392nm	0.257212
393nm	0.262918
394nm	0.289050
395nm	0.311434
396nm	0.332372
397nm	0.327453
398nm	0.317658
399nm	0.330870
400nm	0.350678
401nm	0.433768
402nm	0.494652
403nm	0.468729
404nm	0.471095
405nm	0.532024
406nm	0.635422
407nm	0.791069
408nm	0.909069
409nm	0.998858
410nm	1.218446
411nm	1.494815
412nm	1.859200
413nm	2.242866
414nm	2.691538
415nm	3.165082
416nm	3.912112
417nm	4.717144
418nm	5.756305
419nm	6.902468
420nm	8.269683
421nm	9.924149
422nm	11.923340
423nm	14.256112
424nm	16.826786
425nm	20.051369
426nm	23.538324
427nm	28.176443
428nm	33.026703
429nm	39.598854
430nm	46.467766
431nm	55.427105
432nm	65.051544
433nm	76.760216
434nm	89.222084
435nm	102.933083
436nm	116.739525
437nm	130.637192
438nm	142.790192
439nm	153.982910
440nm	161.026672
441nm	166.893326
442nm	167.031479
443nm	166.348160
