Wavelength(nm)	PFD(umol m-2 s-1)
380	0.002020
381	0.001903
382	0.001861
383	0.001829
384	0.001922
385	0.001996
386	0.001935
387	0.001888
388	0.001885
389	0.001834
390	0.001699
391	0.001722
392	0.001914
393	0.002086
394	0.002246
395	0.002346
396	0.002423
397	0.002173
398	0.001860
399	0.001739
400	0.001666
401	0.002054
402	0.002388
403	0.002502
404	0.002770
405	0.003359
406	0.003944
407	0.004523
408	0.005156
409	0.005829
410	0.006908
411	0.008169
412	0.010072
413	0.012123
414	0.014573
415	0.017151
416	0.020954
417	0.025041
418	0.030221
419	0.036062
420	0.043248
421	0.051766
422	0.061884
423	0.073892
424	0.087274
425	0.103777
426	0.121587
427	0.145004
428	0.169549
429	0.203410
430	0.239007
431	0.285920
432	0.336479
433	0.398047
434	0.465024
435	0.540829
436	0.619109
437	0.699786
438	0.773666
439	0.843925
440	0.893035
441	0.936256
442	0.948767
443	0.956703
444	0.932119
445	0.902608
446	0.851998
447	0.796849
448	0.732485
449	0.667490
450	0.601812
451	0.541931
452	0.485787
453	0.440265
454	0.398272
455	0.365313
456	0.333567
457	0.307610
458	0.281835
459	0.257361
460	0.233273
461	0.210133
462	0.187849
463	0.166566
464	0.147274
465	0.129212
466	0.114136
467	0.099950
468	0.089229
469	0.078988
470	0.071485
471	0.064264
472	0.058149
473	0.052561
474	0.047897
475	0.043225
476	0.038545
477	0.034546
478	0.030861
479	0.027607
480	0.024426
481	0.021909
482	0.019436
483	0.017239
484	0.015244
485	0.013695
486	0.012431
487	0.011478
488	0.010462
489	0.009409
490	0.008635
491	0.007925
492	0.007326
493	0.006740
494	0.006223
495	0.005748
496	0.005370
497	0.004859
498	0.004202
499	0.003899
500	0.003783
501	0.003602
502	0.003406
503	0.003193
504	0.003002
505	0.002920
506	0.002813
507	0.002663
508	0.002626
509	0.002688
510	0.002353
511	0.001857
512	0.002054
513	0.002292
514	0.002038
515	0.001827
516	0.001735
517	0.001655
518	0.001589
519	0.001504
520	0.001408
521	0.001576
522	0.001796
523	0.001780
524	0.001673
525	0.001225
526	0.001002
527	0.001112
528	0.001223
529	0.001334
530	0.001256
531	0.001131
532	0.001354
533	0.001517
534	0.001422
535	0.001455
536	0.001683
537	0.001615
538	0.001351
539	0.001337
540	0.001383
541	0.001388
542	0.001370
543	0.001274
544	0.001266
545	0.001375
546	0.001389
547	0.001351
548	0.001338
549	0.001346
550	0.001548
551	0.001671
552	0.001602
553	0.001547
554	0.001506
555	0.001509
556	0.001527
557	0.001148
558	0.000886
559	0.001243
560	0.001355
561	0.001108
562	0.001000
563	0.000971
564	0.000958
565	0.000978
566	0.001288
567	0.001440
568	0.001272
569	0.001251
570	0.001341
571	0.001473
572	0.001609
573	0.001602
574	0.001575
575	0.001498
576	0.001339
577	0.001106
578	0.000843
579	0.000584
580	0.001108
581	0.001430
582	0.001191
583	0.001279
584	0.001675
585	0.001749
586	0.001716
587	0.001346
588	0.001100
589	0.001181
590	0.001193
591	0.001144
592	0.001078
593	0.001011
594	0.000993
595	0.000981
596	0.000982
597	0.000994
598	0.001015
599	0.001084
600	0.001188
601	0.001478
602	0.001534
603	0.001231
604	0.001095
605	0.001041
606	0.001172
607	0.001266
608	0.001192
609	0.001088
610	0.000952
611	0.000972
612	0.001041
613	0.001185
614	0.001180
615	0.000899
616	0.000851
617	0.000934
618	0.000998
619	0.001029
620	0.000949
621	0.000922
622	0.000944
623	0.001085
624	0.001219
625	0.001077
626	0.001022
627	0.001090
628	0.001160
629	0.001229
630	0.001235
631	0.001099
632	0.000671
633	0.000742
634	0.001098
635	0.001543
636	0.001735
637	0.001204
638	0.001036
639	0.001130
640	0.001225
641	0.001278
642	0.001191
643	0.001306
644	0.001587
645	0.001464
646	0.001284
647	0.001102
648	0.001095
649	0.001241
650	0.000873
651	0.000532
652	0.000607
653	0.000828
654	0.001173
655	0.001219
656	0.001131
657	0.000715
658	0.000822
659	0.001328
660	0.001310
661	0.001344
662	0.001660
663	0.001613
664	0.001337
665	0.001617
666	0.001752
667	0.001549
668	0.001271
669	0.000969
670	0.000946
671	0.001068
672	0.001401
673	0.001396
674	0.001296
675	0.001217
676	0.001466
677	0.002032
678	0.001610
679	0.001226
680	0.001346
681	0.001376
682	0.001355
683	0.001391
684	0.001415
685	0.001422
686	0.001684
687	0.001858
688	0.001209
689	0.001038
690	0.001255
691	0.001157
692	0.001124
693	0.001253
694	0.001566
695	0.001780
696	0.000909
697	0.000824
698	0.001429
699	0.001293
700	0.000941
701	0.000269
702	0.000687
703	0.001319
704	0.001194
705	0.001124
706	0.001096
707	0.001101
708	0.001106
709	0.001111
710	0.001425
711	0.001682
712	0.001587
713	0.001397
714	0.001188
715	0.001193
716	0.001234
717	0.001307
718	0.001244
719	0.001205
720	0.001207
721	0.001327
722	0.001570
723	0.002064
724	0.002094
725	0.001967
726	0.001898
727	0.001516
728	0.001040
729	0.001616
730	0.001733
731	0.001449
732	0.001956
733	0.002258
734	0.002303
735	0.002282
736	0.002073
737	0.001562
738	0.001235
739	0.001165
740	0.001586
741	0.001473
742	0.001405
743	0.001876
744	0.002008
745	0.002081
746	0.002371
747	0.002385
748	0.002175
749	0.001503
750	0.001658
751	0.002170
752	0.002521
753	0.002175
754	0.001522
755	0.001106
756	0.001400
757	0.002061
758	0.002732
759	0.002757
760	0.002518
761	0.002530
762	0.001889
763	0.001307
764	0.002131
765	0.002371
766	0.002294
767	0.001935
768	0.001822
769	0.001908
770	0.002301
771	0.003170
772	0.003509
773	0.002617
774	0.001745
775	0.001197
776	0.001108
777	0.001697
778	0.001970
779	0.001907
780	0.002395
