Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:18:01
PPFD	22.272858
PFD	22.430828
PFD-UV	0.038024
PFD-B	22.023046
PFD-G	0.144337
PFD-R	0.105464
PFD-FR	0.119952
RFR(600~780nm)	0.225416
CHLB(430~480nm)	20.308424
Custom3(380~780nm)	22.430828
Custom4(380~780nm)	22.430828
UV%	0.169518
B%	98.182060
G%	0.643476
R%	0.470175
FR%	0.534763
RFR%	1.004937
CHLB%	90.538002
Custom3%	100.000000
Custom4%	100.000000
R:B	0.004789
R:FR	0.879221
R:G	0.730679
B:G	152.580734
UV:B	0.001727
UV:FR	0.316997
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.879221
BRAT(CHLB:PFD-B)	0.922144
Ratio3	0.000000
Ratio4	0.000000
LambdaP	443.000000
LambdaPV	264.760071
LambdaD	448.000000
LUX	154.458939
IRR	6.005858
fc	14.354920
I-Time	45.000000
380nm	0.591141
381nm	0.463505
382nm	0.518644
383nm	0.593710
384nm	0.616667
385nm	0.633919
386nm	0.613388
387nm	0.597297
388nm	0.594648
389nm	0.577025
390nm	0.533453
391nm	0.539069
392nm	0.597132
393nm	0.604495
394nm	0.578414
395nm	0.588108
396nm	0.611599
397nm	0.598143
398nm	0.577719
399nm	0.607001
400nm	0.639401
401nm	0.684383
402nm	0.726843
403nm	0.759441
404nm	0.838624
405nm	1.014249
406nm	1.154300
407nm	1.250584
408nm	1.447533
409nm	1.719913
410nm	2.060350
411nm	2.430558
412nm	2.993006
413nm	3.597565
414nm	4.505934
415nm	5.449071
416nm	6.616255
417nm	7.861160
418nm	9.419796
419nm	11.222636
420nm	13.529972
421nm	16.127531
422nm	19.073381
423nm	22.659613
424nm	26.702555
425nm	31.583338
426nm	36.800297
427nm	43.600410
428nm	50.692280
429nm	60.413559
430nm	70.572411
431nm	83.795441
432nm	98.018898
433nm	115.377457
434nm	134.017258
435nm	154.781921
436nm	176.081848
437nm	197.893341
438nm	217.625427
439nm	236.212982
440nm	249.164093
441nm	260.516083
442nm	263.269623
443nm	264.760071
444nm	257.621613
445nm	249.150314
446nm	234.880203
447nm	219.469131
448nm	201.686554
449nm	183.784378
450nm	165.743896
451nm	149.222443
452nm	133.697723
453nm	120.947784
454nm	109.148705
455nm	99.685974
456nm	90.577057
457nm	83.272163
458nm	76.076271
459nm	69.396591
460nm	62.848934
461nm	56.582176
462nm	50.516621
463nm	44.681423
464nm	39.460434
465nm	34.625748
466nm	30.597946
467nm	26.821241
468nm	23.857941
469nm	21.025454
470nm	18.970875
471nm	16.997547
472nm	15.319016
473nm	13.762100
474nm	12.412671
475nm	11.158414
476nm	9.990509
477nm	8.962644
478nm	8.000607
479nm	7.105326
480nm	6.223000
481nm	5.625032
482nm	5.032824
483nm	4.465513
484nm	3.968499
