Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000727
381	0.000727
382	0.000741
383	0.000757
384	0.000717
385	0.000686
386	0.000714
387	0.000730
388	0.000708
389	0.000695
390	0.000698
391	0.000689
392	0.000668
393	0.000656
394	0.000650
395	0.000648
396	0.000647
397	0.000661
398	0.000678
399	0.000703
400	0.000728
401	0.000747
402	0.000767
403	0.000793
404	0.000845
405	0.000951
406	0.001055
407	0.001156
408	0.001267
409	0.001385
410	0.001578
411	0.001806
412	0.002072
413	0.002348
414	0.002746
415	0.003164
416	0.003718
417	0.004301
418	0.004989
419	0.005748
420	0.006651
421	0.007646
422	0.008753
423	0.009999
424	0.011346
425	0.012878
426	0.014489
427	0.016345
428	0.018255
429	0.020539
430	0.022887
431	0.025604
432	0.028442
433	0.031636
434	0.035037
435	0.038775
436	0.042702
437	0.046813
438	0.051022
439	0.055293
440	0.059387
441	0.063443
442	0.066758
443	0.069949
444	0.071887
445	0.073502
446	0.073683
447	0.073260
448	0.071581
449	0.069147
450	0.065838
451	0.061916
452	0.057582
453	0.053009
454	0.048341
455	0.043855
456	0.039400
457	0.035729
458	0.032183
459	0.029291
460	0.026630
461	0.024476
462	0.022514
463	0.020773
464	0.019207
465	0.017749
466	0.016398
467	0.015076
468	0.013879
469	0.012700
470	0.011674
471	0.010696
472	0.009903
473	0.009183
474	0.008590
475	0.008092
476	0.007679
477	0.007353
478	0.007066
479	0.006872
480	0.006694
481	0.006616
482	0.006549
483	0.006540
484	0.006557
485	0.006629
486	0.006762
487	0.006961
488	0.007212
489	0.007493
490	0.007914
491	0.008371
492	0.008934
493	0.009520
494	0.010210
495	0.010942
496	0.011762
497	0.012644
498	0.013593
499	0.014581
500	0.015589
501	0.016710
502	0.017858
503	0.019028
504	0.020211
505	0.021437
506	0.022669
507	0.023910
508	0.025175
509	0.026461
510	0.027699
511	0.028919
512	0.030117
513	0.031315
514	0.032501
515	0.033652
516	0.034698
517	0.035725
518	0.036731
519	0.037692
520	0.038628
521	0.039503
522	0.040366
523	0.041121
524	0.041861
525	0.042538
526	0.043187
527	0.043794
528	0.044356
529	0.044890
530	0.045352
531	0.045798
532	0.046177
533	0.046559
534	0.046953
535	0.047296
536	0.047562
537	0.047841
538	0.048130
539	0.048356
540	0.048566
541	0.048727
542	0.048879
543	0.049001
544	0.049113
545	0.049213
546	0.049285
547	0.049343
548	0.049400
549	0.049451
550	0.049443
551	0.049442
552	0.049457
553	0.049463
554	0.049461
555	0.049462
556	0.049464
557	0.049422
558	0.049381
559	0.049349
560	0.049307
561	0.049249
562	0.049205
563	0.049168
564	0.049072
565	0.048969
566	0.048888
567	0.048799
568	0.048697
569	0.048586
570	0.048470
571	0.048354
572	0.048236
573	0.048083
574	0.047918
575	0.047722
576	0.047528
577	0.047335
578	0.047139
579	0.046941
580	0.046711
581	0.046479
582	0.046238
583	0.045994
584	0.045747
585	0.045481
586	0.045209
587	0.044921
588	0.044629
589	0.044327
590	0.044002
591	0.043658
592	0.043298
593	0.042931
594	0.042545
595	0.042156
596	0.041764
597	0.041360
598	0.040947
599	0.040555
600	0.040161
601	0.039726
602	0.039299
603	0.038884
604	0.038434
605	0.037967
606	0.037525
607	0.037076
608	0.036604
609	0.036120
610	0.035627
611	0.035164
612	0.034704
613	0.034184
614	0.033693
615	0.033257
616	0.032772
617	0.032259
618	0.031787
619	0.031311
620	0.030815
621	0.030318
622	0.029818
623	0.029377
624	0.028943
625	0.028470
626	0.027989
627	0.027497
628	0.027049
629	0.026615
630	0.026103
631	0.025616
632	0.025183
633	0.024730
634	0.024264
635	0.023818
636	0.023365
637	0.022894
638	0.022451
639	0.022027
640	0.021600
641	0.021174
642	0.020756
643	0.020354
644	0.019965
645	0.019587
646	0.019205
647	0.018804
648	0.018422
649	0.018056
650	0.017697
651	0.017340
652	0.016991
653	0.016644
654	0.016299
655	0.015971
656	0.015652
657	0.015355
658	0.015056
659	0.014754
660	0.014424
661	0.014105
662	0.013825
663	0.013542
664	0.013256
665	0.012958
666	0.012663
667	0.012375
668	0.012119
669	0.011878
670	0.011635
671	0.011376
672	0.011093
673	0.010860
674	0.010642
675	0.010427
676	0.010204
677	0.009973
678	0.009760
679	0.009544
680	0.009314
681	0.009099
682	0.008891
683	0.008703
684	0.008516
685	0.008333
686	0.008173
687	0.008018
688	0.007852
689	0.007687
690	0.007520
691	0.007352
692	0.007195
693	0.007063
694	0.006909
695	0.006752
696	0.006627
697	0.006495
698	0.006356
699	0.006189
700	0.006038
701	0.005923
702	0.005808
703	0.005699
704	0.005622
705	0.005511
706	0.005374
707	0.005276
708	0.005176
709	0.005072
710	0.004936
711	0.004795
712	0.004658
713	0.004580
714	0.004527
715	0.004451
716	0.004371
717	0.004285
718	0.004210
719	0.004120
720	0.004009
721	0.003958
722	0.003911
723	0.003849
724	0.003740
725	0.003628
726	0.003586
727	0.003507
728	0.003412
729	0.003383
730	0.003324
731	0.003238
732	0.003203
733	0.003162
734	0.003115
735	0.003061
736	0.003015
737	0.002983
738	0.002925
739	0.002866
740	0.002817
741	0.002767
742	0.002737
743	0.002762
744	0.002730
745	0.002679
746	0.002631
747	0.002589
748	0.002552
749	0.002526
750	0.002531
751	0.002540
752	0.002490
753	0.002418
754	0.002356
755	0.002411
756	0.002412
757	0.002393
758	0.002408
759	0.002409
760	0.002395
761	0.002345
762	0.002317
763	0.002300
764	0.002289
765	0.002268
766	0.002239
767	0.002193
768	0.002154
769	0.002130
770	0.002138
771	0.002127
772	0.002123
773	0.002143
774	0.002119
775	0.002094
776	0.002075
777	0.002010
778	0.002001
779	0.002049
780	0.002090
