Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_15:26:21
PPFD	1.146904
PFD	1.199587
PFD-UV	0.006392
PFD-B	1.075152
PFD-G	0.031942
PFD-R	0.039810
PFD-FR	0.046292
RFR(600~780nm)	0.086102
CHLB(430~480nm)	0.980820
Custom3(380~780nm)	1.199587
Custom4(380~780nm)	1.199587
UV%	0.532853
B%	89.626816
G%	2.662714
R%	3.318660
FR%	3.858963
RFR%	7.177625
CHLB%	81.763153
Custom3%	100.000000
Custom4%	100.000000
R:B	0.037028
R:FR	0.859988
R:G	1.246345
B:G	33.659954
UV:B	0.005945
UV:FR	0.138082
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	0.859988
BRAT(CHLB:PFD-B)	0.912262
Ratio3	0.000000
Ratio4	0.000000
LambdaP	443.000000
LambdaPV	12.467049
LambdaD	448.000000
LUX	11.424485
IRR	0.312827
fc	1.061755
I-Time	950.000000
380nm	0.100915
381nm	0.100054
382nm	0.102250
383nm	0.104719
384nm	0.102193
385nm	0.100366
386nm	0.103167
387nm	0.104521
388nm	0.101492
389nm	0.098986
390nm	0.097387
391nm	0.095841
392nm	0.094350
393nm	0.093076
394nm	0.091946
395nm	0.092391
396nm	0.093443
397nm	0.096166
398nm	0.099205
399nm	0.094542
400nm	0.090149
401nm	0.092213
402nm	0.095412
403nm	0.103048
404nm	0.110138
405nm	0.116099
406nm	0.123390
407nm	0.132318
408nm	0.143042
409nm	0.155111
410nm	0.171146
411nm	0.188915
412nm	0.213771
413nm	0.240179
414nm	0.278330
415nm	0.318512
416nm	0.376238
417nm	0.437097
418nm	0.510605
419nm	0.593248
420nm	0.694762
421nm	0.817973
422nm	0.967223
423nm	1.145324
424nm	1.344000
425nm	1.589409
426nm	1.853567
427nm	2.196026
428nm	2.552915
429nm	3.034408
430nm	3.537537
431nm	4.193265
432nm	4.889665
433nm	5.713517
434nm	6.595425
435nm	7.573616
436nm	8.559758
437nm	9.553501
438nm	10.443722
439nm	11.276962
440nm	11.842118
441nm	12.331216
442nm	12.427602
443nm	12.467049
444nm	12.126635
445nm	11.729319
446nm	11.084435
447nm	10.386237
448nm	9.577226
449nm	8.763170
450nm	7.943285
451nm	7.189708
452nm	6.479644
453nm	5.886883
454nm	5.334319
455nm	4.882454
456nm	4.445748
457nm	4.083876
458nm	3.727989
