Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007771
381	0.007953
382	0.007678
383	0.007353
384	0.007255
385	0.007161
386	0.007093
387	0.006961
388	0.006636
389	0.006370
390	0.006211
391	0.006333
392	0.006757
393	0.006604
394	0.006067
395	0.006167
396	0.006515
397	0.006719
398	0.006897
399	0.006693
400	0.006525
401	0.006961
402	0.007388
403	0.007770
404	0.008356
405	0.009364
406	0.010342
407	0.011281
408	0.012265
409	0.013284
410	0.015456
411	0.018142
412	0.021061
413	0.024042
414	0.028117
415	0.032396
416	0.038291
417	0.044701
418	0.053111
419	0.062399
420	0.073467
421	0.086160
422	0.100804
423	0.118034
424	0.137145
425	0.160869
426	0.186524
427	0.218186
428	0.251082
429	0.295181
430	0.341111
431	0.398421
432	0.459309
433	0.530892
434	0.607549
435	0.692446
436	0.778903
437	0.866878
438	0.948477
439	1.026706
440	1.084400
441	1.136407
442	1.156203
443	1.171280
444	1.153333
445	1.129690
446	1.081502
447	1.026908
448	0.959187
449	0.888262
450	0.813662
451	0.741943
452	0.672017
453	0.610761
454	0.552315
455	0.504073
456	0.457231
457	0.419215
458	0.381959
459	0.348957
460	0.317075
461	0.287755
462	0.259981
463	0.234007
464	0.210068
465	0.187380
466	0.168139
467	0.149921
468	0.134826
469	0.120232
470	0.109396
471	0.099088
472	0.090822
473	0.083025
474	0.076054
475	0.069724
476	0.063977
477	0.058822
478	0.053936
479	0.050150
480	0.046565
481	0.043941
482	0.041274
483	0.038396
484	0.036147
485	0.035272
486	0.034429
487	0.033620
488	0.033452
489	0.033642
490	0.033791
491	0.033930
492	0.034928
493	0.036022
494	0.037534
495	0.039281
496	0.041544
497	0.043687
498	0.045700
499	0.047947
500	0.050323
501	0.053142
502	0.056065
503	0.059459
504	0.062828
505	0.066025
506	0.069274
507	0.072605
508	0.076141
509	0.079858
510	0.083178
511	0.086344
512	0.089457
513	0.092594
514	0.095992
515	0.099225
516	0.101971
517	0.104904
518	0.108064
519	0.110597
520	0.112775
521	0.115444
522	0.118206
523	0.120141
524	0.122014
525	0.123638
526	0.125288
527	0.126976
528	0.128804
529	0.130728
530	0.131984
531	0.133073
532	0.134285
533	0.135453
534	0.136425
535	0.137210
536	0.137709
537	0.138632
538	0.139837
539	0.140314
540	0.140629
541	0.141587
542	0.142338
543	0.142369
544	0.142583
545	0.143036
546	0.143387
547	0.143682
548	0.143598
