Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006830
381	0.007398
382	0.007559
383	0.007670
384	0.007539
385	0.007416
386	0.007346
387	0.007210
388	0.006875
389	0.006759
390	0.007027
391	0.006977
392	0.006585
393	0.006099
394	0.005550
395	0.005657
396	0.006019
397	0.006250
398	0.006456
399	0.006221
400	0.006056
401	0.006894
402	0.007645
403	0.008041
404	0.008516
405	0.009154
406	0.010124
407	0.011502
408	0.012696
409	0.013751
410	0.015719
411	0.018095
412	0.021072
413	0.024192
414	0.029132
415	0.034271
416	0.040367
417	0.047145
418	0.056603
419	0.066712
420	0.078124
421	0.091394
422	0.106895
423	0.124869
424	0.144645
425	0.168961
426	0.195179
427	0.227916
428	0.261986
429	0.307665
430	0.355321
431	0.415412
432	0.479466
433	0.555400
434	0.636733
435	0.726836
436	0.818000
437	0.910200
438	0.993939
439	1.073154
440	1.128045
441	1.176158
442	1.188162
443	1.194947
444	1.166759
445	1.132746
446	1.073768
447	1.009390
448	0.934041
449	0.857130
450	0.778457
451	0.705734
452	0.636829
453	0.578547
454	0.523756
455	0.479442
456	0.436535
457	0.401072
458	0.366111
459	0.334132
460	0.303216
461	0.274734
462	0.247403
463	0.221416
464	0.197556
465	0.175004
466	0.156621
467	0.139489
468	0.125636
469	0.112268
470	0.102135
471	0.092474
472	0.084644
473	0.077308
474	0.070842
475	0.064852
476	0.059293
477	0.054603
478	0.050313
479	0.046242
480	0.042200
481	0.040239
482	0.038181
483	0.035589
484	0.033532
485	0.032650
486	0.031798
487	0.030980
488	0.030826
489	0.031041
490	0.031485
491	0.031984
492	0.033369
493	0.034759
494	0.036012
495	0.037389
496	0.039033
497	0.041050
498	0.043471
499	0.045917
500	0.048380
501	0.051290
502	0.054302
503	0.057461
504	0.060653
505	0.063950
506	0.067423
507	0.071208
508	0.074834
509	0.078320
510	0.081393
511	0.084305
512	0.087477
513	0.090711
514	0.094214
515	0.097552
516	0.100404
517	0.103105
518	0.105620
519	0.108209
520	0.110845
521	0.113355
522	0.115836
523	0.117846
524	0.119793
525	0.121482
526	0.123200
527	0.124957
528	0.126422
529	0.127693
530	0.128848
531	0.129977
532	0.131223
533	0.132421
534	0.133411
535	0.134208
536	0.134712
537	0.135426
538	0.136278
539	0.136980
540	0.137645
541	0.138232
542	0.138773
543	0.139151
544	0.139386
545	0.139434
546	0.139638
547	0.139928
548	0.139779
549	0.139600
550	0.139925
551	0.140128
552	0.140037
553	0.139811
554	0.139456
555	0.139145
556	0.138850
557	0.138922
558	0.138981
559	0.138905
560	0.138773
561	0.138560
562	0.138258
563	0.137905
564	0.137976
565	0.138070
566	0.137765
567	0.137543
568	0.137488
569	0.137167
570	0.136641
571	0.136061
572	0.135466
573	0.134889
574	0.134327
575	0.133810
576	0.133558
577	0.133547
578	0.132884
579	0.132028
580	0.131422
581	0.130947
582	0.130838
583	0.130194
584	0.129046
585	0.128803
586	0.128804
587	0.127506
588	0.126572
589	0.126595
590	0.126195
591	0.125427
592	0.124817
593	0.124254
594	0.123806
595	0.123231
596	0.122391
597	0.121598
598	0.120839
599	0.120593
600	0.120472
601	0.120622
602	0.120650
603	0.120488
604	0.120891
605	0.121574
606	0.121581
607	0.121780
608	0.122790
609	0.123988
610	0.125373
611	0.126773
612	0.128329
613	0.131941
614	0.135277
615	0.138100
616	0.142409
617	0.147557
618	0.152955
619	0.158749
620	0.165818
621	0.173941
622	0.183052
623	0.194153
624	0.205914
625	0.219107
626	0.233645
627	0.250082
628	0.269253
629	0.289620
630	0.313384
631	0.338708
632	0.367168
633	0.399390
634	0.433815
635	0.473928
636	0.516379
637	0.564281
638	0.616623
639	0.672203
