Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000752
381	0.000752
382	0.000767
383	0.000783
384	0.000740
385	0.000706
386	0.000734
387	0.000751
388	0.000730
389	0.000710
390	0.000692
391	0.000682
392	0.000682
393	0.000678
394	0.000671
395	0.000668
396	0.000666
397	0.000665
398	0.000664
399	0.000690
400	0.000715
401	0.000714
402	0.000719
403	0.000745
404	0.000780
405	0.000832
406	0.000873
407	0.000898
408	0.000945
409	0.001007
410	0.001097
411	0.001200
412	0.001336
413	0.001478
414	0.001703
415	0.001941
416	0.002267
417	0.002614
418	0.003040
419	0.003517
420	0.004098
421	0.004760
422	0.005520
423	0.006438
424	0.007472
425	0.008714
426	0.010042
427	0.011737
428	0.013507
429	0.015875
430	0.018348
431	0.021490
432	0.024850
433	0.028868
434	0.033197
435	0.038031
436	0.042946
437	0.047939
438	0.052540
439	0.056933
440	0.060140
441	0.063018
442	0.063981
443	0.064666
444	0.063447
445	0.061911
446	0.059013
447	0.055793
448	0.051917
449	0.047897
450	0.043712
451	0.039780
452	0.036008
453	0.032780
454	0.029729
455	0.027240
456	0.024826
457	0.022826
458	0.020863
459	0.019114
460	0.017415
461	0.015830
462	0.014305
463	0.012850
464	0.011547
465	0.010338
466	0.009305
467	0.008323
468	0.007536
469	0.006777
470	0.006196
471	0.005639
472	0.005179
473	0.004754
474	0.004391
475	0.004045
476	0.003715
477	0.003446
478	0.003205
479	0.002987
480	0.002772
481	0.002618
482	0.002473
483	0.002376
484	0.002283
485	0.002199
486	0.002146
487	0.002126
488	0.002109
489	0.002092
490	0.002115
491	0.002148
492	0.002201
493	0.002260
494	0.002355
495	0.002454
496	0.002560
497	0.002689
498	0.002844
499	0.002989
500	0.003127
501	0.003287
502	0.003451
503	0.003656
504	0.003857
505	0.004034
506	0.004215
507	0.004403
508	0.004608
509	0.004830
510	0.005020
511	0.005199
512	0.005387
513	0.005576
514	0.005772
515	0.005959
516	0.006120
517	0.006282
518	0.006446
519	0.006585
520	0.006710
521	0.006849
522	0.006992
523	0.007126
524	0.007252
525	0.007344
526	0.007435
527	0.007523
528	0.007609
529	0.007694
530	0.007746
531	0.007790
532	0.007872
533	0.007948
534	0.008001
535	0.008041
536	0.008060
537	0.008091
538	0.008129
539	0.008173
540	0.008218
541	0.008224
542	0.008235
543	0.008264
544	0.008282
545	0.008284
546	0.008284
547	0.008282
548	0.008292
549	0.008303
550	0.008295
551	0.008295
552	0.008311
553	0.008302
554	0.008271
555	0.008274
556	0.008288
557	0.008295
558	0.008294
559	0.008257
560	0.008234
561	0.008233
562	0.008216
563	0.008190
564	0.008195
565	0.008201
566	0.008174
567	0.008151
568	0.008136
569	0.008132
570	0.008138
571	0.008115
572	0.008084
573	0.008054
574	0.008026
575	0.008003
576	0.007977
577	0.007948
578	0.007914
579	0.007880
580	0.007866
581	0.007844
582	0.007798
583	0.007769
584	0.007756
585	0.007721
586	0.007680
587	0.007613
588	0.007558
589	0.007536
590	0.007505
591	0.007466
592	0.007442
593	0.007422
594	0.007382
595	0.007339
596	0.007290
597	0.007260
598	0.007244
599	0.007232
600	0.007220
601	0.007202
602	0.007183
603	0.007165
604	0.007163
605	0.007170
606	0.007190
607	0.007221
608	0.007290
609	0.007356
610	0.007419
611	0.007500
612	0.007587
613	0.007693
614	0.007823
615	0.007998
616	0.008219
617	0.008466
618	0.008737
619	0.009029
620	0.009384
621	0.009792
622	0.010248
623	0.010805
624	0.011399
625	0.012081
626	0.012810
627	0.013604
628	0.014536
629	0.015529
630	0.016737
631	0.018030
632	0.019493
633	0.021139
634	0.022891
635	0.024896
636	0.027018
637	0.029419
638	0.032057
639	0.034869
640	0.038148
641	0.041634
642	0.045637
643	0.049978
644	0.054601
645	0.059900
646	0.065446
647	0.071540
648	0.078010
649	0.084810
650	0.091929
651	0.099084
652	0.106145
653	0.112620
654	0.118600
655	0.122625
656	0.125733
657	0.126549
658	0.125559
659	0.123194
660	0.118168
661	0.112245
662	0.104530
663	0.095855
664	0.086568
665	0.076887
666	0.067409
667	0.058405
668	0.050346
669	0.042786
670	0.036800
671	0.031313
672	0.026565
673	0.022738
674	0.019296
675	0.016584
676	0.014225
677	0.012207
678	0.010597
679	0.009151
680	0.008026
681	0.007071
682	0.006218
683	0.005588
684	0.005034
685	0.004599
686	0.004269
687	0.003965
688	0.003646
689	0.003394
690	0.003196
691	0.003032
692	0.002883
693	0.002758
694	0.002615
695	0.002481
696	0.002451
697	0.002390
698	0.002301
699	0.002227
700	0.002160
701	0.002106
702	0.002052
703	0.002004
704	0.001991
705	0.001942
706	0.001865
707	0.001873
708	0.001880
709	0.001886
710	0.001858
711	0.001813
712	0.001738
713	0.001701
714	0.001690
715	0.001735
716	0.001750
717	0.001738
718	0.001698
719	0.001663
720	0.001636
721	0.001633
722	0.001628
723	0.001608
724	0.001604
725	0.001605
726	0.001604
727	0.001592
728	0.001573
729	0.001534
730	0.001541
731	0.001588
732	0.001592
733	0.001567
734	0.001507
735	0.001530
