Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007010
381	0.007181
382	0.007273
383	0.007353
384	0.007255
385	0.007161
386	0.007093
387	0.007061
388	0.007138
389	0.007126
390	0.006957
391	0.006699
392	0.006345
393	0.006340
394	0.006566
395	0.006338
396	0.005932
397	0.006329
398	0.006880
399	0.007049
400	0.007195
401	0.007257
402	0.007384
403	0.007766
404	0.008352
405	0.009361
406	0.010338
407	0.011277
408	0.012487
409	0.013902
410	0.015648
411	0.017545
412	0.020643
413	0.024016
414	0.028465
415	0.033092
416	0.038978
417	0.045378
418	0.053778
419	0.063056
420	0.074115
421	0.086801
422	0.101439
423	0.118468
424	0.137238
425	0.160626
426	0.185945
427	0.216991
428	0.249215
429	0.292637
430	0.337958
431	0.395253
432	0.456540
433	0.529823
434	0.608971
435	0.697672
436	0.787940
437	0.879728
438	0.964007
439	1.044292
440	1.101579
441	1.152474
442	1.167450
443	1.177161
444	1.150470
445	1.117721
446	1.058979
447	0.994612
448	0.918801
449	0.841353
450	0.762056
451	0.688347
452	0.618215
453	0.559326
454	0.504141
455	0.460514
456	0.418475
457	0.385210
458	0.352377
459	0.322162
460	0.292763
461	0.265263
462	0.238703
463	0.213243
464	0.190289
465	0.168884
466	0.150683
467	0.133432
468	0.119664
469	0.106439
470	0.097010
471	0.087883
472	0.079962
473	0.072784
474	0.066902
475	0.061480
476	0.056475
477	0.051824
478	0.047330
479	0.043643
480	0.040100
481	0.037524
482	0.035063
483	0.033257
484	0.031644
485	0.030458
486	0.029624
487	0.029176
488	0.028938
489	0.028816
490	0.029451
491	0.030268
492	0.031296
493	0.032355
494	0.033546
495	0.034869
496	0.036478
497	0.038436
498	0.040772
499	0.043132
500	0.045509
501	0.048314
502	0.051218
503	0.053931
504	0.056673
505	0.059515
506	0.062644
507	0.066289
508	0.069419
509	0.072096
510	0.075346
511	0.078834
512	0.081961
513	0.085022
514	0.087704
515	0.090400
516	0.093120
517	0.095874
518	0.098668
519	0.101061
520	0.103228
521	0.105605
522	0.108016
523	0.109609
524	0.111288
525	0.113276
526	0.115008
527	0.116359
528	0.117637
529	0.118866
530	0.120262
531	0.121704
532	0.122904
533	0.123986
534	0.124579
535	0.125269
536	0.126105
537	0.126925
538	0.127735
539	0.128113
540	0.128391
541	0.128941
542	0.129365
543	0.129350
544	0.129669
545	0.130426
546	0.130848
547	0.131086
548	0.130940
549	0.130766
550	0.131037
551	0.131205
552	0.131125
553	0.131100
554	0.131128
555	0.130904
556	0.130588
557	0.130673
558	0.130602
559	0.129746
560	0.129310
561	0.129488
562	0.129580
563	0.129622
564	0.129727
565	0.129799
566	0.129482
567	0.129108
568	0.128624
569	0.128342
570	0.128216
571	0.128047
572	0.127849
573	0.127273
574	0.126714
575	0.126200
576	0.125943
577	0.125918
578	0.125600
579	0.125190
580	0.124595
581	0.123892
582	0.122894
583	0.122288
584	0.122051
585	0.121661
586	0.121224
587	0.120865
588	0.120351
589	0.119435
590	0.118854
591	0.118562
592	0.117682
593	0.116681
594	0.116245
595	0.115687
596	0.114871
597	0.114382
598	0.114122
599	0.113950
600	0.113829
601	0.113967
602	0.113986
603	0.113823
604	0.113855
605	0.113983
606	0.114442
607	0.115029
608	0.115993
609	0.117124
610	0.118421
611	0.120572
612	0.122969
613	0.125438
614	0.127987
615	0.130675
616	0.134820
617	0.139786
618	0.145502
619	0.151633
620	0.158971
621	0.166794
622	0.175071
623	0.185689
624	0.197039
625	0.209771
626	0.223800
627	0.239662
628	0.258163
629	0.277808
630	0.300203
631	0.324814
632	0.353916
633	0.385618
634	0.418856
635	0.457586
636	0.498573
637	0.544823
638	0.596020
639	0.650817
640	0.713755
641	0.780374
642	0.856263
643	0.939018
644	1.027475
645	1.129444
646	1.236230
647	1.353570
648	1.478401
649	1.609803
650	1.747532
651	1.886374
652	2.024869
653	2.152344
654	2.270525
655	2.351001
656	2.414186
657	2.434503
658	2.419945
659	2.378796
660	2.285462
661	2.174642
662	2.028981
663	1.863995
664	1.686699
665	1.499228
666	1.315294
667	1.139980
668	0.982960
669	0.835510
670	0.716249
671	0.607916
672	0.515761
673	0.439554
674	0.370468
