Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:06:52
PPFD	98.215096
PFD	99.658760
PFD-UV	0.131838
PFD-B	26.523293
PFD-G	11.667063
PFD-R	60.024708
PFD-FR	1.311821
RFR(600~780nm)	61.336525
CHLB(430~480nm)	23.716702
Custom3(380~780nm)	99.658760
Custom4(380~780nm)	99.658760
UV%	0.132289
B%	26.614122
G%	11.707017
R%	60.230263
FR%	1.316313
RFR%	61.546547
CHLB%	23.797911
Custom3%	100.000000
Custom4%	100.000000
R:B	2.263094
R:FR	45.756790
R:G	5.144800
B:G	2.273348
UV:B	0.004971
UV:FR	0.100500
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	45.756790
BRAT(CHLB:PFD-B)	0.894184
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	419.378693
LambdaD	380.000000
LUX	2506.294434
IRR	20.911257
fc	232.926987
I-Time	31.000000
380nm	2.274970
381nm	2.321883
382nm	2.235138
383nm	2.134363
384nm	2.108298
385nm	2.082359
386nm	2.057256
387nm	2.040848
388nm	2.050761
389nm	2.037418
390nm	1.983776
391nm	1.961059
392nm	1.971314
393nm	1.945078
394nm	1.894773
395nm	1.871271
396nm	1.858107
397nm	1.888241
398nm	1.926540
399nm	1.964685
400nm	2.001244
401nm	2.020173
402nm	2.054453
403nm	2.148743
404nm	2.301203
405nm	2.574081
406nm	2.837204
407nm	3.088324
408nm	3.412480
409nm	3.791365
410nm	4.337619
411nm	4.957087
412nm	5.799623
413nm	6.691023
414nm	7.874751
415nm	9.108452
416nm	10.771461
417nm	12.560265
418nm	14.856859
419nm	17.383574
420nm	20.385693
421nm	23.759161
422nm	27.578278
423nm	32.064907
424nm	37.027592
425nm	43.184666
426nm	49.820972
427nm	57.853905
428nm	66.144218
429nm	77.143036
430nm	88.590416
431nm	103.176239
432nm	118.620972
433nm	136.757294
434nm	156.318542
435nm	178.242966
436nm	200.649841
437nm	223.517838
438nm	244.592438
439nm	264.679932
440nm	279.235077
441nm	292.220642
442nm	296.513977
443nm	299.503876
444nm	293.264954
