Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006683
381	0.006497
382	0.006525
383	0.006581
384	0.006916
385	0.007147
386	0.006688
387	0.006262
388	0.005945
389	0.005820
390	0.006032
391	0.006166
392	0.006218
393	0.006152
394	0.006006
395	0.005961
396	0.005955
397	0.006052
398	0.006168
399	0.006306
400	0.006442
401	0.006541
402	0.006686
403	0.007010
404	0.007519
405	0.008410
406	0.009284
407	0.010134
408	0.011038
409	0.011984
410	0.013467
411	0.015191
412	0.017702
413	0.020396
414	0.024127
415	0.028020
416	0.033050
417	0.038541
418	0.045829
419	0.053942
420	0.063732
421	0.074977
422	0.087967
423	0.103135
424	0.119885
425	0.140568
426	0.162897
427	0.191192
428	0.220702
429	0.260622
430	0.302374
431	0.355817
432	0.412888
433	0.480850
434	0.553785
435	0.634804
436	0.716600
437	0.799158
438	0.873500
439	0.943436
440	0.992085
441	1.034804
442	1.046190
443	1.052989
444	1.028279
445	0.998635
446	0.947870
447	0.892296
448	0.826939
449	0.760477
450	0.692777
451	0.629936
452	0.570208
453	0.519136
454	0.470898
455	0.430788
456	0.391762
457	0.359007
458	0.326839
459	0.298016
460	0.270102
461	0.244280
462	0.219732
463	0.196667
464	0.176100
465	0.157080
466	0.140922
467	0.125612
468	0.113475
469	0.101812
470	0.093278
471	0.084946
472	0.077449
473	0.070620
474	0.064959
475	0.059552
476	0.054375
477	0.050162
478	0.046396
479	0.043085
480	0.039852
481	0.037784
482	0.035776
483	0.034110
484	0.032626
485	0.031546
486	0.030769
487	0.030325
488	0.030276
489	0.030448
490	0.030824
491	0.031250
492	0.032451
493	0.033694
494	0.035044
495	0.036619
496	0.038687
497	0.040773
498	0.042878
499	0.045415
500	0.048188
501	0.050860
502	0.053518
503	0.056622
504	0.059749
505	0.062941
506	0.066188
507	0.069526
508	0.073049
509	0.076738
510	0.079860
511	0.082761
512	0.086155
513	0.089587
514	0.092665
515	0.095675
516	0.098477
517	0.101322
518	0.104217
519	0.106718
520	0.108998
521	0.111206
522	0.113402
523	0.115486
524	0.117512
525	0.119293
526	0.121098
527	0.122934
528	0.124330
529	0.125434
530	0.127217
531	0.129177
532	0.129972
533	0.130718
534	0.131278
535	0.132055
536	0.133162
537	0.133874
538	0.134326
539	0.135192
540	0.136153
541	0.136726
542	0.137253
543	0.137620
544	0.137745
545	0.137553
546	0.137884
547	0.138501
548	0.138528
549	0.138489
550	0.138809
551	0.139044
552	0.139072
553	0.138944
554	0.138667
555	0.138653
556	0.138735
557	0.138572
558	0.138424
559	0.138404
560	0.138326
561	0.138163
562	0.138132
563	0.138175
564	0.137760
565	0.137307
566	0.137174
567	0.137098
568	0.137143
569	0.136959
570	0.136599
571	0.136508
572	0.136451
573	0.135696
574	0.135055
575	0.134711
576	0.134356
577	0.133990
578	0.133680
579	0.133376
580	0.132575
581	0.131860
582	0.131388
583	0.130717
584	0.129857
585	0.129408
586	0.129058
587	0.127637
588	0.126644
589	0.126773
590	0.126509
591	0.125902
592	0.125096
593	0.124267
594	0.123919
595	0.123315
596	0.122167
597	0.121551
598	0.121309
599	0.121179
600	0.120944
601	0.119838
602	0.119301
603	0.119637
604	0.120153
605	0.120757
606	0.120452
607	0.120383
608	0.121326
609	0.122399
610	0.123600
611	0.124903
612	0.126304
613	0.128615
614	0.131127
615	0.134001
616	0.137632
617	0.141693
618	0.146459
619	0.151594
620	0.157797
621	0.164667
622	0.172161
623	0.181425
624	0.191333
625	0.202976
626	0.215950
627	0.230808
628	0.247438
629	0.264877
630	0.285728
631	0.308110
632	0.333576
633	0.362022
634	0.392215
635	0.428338
636	0.466155
637	0.507616
638	0.553550
639	0.602740
640	0.660700
641	0.721800
642	0.790102
643	0.865773
644	0.947553
645	1.039761
646	1.136400
647	1.243869
648	1.357292
649	1.475943
650	1.600789
651	1.726266
652	1.849679
653	1.962763
654	2.067132
655	2.136825
656	2.190261
657	2.203065
658	2.185159
659	2.143831
660	2.054572
661	1.949540
662	1.813331
663	1.661338
664	1.499271
665	1.329208
666	1.162966
667	1.005736
668	0.865519
669	0.734211
670	0.629133
671	0.533214
672	0.450862
673	0.384913
674	0.325651
675	0.278292
676	0.237035
677	0.201686
678	0.174292
679	0.149559
680	0.129571
681	0.112547
682	0.097293
683	0.087357
684	0.077990
685	0.069517
686	0.062978
687	0.057220
688	0.052670
689	0.048550
690	0.044778
691	0.041294
692	0.038405
693	0.036656
694	0.034609
695	0.032492
696	0.030648
697	0.029520
698	0.029020
699	0.027679
700	0.026445
701	0.025531
702	0.024538
703	0.023524
704	0.022540
705	0.022123
706	0.022124
707	0.022222
708	0.022007
709	0.021338
710	0.020376
711	0.019620
712	0.019651
713	0.019512
714	0.019253
715	0.018679
716	0.018282
717	0.018036
718	0.018366
719	0.018248
720	0.017461
721	0.017394
722	0.017101
723	0.015934
724	0.016153
725	0.016615
726	0.015868
727	0.015606
728	0.015645
729	0.015840
730	0.016173
731	0.016627
732	0.015452
733	0.014892
734	0.015102
735	0.014940
736	0.014981
737	0.015420
738	0.014450
739	0.013523
740	0.013264
741	0.013823
742	0.014321
743	0.014017
744	0.014126
745	0.014384
746	0.014649
747	0.014075
748	0.013323
749	0.013311
750	0.013300
751	0.013423
752	0.014191
753	0.014323
754	0.014131
755	0.013935
756	0.013728
757	0.013710
758	0.014677
759	0.014800
760	0.014604
761	0.014867
762	0.014590
763	0.014278
764	0.014796
765	0.014992
766	0.014968
767	0.014642
768	0.014427
769	0.014115
770	0.013469
771	0.013827
772	0.014212
773	0.014204
774	0.013880
775	0.014284
776	0.015789
777	0.014739
778	0.014461
779	0.015079
780	0.014973
