Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:05:39
PPFD	94.536087
PFD	95.903450
PFD-UV	0.129054
PFD-B	28.632883
PFD-G	11.730951
PFD-R	54.172234
PFD-FR	1.238304
RFR(600~780nm)	55.410534
CHLB(430~480nm)	25.604715
Custom3(380~780nm)	95.903450
Custom4(380~780nm)	95.903450
UV%	0.134567
B%	29.855953
G%	12.232045
R%	56.486229
FR%	1.291199
RFR%	57.777416
CHLB%	26.698429
Custom3%	100.000000
Custom4%	100.000000
R:B	1.891959
R:FR	43.747116
R:G	4.617889
B:G	2.440798
UV:B	0.004507
UV:FR	0.104218
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	43.747116
BRAT(CHLB:PFD-B)	0.894242
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	375.988434
LambdaD	380.000000
LUX	2462.071533
IRR	20.418879
fc	228.817062
I-Time	34.000000
380nm	1.934544
381nm	2.092379
382nm	2.118754
383nm	2.129909
384nm	2.118444
385nm	2.104369
386nm	2.073005
387nm	2.049411
388nm	2.049340
389nm	1.990576
390nm	1.830098
391nm	1.806606
392nm	1.929171
393nm	1.948760
394nm	1.900423
395nm	1.881741
396nm	1.874497
397nm	1.892038
398nm	1.914253
399nm	1.948450
400nm	1.974815
401nm	1.908509
402nm	1.911838
403nm	2.187368
404nm	2.420523
405nm	2.565951
406nm	2.793417
407nm	3.121815
408nm	3.519459
409nm	3.968987
410nm	4.495425
411nm	5.055507
412nm	5.890059
413nm	6.784732
414nm	8.124355
415nm	9.518224
416nm	11.283238
417nm	13.191670
418nm	15.679014
419nm	18.430534
420nm	21.727804
421nm	25.464222
422nm	29.727642
423nm	34.828857
424nm	40.527573
425nm	47.481796
426nm	54.939770
427nm	64.416740
428nm	74.265778
429nm	87.708191
430nm	101.689766
431nm	119.375656
432nm	138.112305
433nm	160.141769
434nm	183.315445
435nm	208.386688
436nm	232.996918
437nm	257.166534
438nm	278.158539
439nm	297.401520
440nm	309.599091
441nm	319.797791
442nm	320.404388
443nm	319.637939
444nm	309.930756
445nm	298.898987
446nm	282.104309
447nm	264.227570
448nm	244.101669
449nm	224.051392
450nm	204.088547
451nm	185.533859
452nm	167.903244
453nm	152.659286
454nm	138.233185
455nm	126.114944
456nm	114.345993
457nm	104.353020
458nm	94.593224
459nm	85.937637
460nm	77.579285
461nm	69.853302
462nm	62.586952
463nm	55.846863
464nm	49.861576
465nm	44.351032
466nm	39.770321
467nm	35.478966
468nm	31.893667
469nm	28.441696
470nm	25.955521
471nm	23.559925
472nm	21.492983
473nm	19.531942
