Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007227
381	0.007395
382	0.007137
383	0.006833
384	0.006768
385	0.006702
386	0.006638
387	0.006602
388	0.006651
389	0.006625
390	0.006467
391	0.006410
392	0.006460
393	0.006390
394	0.006241
395	0.006179
396	0.006151
397	0.006266
398	0.006410
399	0.006553
400	0.006692
401	0.006772
402	0.006904
403	0.007239
404	0.007772
405	0.008715
406	0.009629
407	0.010507
408	0.011639
409	0.012963
410	0.014866
411	0.017031
412	0.019974
413	0.023100
414	0.027253
415	0.031598
416	0.037458
417	0.043783
418	0.051913
419	0.060887
420	0.071573
421	0.083615
422	0.097286
423	0.113382
424	0.131239
425	0.153423
426	0.177417
427	0.206506
428	0.236651
429	0.276647
430	0.318440
431	0.371731
432	0.428369
433	0.495006
434	0.567117
435	0.648148
436	0.731304
437	0.816518
438	0.895549
439	0.971310
440	1.027058
441	1.077263
442	1.095569
443	1.109120
444	1.088467
445	1.062149
446	1.011449
447	0.954779
448	0.885904
449	0.814919
450	0.741529
451	0.672312
452	0.605746
453	0.548826
454	0.495066
455	0.452688
456	0.411829
457	0.378055
458	0.345052
459	0.316277
460	0.288063
461	0.261193
462	0.235320
463	0.210613
464	0.188042
465	0.166788
466	0.148984
467	0.132207
468	0.119012
469	0.106311
470	0.096498
471	0.087179
472	0.079776
473	0.072808
474	0.066607
475	0.061031
476	0.056024
477	0.051333
478	0.046781
479	0.043536
480	0.040534
481	0.037782
482	0.035134
483	0.033108
484	0.031464
485	0.030660
486	0.030025
487	0.029574
488	0.029345
489	0.029240
490	0.029829
491	0.030586
492	0.031821
493	0.033052
494	0.034161
495	0.035490
496	0.037300
497	0.039293
498	0.041481
499	0.043703
500	0.045947
501	0.049081
502	0.052412
503	0.054983
504	0.057686
505	0.060968
506	0.064313
507	0.067764
508	0.071059
509	0.074218
510	0.077230
511	0.080191
512	0.083389
513	0.086595
514	0.089450
515	0.092314
516	0.095187
517	0.098099
518	0.101055
519	0.103425
520	0.105462
521	0.107687
522	0.109948
523	0.111758
524	0.113649
525	0.115825
526	0.117637
527	0.118907
528	0.120285
529	0.121737
530	0.123119
531	0.124487
532	0.125294
533	0.126118
534	0.127005
535	0.127998
536	0.129148
537	0.130072
538	0.130845
539	0.130970
540	0.130949
541	0.131483
542	0.132056
543	0.132762
544	0.133346
545	0.133770
546	0.133874
547	0.133802
548	0.133672
549	0.133565
550	0.133873
551	0.134081
552	0.134051
553	0.133885
554	0.133590
555	0.133559
556	0.133624
557	0.133437
558	0.133329
559	0.133636
560	0.133595
561	0.133049
562	0.132878
563	0.132923
564	0.132772
565	0.132550
566	0.131952
567	0.131543
568	0.131521
569	0.131491
570	0.131456
571	0.131063
572	0.130581
573	0.130109
574	0.129543
575	0.128741
576	0.128361
577	0.128363
578	0.128101
579	0.127751
580	0.126856
581	0.126063
582	0.125559
583	0.125030
584	0.124478
585	0.124066
586	0.123688
587	0.122989
588	0.122384
589	0.122027
590	0.121279
591	0.120190
592	0.119581
593	0.119074
594	0.118234
595	0.117564
596	0.117258
597	0.116734
598	0.116055
599	0.115463
600	0.114921
601	0.114652
602	0.114616
603	0.114939
604	0.115438
605	0.116025
606	0.116109
607	0.116355
608	0.117265
