Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000740
381	0.000741
382	0.000722
383	0.000700
384	0.000720
385	0.000738
386	0.000746
387	0.000746
388	0.000723
389	0.000703
390	0.000688
391	0.000679
392	0.000675
393	0.000660
394	0.000637
395	0.000630
396	0.000631
397	0.000630
398	0.000629
399	0.000649
400	0.000669
401	0.000671
402	0.000682
403	0.000722
404	0.000769
405	0.000830
406	0.000874
407	0.000899
408	0.000941
409	0.000998
410	0.001089
411	0.001197
412	0.001343
413	0.001499
414	0.001698
415	0.001909
416	0.002223
417	0.002556
418	0.002959
419	0.003420
420	0.003999
421	0.004665
422	0.005435
423	0.006341
424	0.007346
425	0.008579
426	0.009908
427	0.011574
428	0.013308
429	0.015653
430	0.018104
431	0.021236
432	0.024590
433	0.028614
434	0.032960
435	0.037831
436	0.042815
437	0.047910
438	0.052640
439	0.057179
440	0.060486
441	0.063452
442	0.064473
443	0.065212
444	0.064047
445	0.062554
446	0.059651
447	0.056413
448	0.052490
449	0.048435
450	0.044228
451	0.040278
452	0.036491
453	0.033243
454	0.030172
455	0.027658
456	0.025218
457	0.023185
458	0.021188
459	0.019395
460	0.017651
461	0.016022
462	0.014466
463	0.012994
464	0.011666
465	0.010426
466	0.009372
467	0.008373
468	0.007603
469	0.006860
470	0.006240
471	0.005655
472	0.005207
473	0.004782
474	0.004399
475	0.004057
476	0.003753
477	0.003474
478	0.003207
479	0.002995
480	0.002793
481	0.002623
482	0.002464
483	0.002361
484	0.002262
485	0.002170
486	0.002106
487	0.002073
488	0.002052
489	0.002040
490	0.002070
491	0.002110
492	0.002171
493	0.002234
494	0.002303
495	0.002379
496	0.002469
497	0.002581
498	0.002718
499	0.002866
500	0.003020
501	0.003191
502	0.003365
503	0.003531
504	0.003698
505	0.003869
506	0.004050
507	0.004246
508	0.004450
509	0.004661
510	0.004854
511	0.005042
512	0.005222
513	0.005403
514	0.005592
515	0.005770
516	0.005915
517	0.006067
518	0.006227
519	0.006376
520	0.006519
521	0.006659
522	0.006798
523	0.006912
524	0.007023
525	0.007122
526	0.007225
527	0.007332
528	0.007410
529	0.007468
530	0.007523
531	0.007577
532	0.007651
533	0.007719
534	0.007767
535	0.007814
536	0.007860
537	0.007903
538	0.007943
539	0.007970
540	0.007993
541	0.008020
542	0.008043
543	0.008056
544	0.008079
545	0.008117
546	0.008120
547	0.008104
548	0.008113
549	0.008127
550	0.008143
551	0.008150
552	0.008136
553	0.008117
554	0.008093
555	0.008107
556	0.008135
557	0.008129
558	0.008121
559	0.008107
560	0.008097
561	0.008094
562	0.008082
563	0.008066
564	0.008059
565	0.008052
566	0.008034
567	0.008008
568	0.007966
569	0.007963
570	0.007991
571	0.007980
572	0.007960
573	0.007953
574	0.007928
575	0.007860
576	0.007825
577	0.007820
578	0.007787
579	0.007744
580	0.007732
581	0.007713
582	0.007676
583	0.007635
584	0.007588
585	0.007555
586	0.007527
587	0.007495
588	0.007461
589	0.007423
590	0.007379
591	0.007331
592	0.007307
593	0.007288
594	0.007232
595	0.007189
596	0.007172
597	0.007133
598	0.007077
599	0.007043
600	0.007017
601	0.007022
602	0.007028
603	0.007034
604	0.007027
605	0.007014
606	0.007017
607	0.007029
608	0.007070
609	0.007097
610	0.007110
611	0.007205
612	0.007319
613	0.007374
