Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000750
381	0.000750
382	0.000746
383	0.000742
384	0.000741
385	0.000739
386	0.000727
387	0.000718
388	0.000717
389	0.000709
390	0.000691
391	0.000681
392	0.000681
393	0.000677
394	0.000670
395	0.000667
396	0.000665
397	0.000679
398	0.000697
399	0.000722
400	0.000744
401	0.000726
402	0.000720
403	0.000765
404	0.000811
405	0.000861
406	0.000909
407	0.000954
408	0.001019
409	0.001099
410	0.001205
411	0.001323
412	0.001502
413	0.001695
414	0.001947
415	0.002210
416	0.002556
417	0.002928
418	0.003405
419	0.003940
420	0.004595
421	0.005337
422	0.006181
423	0.007198
424	0.008338
425	0.009695
426	0.011142
427	0.012958
428	0.014850
429	0.017339
430	0.019937
431	0.023235
432	0.026729
433	0.030808
434	0.035150
435	0.039918
436	0.044697
437	0.049490
438	0.053789
439	0.057825
440	0.060593
441	0.063007
442	0.063514
443	0.063749
444	0.062202
445	0.060365
446	0.057284
447	0.053920
448	0.049980
449	0.045977
450	0.041905
451	0.038093
452	0.034449
453	0.031365
454	0.028465
455	0.026066
456	0.023735
457	0.021801
458	0.019903
459	0.018211
460	0.016572
461	0.015054
462	0.013589
463	0.012184
464	0.010945
465	0.009808
466	0.008829
467	0.007897
468	0.007170
469	0.006471
470	0.005908
471	0.005374
472	0.004947
473	0.004535
474	0.004149
475	0.003826
476	0.003561
477	0.003317
478	0.003082
479	0.002873
480	0.002668
481	0.002536
482	0.002409
483	0.002315
484	0.002235
485	0.002187
486	0.002153
487	0.002134
488	0.002138
489	0.002155
490	0.002209
491	0.002272
492	0.002354
493	0.002438
494	0.002530
495	0.002640
496	0.002789
497	0.002955
498	0.003139
499	0.003311
500	0.003478
501	0.003694
502	0.003920
503	0.004151
504	0.004385
505	0.004625
506	0.004863
507	0.005097
508	0.005340
509	0.005590
510	0.005833
511	0.006074
512	0.006310
513	0.006545
514	0.006773
515	0.006992
516	0.007185
517	0.007380
518	0.007574
519	0.007768
520	0.007961
521	0.008121
522	0.008274
523	0.008419
524	0.008559
525	0.008682
526	0.008803
527	0.008920
528	0.009025
529	0.009124
530	0.009191
531	0.009251
532	0.009350
533	0.009441
534	0.009495
535	0.009549
536	0.009604
537	0.009654
538	0.009699
539	0.009717
540	0.009730
541	0.009761
542	0.009789
543	0.009806
544	0.009820
545	0.009830
546	0.009826
547	0.009815
548	0.009846
549	0.009879
550	0.009864
551	0.009849
552	0.009835
553	0.009816
554	0.009792
555	0.009797
556	0.009814
557	0.009806
558	0.009796
559	0.009782
560	0.009766
561	0.009747
562	0.009728
563	0.009709
564	0.009688
565	0.009668
566	0.009653
567	0.009636
568	0.009615
569	0.009593
570	0.009569
571	0.009517
572	0.009462
573	0.009483
574	0.009482
575	0.009428
576	0.009381
577	0.009339
578	0.009293
579	0.009247
580	0.009217
581	0.009185
582	0.009148
583	0.009094
584	0.009025
585	0.009003
586	0.008994
587	0.008941
588	0.008892
589	0.008858
590	0.008802
591	0.008727
592	0.008682
593	0.008644
594	0.008584
595	0.008528
596	0.008484
597	0.008431
598	0.008370
599	0.008333
600	0.008303
601	0.008290
602	0.008266
603	0.008227
604	0.008222
605	0.008234
606	0.008237
607	0.008244
608	0.008268
609	0.008287
610	0.008303
611	0.008392
612	0.008500
613	0.008584
614	0.008699
615	0.008871
616	0.009038
617	0.009203
618	0.009460
619	0.009736
620	0.010056
621	0.010427
622	0.010845
623	0.011360
624	0.011908
625	0.012545
626	0.013238
627	0.014011
628	0.014878
629	0.015790
630	0.016908
631	0.018116
632	0.019506
633	0.021055
634	0.022697
635	0.024608
636	0.026619
637	0.028859
638	0.031375
639	0.034090
640	0.037183
641	0.040460
642	0.044218
643	0.048347
644	0.052784
645	0.057826
646	0.063116
647	0.069002
648	0.075173
649	0.081597
650	0.088401
651	0.095253
652	0.102013
653	0.108222
654	0.113966
655	0.117849
656	0.120849
657	0.121631
658	0.120776
659	0.118672
660	0.113917
661	0.108297
662	0.100973
663	0.092719
664	0.083874
665	0.074560
666	0.065437
667	0.056771
668	0.049042
669	0.041804
670	0.036023
671	0.030711
672	0.026092
673	0.022363
674	0.019010
675	0.016392
676	0.014097
677	0.012114
678	0.010587
679	0.009218
680	0.008133
681	0.007189
682	0.006330
683	0.005727
684	0.005195
685	0.004775
686	0.004398
687	0.004043
688	0.003741
689	0.003500
690	0.003307
691	0.003150
692	0.003007
693	0.002888
694	0.002751
695	0.002622
696	0.002594
697	0.002515
698	0.002391
699	0.002317
700	0.002267
701	0.002256
702	0.002214
703	0.002162
704	0.002110
705	0.002069
706	0.002037
707	0.002005
708	0.001972
709	0.001936
710	0.001937
711	0.001916
712	0.001804
713	0.001784
714	0.001809
715	0.001851
716	0.001842
717	0.001791
718	0.001751
719	0.001734
720	0.001750
721	0.001716
722	0.001681
723	0.001664
724	0.001661
725	0.001661
726	0.001658
727	0.001647
728	0.001632
729	0.001594
730	0.001601
731	0.001647
732	0.001648
733	0.001624
734	0.001570
735	0.001550
736	0.001543
737	0.001550
738	0.001534
739	0.001531
740	0.001565
741	0.001564
742	0.001537
743	0.001458
744	0.001503
745	0.001569
746	0.001558
747	0.001592
748	0.001618
749	0.001536
750	0.001553
751	0.001604
