Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:04:08
PPFD	104.952583
PFD	106.519753
PFD-UV	0.136572
PFD-B	28.616083
PFD-G	12.576952
PFD-R	63.759579
PFD-FR	1.430579
RFR(600~780nm)	65.190178
CHLB(430~480nm)	25.617100
Custom3(380~780nm)	106.519753
Custom4(380~780nm)	106.519753
UV%	0.128213
B%	26.864574
G%	11.807153
R%	59.857040
FR%	1.343018
RFR%	61.200081
CHLB%	24.049154
Custom3%	100.000000
Custom4%	100.000000
R:B	2.228103
R:FR	44.569065
R:G	5.069557
B:G	2.275280
UV:B	0.004773
UV:FR	0.095466
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	44.569065
BRAT(CHLB:PFD-B)	0.895199
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	444.269897
LambdaD	380.000000
LUX	2694.267334
IRR	22.371717
fc	250.396591
I-Time	29.000000
380nm	2.446319
381nm	2.497105
382nm	2.404517
383nm	2.296747
384nm	2.260205
385nm	2.224936
386nm	2.198110
387nm	2.151671
388nm	2.045861
389nm	1.959072
390nm	1.905248
391nm	1.937692
392nm	2.062115
393nm	2.010234
394nm	1.842055
395nm	1.867673
396nm	1.968042
397nm	2.024703
398nm	2.073122
399nm	2.006548
400nm	1.951535
401nm	2.076751
402nm	2.198453
403nm	2.306422
404nm	2.474253
405nm	2.766009
406nm	3.047326
407nm	3.315797
408nm	3.596162
409nm	3.885438
410nm	4.509664
411nm	5.280411
412nm	6.115087
413nm	6.963766
414nm	8.124440
415nm	9.338485
416nm	11.011168
417nm	12.823531
418nm	15.199728
419nm	17.815285
420nm	20.925331
421nm	24.482279
422nm	28.575542
423nm	33.380749
424nm	38.693707
425nm	45.280521
426nm	52.378460
427nm	61.126080
428nm	70.177711
429nm	82.311104
430nm	94.897522
431nm	110.583946
432nm	127.188751
433nm	146.671585
434nm	167.463120
435nm	190.425110
436nm	213.709976
437nm	237.303406
438nm	259.048126
439nm	279.775269
440nm	294.825073
441nm	308.264160
442nm	312.924316
443nm	316.289429
444nm	310.741486
445nm	303.687592
446nm	290.081543
447nm	274.821991
448nm	256.125488
449nm	236.658707
450nm	216.301285
451nm	196.798431
452nm	177.856369
453nm	161.287567
454nm	145.532043
455nm	132.528687
456nm	119.949577
457nm	109.735756
458nm	99.765190
459nm	90.946625
460nm	82.457848
461nm	74.670708
462nm	67.317436
463nm	60.460926
464nm	54.158875
465nm	48.205547
466nm	43.162903
467nm	38.403656
468nm	34.463097
469nm	30.667124
470nm	27.844027
471nm	25.166758
472nm	23.018608
473nm	20.997793
474nm	19.194227
475nm	17.559643
476nm	16.078382
477nm	14.751968
478nm	13.498344
479nm	12.524495
480nm	11.604946
481nm	10.928308
482nm	10.243604
483nm	9.509764
484nm	8.934198
485nm	8.700008
486nm	8.474525
487nm	8.258511
488nm	8.200412
489nm	8.230103
490nm	8.249550
491nm	8.266558
492nm	8.492516
493nm	8.740625
494nm	9.089185
495nm	9.493043
496nm	10.019601
497nm	10.515300
498nm	10.977712
499nm	11.494363
500nm	12.039851
501nm	12.689076
502nm	13.360219
503nm	14.140976
504nm	14.912394
505nm	15.640316
506nm	16.377378
507nm	17.131098
508nm	17.929998
509nm	18.768459
510nm	19.510323
511nm	20.213402
512nm	20.901169
513nm	21.592094
514nm	22.340902
515nm	23.048374
516nm	23.640369
517nm	24.273321
518nm	24.956329
519nm	25.492025
520nm	25.944092
521nm	26.506929
522nm	27.089321
523nm	27.479984
524nm	27.855112
525nm	28.172087
526nm	28.493929
527nm	28.822920
528nm	29.182516
529nm	29.562458
530nm	29.790247
531nm	29.979486
532nm	30.195684
533nm	30.401051
534nm	30.561970
535nm	30.680244
536nm	30.734369
537nm	30.882801
538nm	31.093315
539nm	31.141630
540nm	31.153738
541nm	31.307795
542nm	31.415859
543nm	31.364824
544nm	31.354221
545nm	31.396233
546nm	31.415627
547nm	31.422657
548nm	31.346960
549nm	31.265856
550nm	31.281288
551nm	31.297928
552nm	31.317476
553nm	31.263550
554nm	31.139954
555nm	31.020332
556nm	30.902145
557nm	30.790766
558nm	30.687548
559nm	30.619701
560nm	30.540541
561nm	30.444965
562nm	30.438862
563nm	30.483912
564nm	30.404490
565nm	30.297228
566nm	30.110603
567nm	29.997467
568nm	30.032713
569nm	29.966536
570nm	29.822788
571nm	29.738134
572nm	29.664316
573nm	29.510143
574nm	29.333738
575nm	29.101183
576nm	28.921848
577nm	28.790421
578nm	28.734154
