Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:11:02
PPFD	5.245105
PFD	5.385732
PFD-UV	0.013752
PFD-B	1.584126
PFD-G	0.713976
PFD-R	2.947003
PFD-FR	0.126877
RFR(600~780nm)	3.073880
CHLB(430~480nm)	1.413693
Custom3(380~780nm)	5.385732
Custom4(380~780nm)	5.385732
UV%	0.255337
B%	29.413378
G%	13.256803
R%	54.718681
FR%	2.355800
RFR%	57.074516
CHLB%	26.248848
Custom3%	100.000000
Custom4%	100.000000
R:B	1.860333
R:FR	23.227215
R:G	4.127593
B:G	2.218739
UV:B	0.008681
UV:FR	0.108386
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	23.227215
BRAT(CHLB:PFD-B)	0.892412
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	20.016771
LambdaD	380.000000
LUX	144.326584
IRR	1.145305
fc	13.413251
I-Time	650.000000
380nm	0.233004
381nm	0.232702
382nm	0.225970
383nm	0.218700
384nm	0.224335
385nm	0.229448
386nm	0.231107
387nm	0.230484
388nm	0.222951
389nm	0.216286
390nm	0.211124
391nm	0.207689
392nm	0.206096
393nm	0.200918
394nm	0.193377
395nm	0.190946
396nm	0.190485
397nm	0.189775
398nm	0.189018
399nm	0.194579
400nm	0.199937
401nm	0.200217
402nm	0.202801
403nm	0.214387
404nm	0.227851
405nm	0.245204
406nm	0.257663
407nm	0.264102
408nm	0.275936
409nm	0.291812
410nm	0.317855
411nm	0.348345
412nm	0.390047
413nm	0.434204
414nm	0.490707
415nm	0.550211
416nm	0.639362
417nm	0.733347
418nm	0.846844
419nm	0.976365
420nm	1.138992
421nm	1.325543
422nm	1.540802
423nm	1.793397
424nm	2.072620
425nm	2.414867
426nm	2.782402
427nm	3.242415
428nm	3.719472
429nm	4.364714
430nm	5.036673
431nm	5.894169
432nm	6.809351
433nm	7.905306
434nm	9.084993
435nm	10.403546
436nm	11.747286
437nm	13.115097
438nm	14.377162
439nm	15.581025
440nm	16.444855
441nm	17.212212
442nm	17.449404
443nm	17.609676
444nm	17.256155
445nm	16.816116
446nm	15.999660
447nm	15.097221
448nm	14.016059
449nm	12.904367
450nm	11.757379
451nm	10.683557
452nm	9.657746
453nm	8.778797
454nm	7.950174
455nm	7.271679
456nm	6.615715
457nm	6.069117
458nm	5.534225
459nm	5.054774
460nm	4.590275
461nm	4.157588
462nm	3.745600
463nm	3.357310
464nm	3.007604
465nm	2.682164
466nm	2.405819
467nm	2.144750
468nm	1.943338
469nm	1.749810
470nm	1.588202
471nm	1.436308
472nm	1.319655
473nm	1.209425
474nm	1.110154
475nm	1.021720
476nm	0.943117
477nm	0.871287
478nm	0.802641
479nm	0.747962
480nm	0.695994
