Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:02:09
PPFD	47.455273
PFD	48.164436
PFD-UV	0.065592
PFD-B	14.789768
PFD-G	5.263072
PFD-R	27.402447
PFD-FR	0.643584
RFR(600~780nm)	28.046038
CHLB(430~480nm)	13.391048
Custom3(380~780nm)	48.164436
Custom4(380~780nm)	48.164436
UV%	0.136184
B%	30.706806
G%	10.927292
R%	56.893497
FR%	1.336221
RFR%	58.229763
CHLB%	27.802771
Custom3%	100.000000
Custom4%	100.000000
R:B	1.852798
R:FR	42.577915
R:G	5.206550
B:G	2.810102
UV:B	0.004435
UV:FR	0.101917
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	42.577915
BRAT(CHLB:PFD-B)	0.905427
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	192.156601
LambdaD	380.000000
LUX	1159.486206
IRR	10.258569
fc	107.758942
I-Time	68.000000
380nm	1.100743
381nm	1.081652
382nm	1.031841
383nm	0.980305
384nm	1.047366
385nm	1.095542
386nm	1.018645
387nm	0.969309
388nm	1.003403
389nm	1.016565
390nm	0.993452
391nm	0.989361
392nm	1.005551
393nm	0.995568
394nm	0.968320
395nm	0.973069
396nm	0.990161
397nm	0.979548
398nm	0.963709
399nm	0.976899
400nm	0.993551
401nm	1.035866
402nm	1.074775
403nm	1.100367
404nm	1.155275
405nm	1.270870
406nm	1.408275
407nm	1.572513
408nm	1.723738
409nm	1.865211
410nm	2.103957
411nm	2.385255
412nm	2.755671
413nm	3.145607
414nm	3.731853
415nm	4.341285
416nm	5.104797
417nm	5.936802
418nm	7.045285
419nm	8.267803
420nm	9.725904
421nm	11.406938
422nm	13.355506
423nm	15.634638
424nm	18.149517
425nm	21.208700
426nm	24.486277
427nm	28.598656
428nm	32.864876
429nm	38.536240
430nm	44.449635
431nm	52.067802
432nm	60.228775
433nm	70.090759
434nm	80.751862
435nm	92.738258
436nm	105.223793
437nm	118.186371
438nm	130.545258
439nm	142.571869
440nm	151.884018
441nm	160.426041
442nm	164.240417
443nm	167.338440
444nm	165.276093
445nm	162.328094
446nm	155.526901
447nm	147.738998
448nm	137.900192
449nm	127.502037
450nm	116.457115
451nm	105.885025
452nm	95.623161
453nm	86.654732
454nm	78.129532
455nm	71.161690
456nm	64.433289
457nm	59.023243
458nm	53.756184
459nm	49.166252
460nm	44.712032
461nm	40.546555
462nm	36.550411
463nm	32.748142
464nm	29.278780
465nm	26.018793
466nm	23.198820
467nm	20.515772
468nm	18.401346
469nm	16.373419
470nm	14.816577
471nm	13.339524
472nm	12.151978
473nm	11.038926
474nm	10.052970
475nm	9.162701
476nm	8.359252
477nm	7.659254
478nm	7.007886
479nm	6.461484
480nm	5.935456
481nm	5.513998
482nm	5.104151
483nm	4.754939
484nm	4.450655
485nm	4.243270
486nm	4.084220
487nm	3.977731
488nm	3.885940
489nm	3.802321
490nm	3.796127
491nm	3.808369
492nm	3.886823
493nm	3.967315
494nm	4.049448
495nm	4.156103
496nm	4.317171
497nm	4.507765
498nm	4.730210
499nm	4.967610
500nm	5.212963
501nm	5.459087
502nm	5.705416
503nm	6.010920
504nm	6.316538
505nm	6.622682
506nm	6.935722
507nm	7.261333
508nm	7.583501
509nm	7.902653
510nm	8.212548
511nm	8.518725
512nm	8.843313
513nm	9.163879
514nm	9.412259
515nm	9.670192
516nm	9.954814
517nm	10.241468
518nm	10.530607
519nm	10.772094
520nm	10.986527
521nm	11.177083
522nm	11.362436
523nm	11.536011
524nm	11.710136
525nm	11.886323
526nm	12.035253
527nm	12.144123
528nm	12.280095
529nm	12.434089
530nm	12.536607
531nm	12.626082
532nm	12.712131
533nm	12.794307
534nm	12.860762
535nm	12.924232
536nm	12.983218
537nm	12.995621
538nm	12.977357
539nm	13.067941
540nm	13.181849
541nm	13.138766
542nm	13.107061
543nm	13.114707
544nm	13.129289
545nm	13.152897
546nm	13.154379
547nm	13.143770
548nm	13.148252
549nm	13.151589
550nm	13.111594
551nm	13.079172
552nm	13.064929
553nm	13.044321
554nm	13.017679
555nm	12.962164
556nm	12.896205
557nm	12.877714
558nm	12.858672
559nm	12.827598
560nm	12.793514
561nm	12.755063
562nm	12.724921
563nm	12.699530
564nm	12.666557
565nm	12.631806
566nm	12.591460
567nm	12.550172
568nm	12.506981
569nm	12.453811
570nm	12.393010
571nm	12.350076
572nm	12.311081
573nm	12.262664
574nm	12.199581
575nm	12.099445
576nm	12.034546
577nm	12.001369
578nm	11.928738
579nm	11.844931
580nm	11.792476
581nm	11.730172
582nm	11.640623
583nm	11.566355
584nm	11.506426
585nm	11.437193
586nm	11.365187
587nm	11.294889
588nm	11.216189
589nm	11.115653
590nm	11.043777
591nm	10.996731
592nm	10.910290
593nm	10.816567
594nm	10.769400
595nm	10.708683
596nm	10.619338
597nm	10.583469
598nm	10.585248
599nm	10.518919
600nm	10.450559
601nm	10.449618
602nm	10.440649
603nm	10.419433
604nm	10.400080
605nm	10.381646
606nm	10.420266
607nm	10.467225
608nm	10.531747
609nm	10.608317
610nm	10.696811
611nm	10.870710
612nm	11.067574
613nm	11.257493
614nm	11.478430
615nm	11.755983
616nm	12.107302
617nm	12.499785
618nm	12.967741
619nm	13.467049
620nm	14.055876
621nm	14.715731
622nm	15.441647
623nm	16.266977
624nm	17.142017
625nm	18.229694
626nm	19.407425
627nm	20.713037
628nm	22.245350
629nm	23.873720
630nm	25.792711
631nm	27.826754
632nm	30.097160
633nm	32.654224
634nm	35.375057
635nm	38.529095
636nm	41.864712
637nm	45.639969
638nm	49.805714
639nm	54.250900
640nm	59.396137
641nm	64.814163
642nm	70.912277
643nm	77.691307
644nm	85.028572
645nm	93.273201
646nm	101.885292
647nm	111.425888
648nm	121.453781
649nm	131.903915
650nm	142.742065
651nm	153.565582
652nm	164.104492
653nm	173.587677
654nm	182.178925
655nm	187.637466
656nm	191.658493
657nm	192.156601
658nm	189.867249
659nm	185.463074
660nm	177.046631
661nm	167.339035
662nm	155.070038
663nm	141.448227
664nm	126.981659
665nm	112.083534
666nm	97.605904
667nm	84.029587
668nm	71.999931
669nm	60.794369
670nm	51.934433
671nm	43.907181
672nm	37.095409
673nm	31.556427
674nm	26.576754
675nm	22.726667
676nm	19.351618
677nm	16.434856
678nm	14.096309
679nm	12.026222
680nm	10.510306
681nm	9.185363
682nm	7.975577
683nm	7.124084
684nm	6.335282
685nm	5.643053
686nm	5.106275
687nm	4.639393
688nm	4.302230
689nm	3.950730
690nm	3.587642
691nm	3.359606
692nm	3.166869
693nm	3.027676
694nm	2.808888
695nm	2.580599
696nm	2.478489
697nm	2.374311
698nm	2.268327
699nm	2.211599
700nm	2.149007
701nm	2.068886
702nm	1.985488
703nm	1.902136
704nm	1.824603
705nm	1.792540
706nm	1.793940
707nm	1.742938
708nm	1.689708
709nm	1.633896
710nm	1.650946
711nm	1.661068
712nm	1.607513
713nm	1.571877
714nm	1.548860
715nm	1.560228
716nm	1.530740
717nm	1.466421
718nm	1.408687
719nm	1.397133
720nm	1.451930
721nm	1.415848
722nm	1.378064
723nm	1.376078
724nm	1.363460
725nm	1.336375
726nm	1.260859
727nm	1.232975
728nm	1.233992
729nm	1.243472
730nm	1.227300
731nm	1.188759
732nm	1.250807
733nm	1.257625
734nm	1.195948
735nm	1.186424
736nm	1.164942
737nm	1.115463
738nm	1.137923
739nm	1.157201
740nm	1.140683
741nm	1.124160
742nm	1.108876
743nm	1.097080
744nm	1.141935
745nm	1.185182
746nm	1.152910
747nm	1.139104
748nm	1.135604
749nm	1.142986
750nm	1.192784
751nm	1.242121
752nm	1.192380
753nm	1.186885
754nm	1.183545
755nm	1.076614
756nm	1.093719
757nm	1.145583
758nm	1.052900
759nm	1.107707
760nm	1.214067
761nm	1.223025
762nm	1.158931
763nm	1.098762
764nm	1.183869
765nm	1.217652
766nm	1.202394
767nm	1.094446
768nm	1.128698
769nm	1.173056
770nm	1.130331
771nm	1.132501
772nm	1.142091
773nm	1.146097
774nm	1.163526
775nm	1.172329
776nm	1.166187
777nm	1.073196
778nm	1.059714
779nm	1.132122
780nm	1.205061
CCT	0.000000
Duv	0.344305
x	0.285898
y	0.148779
u'	0.271408
v'	0.317787
deltax	0.285898
deltay	0.148779
deltau'	0.271408
deltav'	0.317787
Purity	52.214920
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
