Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006523
381	0.006699
382	0.006445
383	0.006145
384	0.006129
385	0.006105
386	0.006025
387	0.005971
388	0.005995
389	0.006072
390	0.006244
391	0.006214
392	0.005968
393	0.005981
394	0.006167
395	0.005984
396	0.005657
397	0.005947
398	0.006356
399	0.006499
400	0.006630
401	0.006748
402	0.006901
403	0.007192
404	0.007662
405	0.008505
406	0.009330
407	0.010133
408	0.011178
409	0.012407
410	0.014146
411	0.016116
412	0.018777
413	0.021601
414	0.025699
415	0.030013
416	0.035960
417	0.042321
418	0.050267
419	0.059095
420	0.069715
421	0.082075
422	0.096524
423	0.113507
424	0.132333
425	0.155494
426	0.180471
427	0.211805
428	0.244437
429	0.288930
430	0.335466
431	0.394977
432	0.458750
433	0.535344
434	0.618438
435	0.712133
436	0.808110
437	0.906298
438	0.997639
439	1.085365
440	1.149872
441	1.207948
442	1.229050
443	1.244784
444	1.223617
445	1.196133
446	1.141441
447	1.080165
448	1.005426
449	0.928215
450	0.848183
451	0.772609
452	0.699864
453	0.636821
454	0.576939
455	0.527923
456	0.480381
457	0.441422
458	0.402993
459	0.367747
460	0.333480
461	0.301485
462	0.271349
463	0.243377
464	0.217774
465	0.193631
466	0.173193
467	0.153855
468	0.138814
469	0.124364
470	0.113331
471	0.102673
472	0.093502
473	0.085045
474	0.077840
475	0.071043
476	0.064617
477	0.059288
478	0.054466
479	0.050585
480	0.046874
481	0.043977
482	0.041135
483	0.038637
484	0.036501
485	0.035162
486	0.033967
487	0.032932
488	0.032481
489	0.032357
490	0.032419
491	0.032525
492	0.033348
493	0.034252
494	0.035517
495	0.036909
496	0.038575
497	0.040528
498	0.042792
499	0.044923
500	0.046988
501	0.049630
502	0.052404
503	0.055349
504	0.058310
505	0.061303
506	0.064463
507	0.067918
508	0.071076
509	0.073974
510	0.076959
511	0.079986
512	0.082955
513	0.085943
514	0.089139
515	0.092191
516	0.094816
517	0.097489
518	0.100218
519	0.102765
520	0.105214
521	0.107343
522	0.109415
523	0.111674
524	0.113752
525	0.115126
526	0.116650
527	0.118392
528	0.119700
529	0.120718
530	0.122169
531	0.123733
532	0.124781
533	0.125783
534	0.126599
535	0.127393
536	0.128156
537	0.129075
538	0.130100
539	0.130559
540	0.130888
541	0.131418
542	0.131909
543	0.132264
544	0.132665
545	0.133127
546	0.133472
547	0.133754
548	0.133477
549	0.133161
550	0.133476
551	0.133709
552	0.133747
553	0.133973
554	0.134377
555	0.134050
556	0.133455
557	0.133633
558	0.133805
559	0.133791
560	0.133587
561	0.133106
562	0.133160
563	0.133522
564	0.133209
565	0.132820
566	0.132718
567	0.132550
568	0.132249
569	0.131939
570	0.131622
571	0.131271
572	0.130912
573	0.130576
574	0.130254
575	0.129967
576	0.129647
577	0.129295
578	0.128726
579	0.128094
580	0.127747
581	0.127271
582	0.126441
583	0.125642
584	0.124872
585	0.124452
586	0.124133
587	0.123592
588	0.122912
589	0.121877
590	0.121309
591	0.121149
592	0.120485
593	0.119669
594	0.118537
595	0.117681
596	0.117414
597	0.117172
598	0.116947
599	0.116830
600	0.116669
601	0.116072
602	0.115676
603	0.115589
604	0.115374
605	0.115094
606	0.115585
607	0.116102
608	0.116552
609	0.117132
610	0.117842
611	0.119656
612	0.121754
613	0.123533
614	0.125632
615	0.128315
616	0.131447
617	0.134835
618	0.139726
619	0.144924
620	0.150766
621	0.157220
622	0.164250
623	0.172969
624	0.182354
625	0.193795
626	0.206098
627	0.219616
628	0.235144
629	0.251570
630	0.271235
631	0.292179
632	0.315695
633	0.342589
634	0.371458
635	0.404615
636	0.439784
637	0.479739
638	0.523366
639	0.569670
640	0.623789
641	0.681041
642	0.745851
643	0.817295
644	0.894242
645	0.981493
646	1.072675
647	1.172834
648	1.279128
649	1.390806
650	1.508318
651	1.626214
652	1.741344
653	1.847024
654	1.944732
655	2.010723
656	2.061780
657	2.075430
658	2.059582
659	2.021237
660	1.938789
661	1.841599
662	1.715088
663	1.573042
664	1.421088
665	1.260590
666	1.103641
667	0.955143
