Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:06:36
PPFD	98.910866
PFD	100.371216
PFD-UV	0.133347
PFD-B	28.528238
PFD-G	12.154758
PFD-R	58.227859
PFD-FR	1.326996
RFR(600~780nm)	59.554844
CHLB(430~480nm)	25.763407
Custom3(380~780nm)	100.371216
Custom4(380~780nm)	100.371216
UV%	0.132854
B%	28.422733
G%	12.109807
R%	58.012516
FR%	1.322089
RFR%	59.334583
CHLB%	25.668123
Custom3%	100.000000
Custom4%	100.000000
R:B	2.041060
R:FR	43.879440
R:G	4.790540
B:G	2.347084
UV:B	0.004674
UV:FR	0.100488
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	43.879440
BRAT(CHLB:PFD-B)	0.903084
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	405.039856
LambdaD	380.000000
LUX	2570.876709
IRR	21.222431
fc	238.929062
I-Time	32.000000
380nm	2.195471
381nm	2.248548
382nm	2.264980
383nm	2.275093
384nm	2.138375
385nm	2.015522
386nm	1.984492
387nm	1.963484
388nm	1.972814
389nm	1.999735
390nm	2.057144
391nm	2.039031
392nm	1.940396
393nm	1.934650
394nm	1.990179
395nm	1.999487
396nm	1.990966
397nm	2.014836
398nm	2.044813
399nm	1.983851
400nm	1.935045
401nm	2.062358
402nm	2.161429
403nm	2.150096
404nm	2.226423
405nm	2.484222
406nm	2.735493
407nm	2.978735
408nm	3.236571
409nm	3.505341
410nm	4.001343
411nm	4.596745
412nm	5.414321
413nm	6.280565
414nm	7.343860
415nm	8.450144
416nm	9.966193
417nm	11.588296
418nm	13.638495
419nm	15.973086
420nm	18.895195
421nm	22.175257
422nm	25.884890
423nm	30.242846
424nm	35.063164
425nm	40.847763
426nm	47.019264
427nm	54.978928
428nm	63.268116
429nm	74.343636
430nm	85.913574
431nm	100.982895
432nm	117.135933
433nm	136.685074
434nm	158.006821
435nm	182.268372
436nm	207.417892
437nm	233.416031
438nm	257.793701
439nm	281.279419
440nm	298.759216
441nm	314.535034
442nm	320.713776
443nm	325.453857
444nm	320.013824
445nm	312.881226
446nm	298.384735
447nm	282.088501
448nm	262.051331
449nm	241.240662
450nm	219.535553
451nm	199.097305
452nm	179.490356
453nm	162.721588
454nm	146.925415
455nm	134.139114
456nm	121.804237
457nm	111.652290
458nm	101.723167
459nm	92.849403
460nm	84.243393
461nm	76.207069
462nm	68.549095
463nm	61.324306
464nm	54.791191
465nm	48.693104
466nm	43.462318
467nm	38.501434
468nm	34.578175
469nm	30.819061
470nm	28.012184
471nm	25.337219
