Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:05:04
PPFD	105.820786
PFD	107.391602
PFD-UV	0.135055
PFD-B	28.620266
PFD-G	12.184090
PFD-R	65.016388
PFD-FR	1.435738
RFR(600~780nm)	66.452156
CHLB(430~480nm)	25.565716
Custom3(380~780nm)	107.391602
Custom4(380~780nm)	107.391602
UV%	0.125759
B%	26.650391
G%	11.345483
R%	60.541439
FR%	1.336919
RFR%	61.878353
CHLB%	23.806067
Custom3%	100.000000
Custom4%	100.000000
R:B	2.271691
R:FR	45.284294
R:G	5.336171
B:G	2.348987
UV:B	0.004719
UV:FR	0.094066
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	45.284294
BRAT(CHLB:PFD-B)	0.893273
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	456.293549
LambdaD	380.000000
LUX	2649.744385
IRR	22.525837
fc	246.258774
I-Time	28.000000
380nm	2.150032
381nm	2.322868
382nm	2.367067
383nm	2.395586
384nm	2.348742
385nm	2.304399
386nm	2.276614
387nm	2.228636
388nm	2.119529
389nm	2.078465
390nm	2.155316
391nm	2.134508
392nm	2.009578
393nm	1.856576
394nm	1.685056
395nm	1.713190
396nm	1.818335
397nm	1.883258
398nm	1.940595
399nm	1.865042
400nm	1.811043
401nm	2.056669
402nm	2.275031
403nm	2.386814
404nm	2.521587
405nm	2.703954
406nm	2.982929
407nm	3.380766
408nm	3.722435
409nm	4.022017
410nm	4.586465
411nm	5.266777
412nm	6.118317
413nm	7.007365
414nm	8.417806
415nm	9.878911
416nm	11.608022
417nm	13.524795
418nm	16.199085
419nm	19.046555
420nm	22.251783
421nm	25.969416
422nm	30.301977
423nm	35.313690
424nm	40.809757
425nm	47.558067
426nm	54.808830
427nm	63.851974
428nm	73.225433
429nm	85.792442
430nm	98.850662
431nm	115.299889
432nm	132.770615
433nm	153.442398
434nm	175.507278
435nm	199.882523
436nm	224.436951
437nm	249.162659
438nm	271.464508
439nm	292.432281
440nm	306.691284
441nm	319.046967
442nm	321.574097
443nm	322.680328
444nm	314.359070
445nm	304.508942
446nm	288.007019
447nm	270.134003
448nm	249.411057
449nm	228.364075
450nm	206.942581
451nm	187.194153
452nm	168.543610
453nm	152.780502
454nm	138.006866
455nm	126.052765
456nm	114.520126
457nm	104.986641
458nm	95.625870
459nm	87.082962
460nm	78.853699
461nm	71.291763
462nm	64.060471
463nm	57.207729
464nm	50.932949
465nm	45.021675
466nm	40.206097
467nm	35.731487
468nm	32.114140
469nm	28.635914
470nm	25.995955
471nm	23.486900
472nm	21.452799
473nm	19.552099
474nm	17.878996
475nm	16.332640
476nm	14.901284
477nm	13.693814
478nm	12.591585
479nm	11.548637
480nm	10.517195
481nm	10.007544
482nm	9.476033
483nm	8.814376
484nm	8.287936
485nm	8.053142
486nm	7.826908
487nm	7.609985
488nm	7.556456
489nm	7.593763
490nm	7.686557
491nm	7.792562
492nm	8.113414
493nm	8.434308
494nm	8.720702
495nm	9.035691
496nm	9.414130
497nm	9.880681
498nm	10.442276
499nm	11.007702
500nm	11.575163
501nm	12.246742
502nm	12.940265
503nm	13.665816
504nm	14.396147
505nm	15.148742
506nm	15.939948
507nm	16.801554
508nm	17.622196
509nm	18.406971
510nm	19.091579
511nm	19.735971
512nm	20.438505
513nm	21.152929
514nm	21.927099
515nm	22.659872
516nm	23.277008
517nm	23.857052
518nm	24.391760
519nm	24.941591
520nm	25.500006
521nm	26.027346
522nm	26.546158
523nm	26.955132
524nm	27.348059
525nm	27.680920
526nm	28.019003
527nm	28.364761
528nm	28.642887
529nm	28.876041
530nm	29.082355
531nm	29.281874
532nm	29.507071
533nm	29.720654
534nm	29.886629
535nm	30.008955
536nm	30.065611
537nm	30.168575
538nm	30.302025
539nm	30.401478
540nm	30.492599
541nm	30.566063
542nm	30.629078
543nm	30.655947
544nm	30.651289
545nm	30.605608
546nm	30.594238
547nm	30.601612
548nm	30.513304
549nm	30.418627
550nm	30.434095
551nm	30.422989
552nm	30.348118
553nm	30.244278
554nm	30.112980
555nm	29.991810
556nm	29.874302
557nm	29.836222
558nm	29.795317
559nm	29.725723
560nm	29.644451
561nm	29.546238
562nm	29.429470
563nm	29.302092
564nm	29.265257
565nm	29.233311
566nm	29.117294
567nm	29.018984
568nm	28.956423
569nm	28.838081
570nm	28.677084
571nm	28.505301
572nm	28.331076
573nm	28.161055
574nm	27.994913
575nm	27.838566
576nm	27.737978
577nm	27.687586
578nm	27.502453
579nm	27.278189
580nm	27.106180
581nm	26.961607
582nm	26.892933
583nm	26.714779
584nm	26.433882
585nm	26.338903
586nm	26.294161
587nm	25.984825
588nm	25.750620
589nm	25.711645
590nm	25.587008
591nm	25.388163
592nm	25.222054
593nm	25.065805
594nm	24.933420
595nm	24.776030
596nm	24.565802
597nm	24.365845
598nm	24.173117
599nm	24.083652
600nm	24.019447
601nm	24.009409
602nm	23.974911
603nm	23.903093
604nm	23.943275
605nm	24.038748
606nm	24.000517
607nm	24.000273
608nm	24.159519
609nm	24.355158
610nm	24.586813
611nm	24.820618
612nm	25.084291
613nm	25.748116
614nm	26.356169
615nm	26.862421
616nm	27.655634
617nm	28.608971
618nm	29.607552
619nm	30.679447
620nm	31.993902
621nm	33.507282
622nm	35.205666
623nm	37.280689
624nm	39.475548
625nm	41.937584
626nm	44.648731
627nm	47.713646
628nm	51.289566
629nm	55.081547
630nm	59.506451
631nm	64.213081
632nm	69.498497
633nm	75.478195
634nm	81.854530
635nm	89.282539
636nm	97.126801
637nm	105.970222
638nm	115.618378
639nm	125.842407
640nm	137.907257
641nm	150.628448
642nm	164.928085
643nm	180.689026
644nm	197.648010
645nm	216.858429
646nm	236.983643
647nm	259.424347
648nm	282.988678
649nm	307.526611
650nm	333.292725
651nm	359.136078
652nm	384.559357
653nm	407.684540
654nm	428.868164
655nm	443.051178
656nm	453.870453
657nm	456.293549
658nm	452.270325
659nm	443.356354
660nm	424.661743
661nm	402.774017
662nm	374.515411
663nm	343.023346
664nm	309.512207
665nm	274.449524
666nm	240.160812
667nm	207.581009
668nm	178.495697
669nm	151.277939
670nm	129.483231
671nm	109.724686
672nm	92.938309
673nm	79.142418
674nm	66.663361
675nm	56.855045
676nm	48.304585
677nm	40.967628
678nm	35.254627
679nm	30.093216
680nm	25.899374
681nm	22.473070
682nm	19.502226
683nm	17.359932
684nm	15.385966
685nm	13.671315
686nm	12.340352
687nm	11.148603
688nm	10.107470
689nm	9.215344
690nm	8.443648
691nm	7.870543
692nm	7.378349
693nm	7.021682
694nm	6.607241
695nm	6.180288
696nm	5.808236
697nm	5.496934
698nm	5.238673
699nm	5.108615
700nm	4.961830
701nm	4.766627
702nm	4.454544
703nm	4.175955
704nm	4.268692
705nm	4.214894
706nm	4.053253
707nm	3.917950
708nm	3.843192
709nm	3.855166
710nm	3.688336
711nm	3.536884
712nm	3.536948
713nm	3.510738
714nm	3.480347
715nm	3.516808
716nm	3.418146
717nm	3.204285
718nm	3.267073
719nm	3.245443
720nm	3.091132
721nm	3.073943
722nm	3.055724
723nm	2.974652
724nm	2.937856
725nm	2.924176
726nm	2.942472
727nm	2.949693
728nm	2.940554
729nm	2.818712
730nm	2.804946
731nm	2.885424
732nm	2.651621
733nm	2.537278
734nm	2.572156
735nm	2.537340
736nm	2.544282
737nm	2.631204
738nm	2.583122
739nm	2.513866
740nm	2.452626
741nm	2.558377
742nm	2.654059
743nm	2.594656
744nm	2.611434
745nm	2.616148
746nm	2.484451
747nm	2.567121
748nm	2.639054
749nm	2.284374
750nm	2.290463
751nm	2.459842
752nm	2.596402
753nm	2.609567
754nm	2.565918
755nm	2.549260
756nm	2.508775
757nm	2.461166
758nm	2.439054
759nm	2.523707
760nm	2.611400
761nm	2.470339
762nm	2.479172
763nm	2.563043
764nm	2.675915
765nm	2.578663
766nm	2.475134
767nm	2.614309
768nm	2.602829
769nm	2.582271
770nm	2.658052
771nm	2.597163
772nm	2.607375
773nm	2.813732
774nm	2.583044
775nm	2.446027
776nm	2.529484
777nm	2.539845
778nm	2.475120
779nm	2.342248
780nm	2.331394
CCT	0.000000
Duv	0.358332
x	0.303707
y	0.165587
u'	0.277381
v'	0.340276
deltax	0.303707
deltay	0.165587
deltau'	0.277381
deltav'	0.340276
Purity	46.676903
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
