Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:05:20
PPFD	95.889160
PFD	97.238144
PFD-UV	0.123180
PFD-B	29.679724
PFD-G	11.674563
PFD-R	54.534870
PFD-FR	1.225810
RFR(600~780nm)	55.760670
CHLB(430~480nm)	26.793468
Custom3(380~780nm)	97.238144
Custom4(380~780nm)	97.238144
UV%	0.126679
B%	30.522718
G%	12.006157
R%	56.083828
FR%	1.260627
RFR%	57.344444
CHLB%	27.554482
Custom3%	100.000000
Custom4%	100.000000
R:B	1.837445
R:FR	44.488846
R:G	4.671256
B:G	2.542256
UV:B	0.004150
UV:FR	0.100489
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	44.488846
BRAT(CHLB:PFD-B)	0.902753
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	377.894318
LambdaD	380.000000
LUX	2466.082031
IRR	20.735455
fc	229.189774
I-Time	34.000000
380nm	2.053521
381nm	2.103363
382nm	2.018299
383nm	1.919277
384nm	1.909414
385nm	1.896957
386nm	1.867317
387nm	1.845682
388nm	1.848277
389nm	1.867415
390nm	1.915224
391nm	1.901183
392nm	1.821196
393nm	1.820659
394nm	1.872530
395nm	1.812272
396nm	1.708765
397nm	1.792044
398nm	1.910548
399nm	1.948450
400nm	1.982765
401nm	2.013061
402nm	2.053700
403nm	2.134776
404nm	2.268702
405nm	2.512036
406nm	2.749094
407nm	2.978431
408nm	3.277476
409nm	3.628755
410nm	4.127549
411nm	4.690873
412nm	5.452141
413nm	6.256769
414nm	7.425695
415nm	8.651397
416nm	10.340935
417nm	12.140750
418nm	14.385714
419nm	16.871950
420nm	19.856630
421nm	23.321379
422nm	27.362244
423nm	32.100494
424nm	37.336102
425nm	43.767502
426nm	50.678692
427nm	59.338436
428nm	68.320412
429nm	80.568092
430nm	93.327133
431nm	109.628166
432nm	127.033905
433nm	147.901474
434nm	170.464417
435nm	195.839035
436nm	221.723328
437nm	248.094681
438nm	272.475098
439nm	295.759674
440nm	312.625641
441nm	327.670563
442nm	332.640381
443nm	336.138245
444nm	329.678192
445nm	321.549103
446nm	306.158325
447nm	289.074738
448nm	268.472534
449nm	247.303223
450nm	225.478210
451nm	204.932510
452nm	185.226288
453nm	168.169357
454nm	152.020264
455nm	138.799149
456nm	126.022720
457nm	115.548683
458nm	105.259232
459nm	95.843880
460nm	86.724144
461nm	78.233315
462nm	70.260857
463nm	62.881878
464nm	56.145657
465nm	49.813694
466nm	44.460331
467nm	39.411499
468nm	35.482552
469nm	31.721115
470nm	28.845598
471nm	26.077259
472nm	23.697762
473nm	21.508825
474nm	19.645002
475nm	17.891878
476nm	16.239195
477nm	14.868753
478nm	13.630984
479nm	12.633270
480nm	11.682144
481nm	10.937144
482nm	10.209237
483nm	9.569420
484nm	9.021734
485nm	8.672765
486nm	8.360885
487nm	8.089336
488nm	7.962288
489nm	7.915573
490nm	7.914530
491nm	7.924363
492nm	8.108311
493nm	8.311221
494nm	8.600882
495nm	8.919793
496nm	9.303608
497nm	9.754973
498nm	10.279202
499nm	10.769577
500nm	11.241954
501nm	11.850539
502nm	12.487828
503nm	13.163383
504nm	13.840012
505nm	14.521639
506nm	15.239989
507nm	16.025290
508nm	16.737471
509nm	17.385632
510nm	18.051710
511nm	18.724985
512nm	19.381968
513nm	20.040981
514nm	20.745985
515nm	21.414618
516nm	21.981651
517nm	22.557522
518nm	23.144196
519nm	23.686852
520nm	24.204515
521nm	24.647070
522nm	25.074713
523nm	25.543423
524nm	25.968904
525nm	26.232565
526nm	26.529259
527nm	26.874502
528nm	27.119904
529nm	27.298923
530nm	27.574837
531nm	27.875296
532nm	28.058496
533nm	28.230852
534nm	28.360596
535nm	28.485270
536nm	28.602320
537nm	28.753912
538nm	28.928246
539nm	28.976547
540nm	28.995682
541nm	29.059301
542nm	29.114164
543nm	29.138741
544nm	29.173363
545nm	29.221058
546nm	29.243195
547nm	29.251366
548nm	29.137623
549nm	29.015556
550nm	29.031303
551nm	29.029360
552nm	28.984953
553nm	28.981342
554nm	29.016403
555nm	28.893581
556nm	28.713655
557nm	28.700380
558nm	28.685751
559nm	28.631464
560nm	28.536705
561nm	28.383238
562nm	28.344318
563nm	28.370895
564nm	28.254143
565nm	28.121847
566nm	28.050613
567nm	27.965645
568nm	27.852955
569nm	27.738832
570nm	27.623625
571nm	27.501766
572nm	27.378525
573nm	27.260689
574nm	27.145988
575nm	27.039232
576nm	26.925734
577nm	26.806160
578nm	26.641905
579nm	26.465412
580nm	26.348228
581nm	26.204885
582nm	25.989189
583nm	25.780602
584nm	25.578697
585nm	25.449259
586nm	25.340712
587nm	25.187222
588nm	25.006121
589nm	24.753271
590nm	24.596268
591nm	24.522293
592nm	24.346636
593nm	24.141022
594nm	23.872421
595nm	23.660130
596nm	23.566818
597nm	23.478857
598nm	23.394661
599nm	23.332159
600nm	23.261089
601nm	23.103577
602nm	22.986521
603nm	22.931192
604nm	22.850599
605nm	22.757536
