Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_16:06:00
PPFD	95.837883
PFD	97.214386
PFD-UV	0.123103
PFD-B	27.835083
PFD-G	11.154575
PFD-R	56.848228
PFD-FR	1.253381
RFR(600~780nm)	58.101627
CHLB(430~480nm)	25.052187
Custom3(380~780nm)	97.214386
Custom4(380~780nm)	97.214386
UV%	0.126630
B%	28.632683
G%	11.474204
R%	58.477184
FR%	1.289296
RFR%	59.766491
CHLB%	25.770041
Custom3%	100.000000
Custom4%	100.000000
R:B	2.042323
R:FR	45.355911
R:G	5.096405
B:G	2.495396
UV:B	0.004423
UV:FR	0.098217
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	45.355911
BRAT(CHLB:PFD-B)	0.900022
Ratio3	0.000000
Ratio4	0.000000
LambdaP	657.000000
LambdaPV	396.890717
LambdaD	380.000000
LUX	2403.326416
IRR	20.558102
fc	223.357468
I-Time	33.000000
380nm	2.122919
381nm	2.167763
382nm	2.086290
383nm	1.991648
384nm	1.973882
385nm	1.954437
386nm	1.923871
387nm	1.903253
388nm	1.912748
389nm	1.897988
390nm	1.841197
391nm	1.820056
392nm	1.836924
393nm	1.815241
394nm	1.768127
395nm	1.750625
396nm	1.744544
397nm	1.768651
398nm	1.798451
399nm	1.834030
400nm	1.877052
401nm	2.000487
402nm	2.115788
403nm	2.199295
404nm	2.306223
405nm	2.461637
406nm	2.698889
407nm	3.036830
408nm	3.384818
409nm	3.740333
410nm	4.182657
411nm	4.662954
412nm	5.516422
413nm	6.451632
414nm	7.566332
415nm	8.722521
416nm	10.282101
417nm	11.976422
418nm	14.214642
419nm	16.699261
420nm	19.692905
421nm	23.107088
422nm	27.025944
423nm	31.569532
424nm	36.558662
425nm	42.780491
426nm	49.496929
427nm	57.945522
428nm	66.713333
429nm	78.438850
430nm	90.679077
431nm	106.550858
432nm	123.437042
433nm	143.502090
434nm	165.250778
435nm	189.791702
436nm	214.794312
437nm	240.238235
438nm	263.500854
439nm	285.562897
440nm	301.018311
441nm	314.599335
442nm	318.314148
443nm	320.572327
444nm	312.789612
445nm	303.425629
446nm	287.181976
447nm	269.433624
448nm	248.557724
449nm	227.303482
450nm	205.611862
451nm	185.561066
452nm	166.586975
453nm	150.686035
454nm	135.838211
455nm	124.026962
456nm	112.663589
457nm	103.258545
458nm	94.068810
459nm	85.898849
460nm	77.915550
461nm	70.329369
462nm	63.077324
463nm	56.207813
464nm	49.966789
465nm	44.121044
466nm	39.296852
467nm	34.790562
468nm	31.232481
469nm	27.828020
470nm	25.346933
471nm	22.959309
472nm	20.910769
473nm	19.031034
474nm	17.439293
475nm	15.920481
476nm	14.467841
477nm	13.252528
478nm	12.148777
479nm	11.226285
480nm	10.338972
481nm	9.587580
482nm	8.876586
483nm	8.381628
484nm	7.956201
485nm	7.680738
486nm	7.441973
487nm	7.243110
488nm	7.145858
489nm	7.105095
490nm	7.167112
491nm	7.253601
492nm	7.518140
493nm	7.792612
494nm	8.098477
495nm	8.431419
496nm	8.824444
497nm	9.223891
498nm	9.630267
499nm	10.087481
500nm	10.571724
501nm	11.254301
502nm	11.978565
503nm	12.603976
504nm	13.218040
505nm	13.779269
506nm	14.402715
507nm	15.139588
508nm	15.876492
509nm	16.613419
510nm	17.318867
511nm	18.011675
512nm	18.687386
513nm	19.353973
514nm	19.937185
515nm	20.521420
516nm	21.108509
517nm	21.669502
518nm	22.198597
519nm	22.734110
520nm	23.273268
521nm	23.674345
522nm	24.047348
523nm	24.460501
524nm	24.845043
525nm	25.122486
526nm	25.405928
527nm	25.698181
528nm	26.012274
529nm	26.340889
530nm	26.546358
531nm	26.720625
532nm	26.910370
533nm	27.088940
534nm	27.221815
535nm	27.377823
536nm	27.568624
537nm	27.669685
538nm	27.711670
539nm	27.786943
540nm	27.868685
541nm	27.860237
542nm	27.859514
543nm	27.885546
544nm	27.916800
545nm	27.954847
546nm	27.972916
547nm	27.980066
548nm	27.914690
549nm	27.844587
550nm	27.859240
551nm	27.853506
552nm	27.798853
553nm	27.716694
554nm	27.608452
555nm	27.550371
556nm	27.510437
557nm	27.428448
558nm	27.336508
559nm	27.208218
560nm	27.127810
561nm	27.116850
562nm	27.039124
563nm	26.923225
564nm	26.900846
565nm	26.878242
566nm	26.720137
567nm	26.597061
568nm	26.544712
569nm	26.450808
570nm	26.325119
571nm	26.189573
572nm	26.051723
573nm	25.916166
574nm	25.808081
575nm	25.769390
576nm	25.644247
577nm	25.441273
578nm	25.311190
579nm	25.201010
580nm	24.990871
581nm	24.819689
582nm	24.756287
583nm	24.611752
584nm	24.391077
585nm	24.251593
586nm	24.135382
587nm	23.963114
588nm	23.786415
589nm	23.598211
590nm	23.513433
591nm	23.518251
592nm	23.216900
593nm	22.852236
594nm	22.738997
595nm	22.631523
596nm	22.536236
597nm	22.400379
598nm	22.235960
599nm	22.160086
600nm	22.096212
601nm	22.010696
602nm	21.969107
603nm	21.994539
604nm	21.939384
605nm	21.844448
606nm	21.896738
607nm	21.973871
608nm	22.107904
609nm	22.271984
610nm	22.465797
611nm	22.669975
612nm	22.896244
613nm	23.385532
614nm	23.909906
615nm	24.498325
616nm	25.116140
617nm	25.750360
618nm	26.677319
619nm	27.662985
620nm	28.777973
621nm	30.059101
622nm	31.494734
623nm	33.183998
624nm	34.981174
625nm	37.172207
626nm	39.566711
627nm	42.250172
628nm	45.248520
629nm	48.386860
630nm	52.242672
631nm	56.336685
632nm	60.920025
633nm	66.031197
634nm	71.443932
635nm	78.109459
636nm	85.070778
637nm	92.667496
638nm	100.949722
639nm	109.722504
640nm	120.057320
641nm	130.950699
642nm	143.189011
643nm	156.712723
644nm	171.290268
645nm	187.792740
646nm	205.014084
647nm	223.969437
648nm	243.983475
649nm	264.914886
650nm	287.142853
651nm	309.495636
652nm	331.573486
653nm	351.862152
654nm	370.639252
655nm	383.757019
656nm	393.995026
657nm	396.890717
658nm	394.203644
659nm	387.281036
660nm	372.071777
661nm	353.913086
662nm	329.677399
663nm	302.570068
664nm	273.669647
665nm	242.945923
666nm	212.821243
667nm	184.060242
668nm	158.249863
669nm	134.022034
670nm	114.496376
671nm	96.861366
672nm	81.986122
673nm	69.725960
674nm	58.633663
675nm	49.977943
676nm	42.453896
677nm	36.021629
678nm	30.862204
679nm	26.269207
680nm	22.824745
681nm	19.824251
682nm	17.092306
683nm	15.262771
684nm	13.539497
685nm	11.979925
686nm	10.834232
687nm	9.809288
688nm	8.797035
689nm	8.051511
690nm	7.521554
691nm	6.932296
692nm	6.397771
693nm	5.977244
694nm	5.769514
695nm	5.614409
696nm	5.299793
697nm	5.040832
698nm	4.830462
699nm	4.479406
700nm	4.227746
701nm	4.184313
702nm	4.042578
703nm	3.870700
704nm	3.710807
705nm	3.568473
706nm	3.439060
707nm	3.448501
708nm	3.407470
709nm	3.292229
710nm	3.340311
711nm	3.336267
712nm	3.082257
713nm	3.060627
714nm	3.127150
715nm	3.021518
716nm	2.953565
717nm	2.917736
718nm	2.832846
719nm	2.781566
720nm	2.780703
721nm	2.682304
722nm	2.620047
723nm	2.689451
724nm	2.599613
725nm	2.479657
726nm	2.487036
727nm	2.408062
728nm	2.300473
729nm	2.450752
730nm	2.487084
731nm	2.424049
732nm	2.240811
733nm	2.152842
734nm	2.182435
735nm	2.274929
736nm	2.310404
737nm	2.241779
738nm	2.178819
739nm	2.122699
740nm	2.079213
741nm	2.157228
742nm	2.264362
743nm	2.361046
744nm	2.304147
745nm	2.197082
746nm	2.102848
747nm	2.171877
748nm	2.282502
749nm	2.279311
750nm	2.177027
751nm	2.071762
752nm	2.178293
753nm	2.198664
754nm	2.174069
755nm	2.141012
756nm	2.106490
757nm	2.126405
758nm	2.426003
759nm	2.389097
760nm	2.227381
761nm	2.254687
762nm	2.213177
763nm	2.170683
764nm	2.246606
765nm	2.273375
766nm	2.266681
767nm	2.214422
768nm	2.171397
769nm	2.163934
770nm	2.238318
771nm	2.315070
772nm	2.368701
773nm	2.377078
774nm	2.179291
775nm	2.066483
776nm	2.115661
777nm	2.279714
778nm	2.325077
779nm	2.245050
780nm	2.215101
CCT	0.000000
Duv	0.350934
x	0.294411
y	0.158600
u'	0.272958
v'	0.330847
deltax	0.294411
deltay	0.158600
deltau'	0.272958
deltav'	0.330847
Purity	49.053528
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
