Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006145
381	0.006664
382	0.006766
383	0.006819
384	0.006800
385	0.006773
386	0.006689
387	0.006630
388	0.006647
389	0.006473
390	0.005966
391	0.005905
392	0.006322
393	0.006402
394	0.006259
395	0.006213
396	0.006205
397	0.006279
398	0.006369
399	0.006499
400	0.006603
401	0.006398
402	0.006425
403	0.007369
404	0.008175
405	0.008687
406	0.009481
407	0.010621
408	0.012004
409	0.013570
410	0.015407
411	0.017369
412	0.020286
413	0.023424
414	0.028117
415	0.033020
416	0.039237
417	0.045984
418	0.054786
419	0.064554
420	0.076285
421	0.089616
422	0.104869
423	0.123155
424	0.143644
425	0.168690
426	0.195645
427	0.229932
428	0.265708
429	0.314536
430	0.365526
431	0.430096
432	0.498756
433	0.579649
434	0.665060
435	0.757760
436	0.849198
437	0.939438
438	1.018448
439	1.091390
440	1.138740
441	1.178926
442	1.183840
443	1.183680
444	1.150324
445	1.111877
446	1.051761
447	0.987320
448	0.914158
449	0.840943
450	0.767721
451	0.699475
452	0.634410
453	0.578088
454	0.524615
455	0.479679
456	0.435871
457	0.398652
458	0.362158
459	0.329738
460	0.298316
461	0.269191
462	0.241712
463	0.216148
464	0.193400
465	0.172397
466	0.154924
467	0.138503
468	0.124774
469	0.111507
470	0.101976
471	0.092761
472	0.084803
473	0.077229
474	0.070338
475	0.064021
476	0.058226
477	0.053532
478	0.049347
479	0.045847
480	0.042468
481	0.039604
482	0.036885
483	0.035001
484	0.033383
485	0.032351
486	0.031460
487	0.030724
488	0.030387
489	0.030273
490	0.030797
491	0.031475
492	0.032316
493	0.033223
494	0.034491
495	0.035884
496	0.037551
497	0.039369
498	0.041351
499	0.043933
500	0.046841
501	0.049630
502	0.052404
503	0.055349
504	0.058310
505	0.061303
506	0.064361
507	0.067528
508	0.070859
509	0.074336
510	0.077489
511	0.080517
512	0.083750
513	0.086987
514	0.089892
515	0.092729
516	0.095355
517	0.098029
518	0.100759
519	0.103498
520	0.106247
521	0.108181
522	0.109958
523	0.112216
524	0.114356
525	0.116029
526	0.117609
527	0.119052
528	0.120597
529	0.122213
530	0.123308
531	0.124274
532	0.125618
533	0.126863
534	0.127681
535	0.128477
536	0.129242
537	0.129981
538	0.130704
539	0.131354
540	0.131986
541	0.132520
542	0.132946
543	0.132994
544	0.133223
545	0.133687
546	0.134034
547	0.134319
548	0.134320
549	0.134277
550	0.134275
551	0.134285
552	0.134325
553	0.134385
554	0.134464
555	0.134291
556	0.134026
557	0.134220
558	0.134332
559	0.133988
560	0.133858
561	0.134043
562	0.133917
563	0.133612
564	0.133501
565	0.133419
566	0.133321
567	0.133156
568	0.132859
569	0.132554
570	0.132241
571	0.132181
572	0.132136
573	0.131088
574	0.130254
575	0.129967
576	0.129647
577	0.129295
578	0.129011
579	0.128737
580	0.128020
581	0.127271
582	0.126441
583	0.126034
