Wavelength(nm)	PFD(umol m-2 s-1)
380	0.007746
381	0.007483
382	0.007557
383	0.007667
384	0.007538
385	0.007361
386	0.006867
387	0.006516
388	0.006604
389	0.006610
390	0.006471
391	0.006407
392	0.006423
393	0.006333
394	0.006173
395	0.006387
396	0.006747
397	0.006654
398	0.006474
399	0.006595
400	0.006755
401	0.007207
402	0.007567
403	0.007562
404	0.008028
405	0.009473
406	0.010708
407	0.011680
408	0.012699
409	0.013754
410	0.015441
411	0.017411
412	0.020321
413	0.023450
414	0.027668
415	0.032098
416	0.038223
417	0.044813
418	0.053200
419	0.062602
420	0.074070
421	0.087228
422	0.102414
423	0.119667
424	0.138427
425	0.162214
426	0.188099
427	0.219909
428	0.252939
429	0.297208
430	0.343510
431	0.402842
432	0.466389
433	0.542611
434	0.624780
435	0.716628
436	0.810471
437	0.906251
438	0.994488
439	1.078720
440	1.139112
441	1.192881
442	1.211049
443	1.223923
444	1.199024
445	1.168041
446	1.110923
447	1.047638
448	0.971769
449	0.893873
450	0.813675
451	0.738068
452	0.665375
453	0.603868
454	0.546037
455	0.499925
456	0.455362
457	0.417945
458	0.381264
459	0.348707
460	0.316987
461	0.287221
462	0.258579
463	0.231253
464	0.206463
465	0.183239
466	0.163892
467	0.145700
468	0.131102
469	0.117016
470	0.106150
471	0.095832
472	0.087635
473	0.079928
474	0.073086
475	0.066913
476	0.061348
477	0.056150
478	0.051114
479	0.047222
480	0.043540
481	0.040857
482	0.038184
483	0.035591
484	0.033646
485	0.033113
486	0.032277
487	0.031108
488	0.031049
489	0.031609
490	0.031841
491	0.031996
492	0.033040
493	0.034185
494	0.035779
495	0.037391
496	0.039036
497	0.041053
498	0.043473
499	0.045918
500	0.048381
501	0.051290
502	0.054302
503	0.057116
504	0.060021
505	0.063317
506	0.066664
507	0.070096
508	0.073554
509	0.077037
510	0.080106
511	0.083014
512	0.086502
513	0.090062
514	0.093563
515	0.096804
516	0.099292
517	0.102118
518	0.105357
519	0.107977
520	0.110249
521	0.112695
522	0.115177
523	0.117188
524	0.119135
525	0.120825
526	0.122544
527	0.124302
528	0.125767
529	0.127038
530	0.128194
531	0.129323
532	0.130568
533	0.131765
534	0.132753
535	0.133549
536	0.134053
537	0.134542
538	0.135022
539	0.135649
540	0.136311
541	0.136893
542	0.137430
543	0.137803
544	0.138363
545	0.139167
546	0.139142
547	0.138661
548	0.138733
549	0.138876
550	0.138806
551	0.138728
552	0.138632
553	0.138808
554	0.139245
555	0.139438
556	0.139543
557	0.138866
558	0.138267
559	0.138190
560	0.138222
561	0.138413
562	0.138258
563	0.137905
564	0.137621
565	0.137343
566	0.137033
567	0.136806
568	0.136746
569	0.136662
570	0.136558
571	0.136061
572	0.135466
573	0.134889
574	0.134327
575	0.133810
576	0.133558
577	0.133547
578	0.133230
579	0.132809
580	0.131754
581	0.130825
582	0.130259
583	0.129630
584	0.128940
585	0.128444
586	0.128007
587	0.127651
588	0.127267
589	0.126816
590	0.126195
591	0.125427
592	0.124817
593	0.124225
594	0.123287
595	0.122536
596	0.122187
597	0.121888
598	0.121623
599	0.121027
600	0.120472
601	0.120622
602	0.120650
603	0.120488
604	0.120891
605	0.121574
606	0.122063
607	0.122661
608	0.123675
609	0.125137
610	0.127044
611	0.128970
612	0.130949
613	0.133518
614	0.136552
615	0.140434
616	0.145126
617	0.150278
618	0.156176
619	0.162389
620	0.169463
621	0.178147
622	0.188338
623	0.199651
624	0.211487
625	0.225242
626	0.240576
627	0.258142
628	0.278062
629	0.299040
630	0.323969
631	0.350656
632	0.380881
633	0.415255
634	0.452055
635	0.493474
636	0.537483
637	0.587797
638	0.642902
639	0.701498
640	0.770135
641	0.842375
642	0.922870
643	1.012457
644	1.109583
645	1.218684
646	1.332752
647	1.458753
648	1.592218
649	1.732233
650	1.878958
651	2.025987
652	2.169208
653	2.299983
654	2.420254
655	2.500322
656	2.561574
657	2.575835
658	2.553522
659	2.503313
660	2.397149
661	2.272626
662	2.111867
663	1.933047
664	1.742693
665	1.543001
666	1.347866
667	1.163453
668	0.999376
669	0.845884
670	0.722264
671	0.610833
672	0.517432
673	0.440022
674	0.369935
675	0.316569
676	0.269045
677	0.227179
678	0.195680
679	0.167395
680	0.144533
681	0.125028
682	0.107529
683	0.096201
684	0.085806
685	0.076873
686	0.068912
687	0.061769
688	0.057433
689	0.052638
690	0.047469
691	0.044179
692	0.041118
693	0.038296
694	0.036923
695	0.035797
696	0.032860
697	0.031150
698	0.030515
699	0.029066
700	0.027697
701	0.026589
702	0.026070
703	0.025616
704	0.024486
705	0.023973
706	0.023914
707	0.022290
708	0.021002
709	0.020218
710	0.021312
711	0.022196
712	0.021336
713	0.020312
714	0.019453
715	0.020603
716	0.020459
717	0.019205
718	0.019609
719	0.019506
720	0.018605
721	0.018527
722	0.018443
723	0.017978
724	0.017780
725	0.017555
726	0.016758
727	0.016478
728	0.016445
729	0.015723
730	0.015659
731	0.016170
732	0.016648
733	0.016587
734	0.015866
735	0.015590
736	0.015286
737	0.014865
738	0.015264
739	0.015530
740	0.015172
741	0.015058
742	0.015195
743	0.015854
744	0.016241
745	0.016293
746	0.015493
747	0.014550
748	0.013922
749	0.014896
750	0.015246
751	0.015255
752	0.015038
753	0.015505
754	0.016356
755	0.017398
756	0.016798
757	0.015764
758	0.016798
759	0.016963
760	0.016590
761	0.015715
762	0.015792
763	0.016106
764	0.015653
765	0.016443
766	0.017348
767	0.017052
768	0.016710
769	0.016245
770	0.015508
771	0.016944
772	0.017809
773	0.016615
774	0.014816
775	0.013932
776	0.014476
777	0.015825
778	0.016097
779	0.015253
780	0.015201
