Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000703
381	0.000740
382	0.000686
383	0.000623
384	0.000635
385	0.000639
386	0.000590
387	0.000573
388	0.000658
389	0.000689
390	0.000626
391	0.000586
392	0.000569
393	0.000555
394	0.000541
395	0.000499
396	0.000447
397	0.000462
398	0.000491
399	0.000537
400	0.000583
401	0.000609
402	0.000618
403	0.000559
404	0.000528
405	0.000558
406	0.000526
407	0.000418
408	0.000461
409	0.000616
410	0.000594
411	0.000493
412	0.000524
413	0.000583
414	0.000591
415	0.000595
416	0.000587
417	0.000576
418	0.000548
419	0.000523
420	0.000504
421	0.000499
422	0.000511
423	0.000516
424	0.000516
425	0.000489
426	0.000450
427	0.000470
428	0.000500
429	0.000554
430	0.000593
431	0.000500
432	0.000437
433	0.000471
434	0.000501
435	0.000527
436	0.000501
437	0.000427
438	0.000368
439	0.000316
440	0.000337
441	0.000378
442	0.000460
443	0.000539
444	0.000483
445	0.000438
446	0.000443
447	0.000450
448	0.000463
449	0.000469
450	0.000467
451	0.000430
452	0.000370
453	0.000349
454	0.000342
455	0.000368
456	0.000397
457	0.000376
458	0.000368
459	0.000420
460	0.000436
461	0.000375
462	0.000341
463	0.000340
464	0.000382
465	0.000451
466	0.000482
467	0.000500
468	0.000474
469	0.000442
470	0.000395
471	0.000364
472	0.000397
473	0.000428
474	0.000455
475	0.000461
476	0.000448
477	0.000420
478	0.000386
479	0.000388
480	0.000397
481	0.000425
482	0.000453
483	0.000476
484	0.000457
485	0.000348
486	0.000337
487	0.000434
488	0.000481
489	0.000501
490	0.000465
491	0.000415
492	0.000430
493	0.000437
494	0.000385
495	0.000367
496	0.000426
497	0.000450
498	0.000436
499	0.000470
500	0.000531
501	0.000460
502	0.000361
503	0.000400
504	0.000431
505	0.000429
506	0.000400
507	0.000322
508	0.000287
509	0.000292
510	0.000349
511	0.000427
512	0.000388
513	0.000344
514	0.000403
515	0.000453
516	0.000474
517	0.000488
518	0.000493
519	0.000452
520	0.000385
521	0.000436
522	0.000508
523	0.000417
524	0.000356
525	0.000411
526	0.000424
527	0.000376
528	0.000347
529	0.000331
530	0.000347
531	0.000371
532	0.000340
533	0.000334
534	0.000435
535	0.000462
536	0.000379
537	0.000375
538	0.000425
539	0.000442
540	0.000451
541	0.000465
542	0.000470
543	0.000443
544	0.000435
545	0.000454
546	0.000465
547	0.000471
548	0.000448
549	0.000423
550	0.000421
551	0.000431
552	0.000471
553	0.000485
554	0.000474
555	0.000475
556	0.000480
557	0.000465
558	0.000455
559	0.000478
560	0.000482
561	0.000461
562	0.000448
563	0.000440
564	0.000426
565	0.000416
566	0.000459
567	0.000514
568	0.000591
569	0.000587
570	0.000522
571	0.000535
572	0.000565
573	0.000559
574	0.000562
575	0.000589
576	0.000603
577	0.000606
578	0.000631
579	0.000661
580	0.000644
581	0.000639
582	0.000667
583	0.000726
584	0.000816
585	0.000844
586	0.000856
587	0.000902
588	0.000936
589	0.000937
590	0.001006
591	0.001133
592	0.001213
593	0.001281
594	0.001319
595	0.001386
596	0.001511
597	0.001629
598	0.001744
599	0.001994
600	0.002260
601	0.002478
602	0.002695
603	0.002910
604	0.003093
605	0.003260
606	0.003681
607	0.004114
608	0.004534
609	0.005004
610	0.005521
611	0.006155
612	0.006822
613	0.007493
614	0.008248
615	0.009155
616	0.010159
617	0.011218
618	0.012378
619	0.013636
620	0.015198
621	0.016873
622	0.018654
623	0.020648
624	0.022765
625	0.025436
626	0.028190
627	0.031056
628	0.034439
629	0.038046
630	0.042197
631	0.046596
632	0.051494
633	0.056926
634	0.062671
635	0.069375
636	0.076409
637	0.084186
638	0.092649
639	0.101615
640	0.111641
641	0.122148
642	0.133852
643	0.146604
644	0.160227
645	0.175435
646	0.191257
647	0.208488
648	0.227075
649	0.246851
650	0.268279
651	0.290284
652	0.313412
653	0.336869
654	0.360615
655	0.382998
656	0.404425
657	0.423043
658	0.438007
659	0.450195
660	0.454330
661	0.455046
662	0.448290
663	0.435598
664	0.419168
665	0.394818
666	0.368330
667	0.337994
668	0.306055
669	0.273362
670	0.241556
671	0.211130
672	0.182770
673	0.157959
674	0.134829
675	0.115833
676	0.098815
677	0.083713
678	0.071789
679	0.060956
680	0.052100
681	0.044570
682	0.037821
683	0.032455
684	0.027639
685	0.023681
686	0.020460
687	0.017577
688	0.015367
689	0.013473
690	0.011834
691	0.010334
692	0.008986
693	0.007923
694	0.007018
695	0.006195
696	0.005537
697	0.005036
698	0.004673
699	0.004286
700	0.003866
701	0.003389
702	0.003051
703	0.002809
704	0.002821
705	0.002628
706	0.002285
707	0.002255
708	0.002141
709	0.001904
710	0.001871
711	0.001859
712	0.001790
713	0.001739
714	0.001699
715	0.001676
716	0.001598
717	0.001475
718	0.001572
719	0.001572
720	0.001424
721	0.001445
722	0.001472
723	0.001442
724	0.001273
725	0.001122
726	0.001284
727	0.001410
728	0.001490
729	0.001300
730	0.001224
731	0.001248
732	0.001171
733	0.001172
734	0.001269
735	0.000978
736	0.000928
737	0.001344
738	0.001458
739	0.001457
740	0.001325
741	0.001310
742	0.001299
743	0.001209
744	0.001322
745	0.001423
746	0.001231
747	0.001348
748	0.001551
749	0.001563
750	0.001536
751	0.001474
752	0.001332
753	0.001299
754	0.001353
755	0.001570
756	0.001538
757	0.001413
758	0.001471
759	0.001547
760	0.001600
761	0.001506
762	0.001419
763	0.001395
764	0.001608
765	0.001626
766	0.001610
767	0.001722
768	0.001647
769	0.001572
770	0.001651
771	0.001709
772	0.001751
773	0.001767
774	0.001586
775	0.001486
776	0.001543
777	0.001476
778	0.001526
779	0.001691
780	0.001615
