Wavelength(nm)	PFD(umol m-2 s-1)
380	0.018921
381	0.018253
382	0.018848
383	0.019544
384	0.017213
385	0.015071
386	0.014256
387	0.013874
388	0.014812
389	0.014618
390	0.012448
391	0.013354
392	0.017566
393	0.018010
394	0.015952
395	0.012523
396	0.008550
397	0.008757
398	0.009758
399	0.011604
400	0.013376
401	0.013835
402	0.014301
403	0.014783
404	0.014969
405	0.014536
406	0.012964
407	0.009983
408	0.010852
409	0.014629
410	0.013991
411	0.011404
412	0.014696
413	0.019296
414	0.017057
415	0.014659
416	0.015464
417	0.015556
418	0.012749
419	0.012191
420	0.016314
421	0.016810
422	0.012920
423	0.011973
424	0.013138
425	0.014986
426	0.017115
427	0.015249
428	0.012634
429	0.012610
430	0.012584
431	0.012023
432	0.011459
433	0.010891
434	0.012156
435	0.016481
436	0.016583
437	0.012623
438	0.009981
439	0.008063
440	0.007245
441	0.006738
442	0.009638
443	0.012577
444	0.009887
445	0.007598
446	0.007098
447	0.007433
448	0.009514
449	0.010405
450	0.009908
451	0.009248
452	0.008480
453	0.008394
454	0.008542
455	0.010568
456	0.012762
457	0.012372
458	0.011877
459	0.010892
460	0.010249
461	0.010342
462	0.010799
463	0.011678
464	0.012157
465	0.012385
466	0.012732
467	0.013118
468	0.010665
469	0.008270
470	0.010900
471	0.013042
472	0.013382
473	0.013590
474	0.013571
475	0.013026
476	0.012002
477	0.010316
478	0.008312
479	0.010341
480	0.013165
481	0.012294
482	0.011602
483	0.011980
484	0.012021
485	0.011332
486	0.011164
487	0.011564
488	0.011283
489	0.010621
490	0.012647
491	0.015323
492	0.013891
493	0.012559
494	0.012536
495	0.012335
496	0.011734
497	0.010998
498	0.010116
499	0.010316
500	0.011097
501	0.011394
502	0.011591
503	0.013452
504	0.014567
505	0.012170
506	0.010358
507	0.009626
508	0.009712
509	0.010518
510	0.010437
511	0.009997
512	0.011385
513	0.012745
514	0.011204
515	0.010912
516	0.014131
517	0.014770
518	0.012238
519	0.011532
520	0.011868
521	0.011793
522	0.011624
523	0.010972
524	0.010554
525	0.011024
526	0.010651
527	0.009033
528	0.009054
529	0.010172
530	0.010653
531	0.010974
532	0.010508
533	0.009785
534	0.008032
535	0.007690
536	0.009486
537	0.010220
538	0.010253
539	0.009882
540	0.009420
541	0.009290
542	0.009234
543	0.009433
544	0.010223
545	0.011786
546	0.010840
547	0.008516
548	0.009406
549	0.010889
550	0.013189
551	0.013554
552	0.009250
553	0.008332
554	0.010642
555	0.012957
556	0.015277
557	0.015066
558	0.015029
559	0.016295
560	0.016547
561	0.015321
562	0.013186
563	0.010527
564	0.012567
565	0.015153
566	0.015987
567	0.015354
568	0.011747
569	0.011715
570	0.014432
571	0.016580
572	0.018439
573	0.016813
574	0.015666
575	0.015740
576	0.015608
577	0.015289
578	0.015564
579	0.016007
580	0.015875
581	0.015634
582	0.015095
583	0.017291
584	0.022069
585	0.025826
586	0.029141
587	0.026192
588	0.024983
589	0.028321
590	0.029278
591	0.028163
592	0.030944
593	0.034695
594	0.037759
595	0.041600
596	0.047074
597	0.050777
598	0.053230
599	0.057027
600	0.061783
601	0.071624
602	0.079158
603	0.083139
604	0.091714
605	0.102582
606	0.113995
607	0.125605
608	0.137706
609	0.152918
610	0.171223
611	0.188070
612	0.205058
613	0.229028
614	0.253952
615	0.280558
616	0.313147
617	0.349137
618	0.382466
619	0.419366
620	0.469111
621	0.521660
622	0.576841
623	0.637355
624	0.700810
625	0.776844
626	0.860800
627	0.955947
628	1.056379
629	1.159626
630	1.287950
631	1.423236
632	1.572446
633	1.737909
634	1.912921
635	2.115413
636	2.327918
637	2.563154
638	2.815191
639	3.079526
640	3.382083
641	3.698221
642	4.045062
643	4.424944
644	4.832244
645	5.279682
646	5.745566
647	6.257882
648	6.806295
649	7.386347
650	8.021334
651	8.675434
652	9.367252
653	10.072865
654	10.790511
655	11.482705
656	12.153902
657	12.760026
658	13.265685
659	13.695127
660	13.891829
661	13.989329
662	13.869433
663	13.566006
664	13.147096
665	12.463266
666	11.711326
667	10.837330
668	9.878308
669	8.879034
670	7.896295
671	6.945658
672	6.043430
673	5.235533
674	4.476758
675	3.856834
676	3.298768
677	2.800594
678	2.397207
679	2.032407
680	1.744568
681	1.490832
682	1.257389
683	1.083609
684	0.925514
685	0.791947
686	0.684846
687	0.588011
688	0.505651
689	0.435231
690	0.374463
691	0.332050
692	0.291169
693	0.251271
694	0.226513
695	0.206550
696	0.182197
697	0.160959
698	0.142444
699	0.128056
700	0.115756
701	0.106964
702	0.097528
703	0.088639
704	0.083742
705	0.075546
706	0.064906
707	0.063972
708	0.063112
709	0.062244
710	0.063617
711	0.061568
712	0.048118
713	0.048756
714	0.054277
715	0.045335
716	0.041708
717	0.042631
718	0.043541
719	0.041126
720	0.033900
721	0.040712
722	0.045832
723	0.040555
724	0.042149
725	0.045089
726	0.042689
727	0.041581
728	0.040680
729	0.033371
730	0.029999
731	0.030072
732	0.034320
733	0.036361
734	0.035649
735	0.034182
736	0.034726
737	0.038724
738	0.036931
739	0.033654
740	0.029474
741	0.033191
742	0.036992
743	0.034991
744	0.029315
745	0.025321
746	0.031840
747	0.034916
748	0.035048
749	0.028801
750	0.032083
751	0.038352
752	0.037229
753	0.036722
754	0.038283
755	0.048922
756	0.044847
757	0.037342
758	0.050682
759	0.046772
760	0.038863
761	0.051907
762	0.046129
763	0.036333
764	0.044331
765	0.039534
766	0.032342
767	0.033564
768	0.042605
769	0.051419
770	0.053425
771	0.041579
772	0.031979
773	0.032836
774	0.044192
775	0.048598
776	0.040977
777	0.047674
778	0.054013
779	0.058941
780	0.056389
