Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:48:40
PPFD	20.863264
PFD	21.079441
PFD-UV	0.019832
PFD-B	0.071807
PFD-G	0.087805
PFD-R	20.703653
PFD-FR	0.196336
RFR(600~780nm)	20.899998
CHLB(430~480nm)	0.034289
Custom3(380~780nm)	21.079441
Custom4(380~780nm)	21.079441
UV%	0.094084
B%	0.340651
G%	0.416542
R%	98.217308
FR%	0.931408
RFR%	99.148727
CHLB%	0.162667
Custom3%	100.000000
Custom4%	100.000000
R:B	288.322235
R:FR	105.450325
R:G	235.791840
B:G	0.817807
UV:B	0.276188
UV:FR	0.101012
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	105.450325
BRAT(CHLB:PFD-B)	0.477518
Ratio3	0.000000
Ratio4	0.000000
LambdaP	661.000000
LambdaPV	140.896103
LambdaD	643.000000
LUX	238.664932
IRR	3.845191
fc	22.180756
I-Time	94.000000
380nm	0.371065
381nm	0.352873
382nm	0.355103
383nm	0.359659
384nm	0.365036
385nm	0.366076
386nm	0.338387
387nm	0.318338
388nm	0.321413
389nm	0.324061
390nm	0.325966
391nm	0.303814
392nm	0.256013
393nm	0.235255
394nm	0.232335
395nm	0.235033
396nm	0.239899
397nm	0.254372
398nm	0.270658
399nm	0.296036
400nm	0.317484
401nm	0.291042
402nm	0.264047
403nm	0.234886
404nm	0.232225
405nm	0.284426
406nm	0.318582
407nm	0.330539
408nm	0.317372
409nm	0.285381
410nm	0.244952
411nm	0.200833
412nm	0.219084
413nm	0.250996
414nm	0.248993
415nm	0.247237
416nm	0.273876
417nm	0.286863
418nm	0.244744
419nm	0.223406
420nm	0.244998
421nm	0.244438
422nm	0.217294
423nm	0.207164
424nm	0.209168
425nm	0.197383
426nm	0.180065
427nm	0.164688
428nm	0.149668
429nm	0.170839
430nm	0.192152
431nm	0.207353
432nm	0.222613
433nm	0.238057
434nm	0.242243
435nm	0.227759
436nm	0.216710
437nm	0.208944
438nm	0.192682
439nm	0.171743
440nm	0.174709
441nm	0.184457
442nm	0.197011
443nm	0.209364
444nm	0.212875
445nm	0.210868
446nm	0.184856
447nm	0.169148
448nm	0.174854
449nm	0.176581
450nm	0.173705
451nm	0.173125
452nm	0.174051
453nm	0.173987
454nm	0.173582
455nm	0.160161
456nm	0.146054
457nm	0.163308
458nm	0.177421
459nm	0.176662
460nm	0.174874
461nm	0.170897
462nm	0.169240
463nm	0.170236
464nm	0.169896
465nm	0.168714
466nm	0.174181
467nm	0.181717
468nm	0.168033
469nm	0.153989
470nm	0.164516
471nm	0.169284
472nm	0.153156
473nm	0.148001
474nm	0.161564
475nm	0.177580
476nm	0.195820
477nm	0.174898
478nm	0.135567
479nm	0.155149
480nm	0.186164
481nm	0.171251
482nm	0.160043
483nm	0.169954
484nm	0.170657
485nm	0.151501
486nm	0.147133
487nm	0.158846
488nm	0.152199
489nm	0.135344
490nm	0.135316
491nm	0.139295
492nm	0.150729
493nm	0.160410
494nm	0.158261
495nm	0.156666
496nm	0.156302
497nm	0.153124
498nm	0.146910
499nm	0.128894
500nm	0.104604
501nm	0.104339
502nm	0.109142
503nm	0.127736
504nm	0.142809
505nm	0.141479
506nm	0.129186
507nm	0.096908
508nm	0.097624
509nm	0.127229
510nm	0.139127
511nm	0.143916
512nm	0.123584
513nm	0.104136
514nm	0.129338
515nm	0.149598
516nm	0.156052
517nm	0.159603
518nm	0.159605
519nm	0.142487
520nm	0.115649
521nm	0.116031
522nm	0.122234
523nm	0.135945
524nm	0.146673
525nm	0.146237
526nm	0.148288
527nm	0.153994
528nm	0.137532
529nm	0.106331
530nm	0.124396
531nm	0.154943
532nm	0.142684
533nm	0.135777
534nm	0.151222
535nm	0.156176
536nm	0.145347
537nm	0.138369
538nm	0.133927
539nm	0.139401
540nm	0.146771
541nm	0.125285
542nm	0.111810
543nm	0.126045
544nm	0.137006
545nm	0.143708
546nm	0.146326
547nm	0.146712
548nm	0.136215
549nm	0.124921
550nm	0.125291
551nm	0.128941
552nm	0.140463
553nm	0.143699
554nm	0.139078
555nm	0.139058
556nm	0.140703
557nm	0.165572
558nm	0.187346
559nm	0.190519
560nm	0.180471
561nm	0.151244
562nm	0.136539
563nm	0.130135
564nm	0.123987
565nm	0.117887
566nm	0.111863
567nm	0.115745
568nm	0.139624
569nm	0.165705
570nm	0.193471
571nm	0.183313
572nm	0.164684
573nm	0.163673
574nm	0.173857
575nm	0.212324
576nm	0.216284
577nm	0.189179
578nm	0.188621
579nm	0.196291
580nm	0.223086
581nm	0.244798
582nm	0.252450
583nm	0.242913
584nm	0.217244
