Wavelength(nm)	PFD(umol m-2 s-1)
380	0.000987
381	0.001043
382	0.001056
383	0.001063
384	0.000987
385	0.000923
386	0.000948
387	0.000945
388	0.000858
389	0.000809
390	0.000827
391	0.000821
392	0.000787
393	0.000766
394	0.000754
395	0.000704
396	0.000639
397	0.000661
398	0.000698
399	0.000764
400	0.000822
401	0.000761
402	0.000716
403	0.000728
404	0.000751
405	0.000797
406	0.000795
407	0.000735
408	0.000775
409	0.000893
410	0.000840
411	0.000713
412	0.000754
413	0.000832
414	0.000831
415	0.000831
416	0.000907
417	0.000944
418	0.000826
419	0.000736
420	0.000706
421	0.000698
422	0.000717
423	0.000770
424	0.000845
425	0.000777
426	0.000651
427	0.000665
428	0.000705
429	0.000694
430	0.000677
431	0.000635
432	0.000614
433	0.000658
434	0.000702
435	0.000746
436	0.000757
437	0.000737
438	0.000689
439	0.000626
440	0.000646
441	0.000689
442	0.000648
443	0.000602
444	0.000618
445	0.000631
446	0.000633
447	0.000612
448	0.000545
449	0.000544
450	0.000620
451	0.000602
452	0.000523
453	0.000561
454	0.000638
455	0.000614
456	0.000576
457	0.000540
458	0.000523
459	0.000602
460	0.000629
461	0.000543
462	0.000497
463	0.000495
464	0.000500
465	0.000508
466	0.000588
467	0.000691
468	0.000663
469	0.000622
470	0.000564
471	0.000528
472	0.000571
473	0.000581
474	0.000532
475	0.000541
476	0.000603
477	0.000592
478	0.000547
479	0.000553
480	0.000571
481	0.000607
482	0.000644
483	0.000679
484	0.000683
485	0.000619
486	0.000603
487	0.000640
488	0.000625
489	0.000583
490	0.000514
491	0.000439
492	0.000544
493	0.000639
494	0.000638
495	0.000613
496	0.000535
497	0.000525
498	0.000589
499	0.000613
500	0.000614
501	0.000568
502	0.000512
503	0.000568
504	0.000614
505	0.000616
506	0.000606
507	0.000573
508	0.000567
509	0.000584
510	0.000546
511	0.000487
512	0.000487
513	0.000492
514	0.000489
515	0.000514
516	0.000619
517	0.000680
518	0.000687
519	0.000633
520	0.000545
521	0.000547
522	0.000568
523	0.000615
524	0.000650
525	0.000644
526	0.000615
527	0.000552
528	0.000564
529	0.000626
530	0.000589
531	0.000526
532	0.000485
533	0.000480
534	0.000623
535	0.000697
536	0.000666
537	0.000639
538	0.000615
539	0.000629
540	0.000651
541	0.000670
542	0.000696
543	0.000747
544	0.000749
545	0.000687
546	0.000667
547	0.000670
548	0.000640
549	0.000607
550	0.000604
551	0.000591
552	0.000554
553	0.000572
554	0.000642
555	0.000595
556	0.000504
557	0.000584
558	0.000660
559	0.000684
560	0.000651
561	0.000536
562	0.000543
563	0.000620
564	0.000608
565	0.000591
566	0.000660
567	0.000708
568	0.000713
569	0.000722
570	0.000733
571	0.000759
572	0.000788
573	0.000793
574	0.000805
575	0.000834
576	0.000850
577	0.000854
578	0.000882
579	0.000918
580	0.001013
581	0.001065
582	0.000998
583	0.001022
584	0.001134
585	0.001170
586	0.001186
587	0.001247
588	0.001323
589	0.001435
590	0.001521
591	0.001586
592	0.001671
593	0.001765
594	0.001915
595	0.002072
596	0.002244
597	0.002466
598	0.002723
599	0.002880
600	0.003040
601	0.003334
602	0.003618
603	0.003887
604	0.004284
605	0.004744
606	0.005085
607	0.005495
608	0.006167
609	0.006844
610	0.007527
611	0.008368
612	0.009255
613	0.010147
614	0.011141
615	0.012322
616	0.013639
617	0.015034
618	0.016683
619	0.018442
620	0.020508
621	0.022651
622	0.024867
623	0.027563
624	0.030441
625	0.033837
626	0.037498
627	0.041533
628	0.045890
629	0.050404
630	0.055864
631	0.061694
632	0.068267
633	0.075467
634	0.083037
635	0.091752
636	0.100931
637	0.111182
638	0.122251
639	0.133918
640	0.146997
641	0.160704
642	0.175975
643	0.192485
644	0.210025
645	0.229754
646	0.250333
647	0.272873
648	0.296985
649	0.322473
650	0.349988
651	0.378325
652	0.408482
653	0.438995
654	0.469823
655	0.499231
656	0.527525
657	0.552448
658	0.572742
659	0.589521
660	0.596095
661	0.598256
662	0.590722
663	0.575399
664	0.555171
665	0.524044
666	0.490057
667	0.450934
668	0.409473
669	0.366902
670	0.325214
671	0.285142
672	0.247498
673	0.214141
674	0.182903
675	0.157249
676	0.134368
677	0.114174
678	0.098009
679	0.083255
680	0.071100
681	0.060787
682	0.051561
683	0.044505
684	0.037962
685	0.032225
686	0.027887
687	0.024085
688	0.021001
689	0.018331
690	0.015995
691	0.014173
692	0.012451
693	0.010871
694	0.009625
695	0.008534
696	0.007680
697	0.006920
698	0.006243
699	0.005732
700	0.005257
701	0.004833
702	0.004287
703	0.003765
704	0.003585
705	0.003368
706	0.003125
707	0.003284
708	0.003243
709	0.002907
710	0.002693
711	0.002529
712	0.002437
713	0.002379
714	0.002337
715	0.002294
716	0.002193
717	0.002044
718	0.001956
719	0.001921
720	0.001963
721	0.001836
722	0.001710
723	0.001657
724	0.001605
725	0.001601
726	0.001815
727	0.001838
728	0.001770
729	0.001962
730	0.001947
731	0.001750
732	0.001862
733	0.001787
734	0.001479
735	0.001458
736	0.001501
737	0.001605
738	0.001673
739	0.001666
740	0.001504
741	0.001667
742	0.001821
743	0.001701
744	0.001678
745	0.001679
746	0.001646
747	0.001718
748	0.001862
749	0.002119
750	0.002161
751	0.002078
752	0.001877
753	0.001987
754	0.002222
755	0.002287
756	0.002320
757	0.002307
758	0.002141
759	0.002172
760	0.002256
761	0.002133
762	0.002193
763	0.002310
764	0.002320
765	0.002281
766	0.002273
767	0.002422
768	0.002310
769	0.002195
770	0.002282
771	0.002371
772	0.002438
773	0.002461
774	0.002224
775	0.002102
776	0.002196
777	0.002074
778	0.002131
779	0.002367
780	0.002248
