Wavelength(nm)	PFD(umol m-2 s-1)
380	0.006228
381	0.006581
382	0.006728
383	0.006853
384	0.007040
385	0.007163
386	0.006850
387	0.006595
388	0.006520
389	0.006278
390	0.005746
391	0.005801
392	0.006489
393	0.006987
394	0.007360
395	0.006551
396	0.005281
397	0.005899
398	0.006878
399	0.005508
400	0.004202
401	0.004739
402	0.005126
403	0.004919
404	0.004789
405	0.004821
406	0.005082
407	0.005628
408	0.005714
409	0.005455
410	0.005173
411	0.004882
412	0.004996
413	0.005200
414	0.005846
415	0.006448
416	0.006124
417	0.005846
418	0.005765
419	0.005836
420	0.006223
421	0.006205
422	0.005697
423	0.005727
424	0.006143
425	0.006573
426	0.007009
427	0.005902
428	0.004504
429	0.004539
430	0.004677
431	0.005379
432	0.005645
433	0.004532
434	0.004359
435	0.005758
436	0.006123
437	0.005491
438	0.005373
439	0.005539
440	0.005556
441	0.005531
442	0.005087
443	0.004613
444	0.004361
445	0.004037
446	0.003405
447	0.003239
448	0.004048
449	0.004197
450	0.003578
451	0.003556
452	0.003929
453	0.004146
454	0.004308
455	0.004190
456	0.004041
457	0.004061
458	0.004044
459	0.003851
460	0.003930
461	0.004589
462	0.004584
463	0.003815
464	0.004030
465	0.004868
466	0.004952
467	0.004799
468	0.004585
469	0.004317
470	0.003372
471	0.002937
472	0.004371
473	0.005013
474	0.004290
475	0.003442
476	0.002480
477	0.002961
478	0.004124
479	0.004096
480	0.003834
481	0.003349
482	0.002898
483	0.002650
484	0.002969
485	0.004519
486	0.004468
487	0.002667
488	0.002438
489	0.003089
490	0.002853
491	0.002404
492	0.002385
493	0.002493
494	0.003302
495	0.003810
496	0.003646
497	0.003563
498	0.003568
499	0.002865
500	0.001783
501	0.001781
502	0.002007
503	0.001792
504	0.001930
505	0.003718
506	0.004446
507	0.003230
508	0.002363
509	0.001806
510	0.002297
511	0.003213
512	0.003522
513	0.003726
514	0.003508
515	0.003410
516	0.003653
517	0.003789
518	0.003797
519	0.003691
520	0.003520
521	0.003008
522	0.002446
523	0.003144
524	0.003708
525	0.003762
526	0.003792
527	0.003787
528	0.003784
529	0.003782
530	0.003595
531	0.003362
532	0.004296
533	0.004777
534	0.003379
535	0.002726
536	0.003202
537	0.003398
538	0.003409
539	0.003418
540	0.003424
541	0.003256
542	0.003006
543	0.002472
544	0.002387
545	0.002887
546	0.003591
547	0.004409
548	0.004060
549	0.003558
550	0.003512
551	0.003577
552	0.003908
553	0.004044
554	0.003993
555	0.004739
556	0.005775
557	0.005399
558	0.005086
559	0.005352
560	0.005407
561	0.005155
562	0.004574
563	0.003802
564	0.003772
565	0.003844
566	0.003803
567	0.003694
568	0.003450
569	0.003706
570	0.004348
571	0.004443
572	0.004407
573	0.004433
574	0.004539
575	0.004844
576	0.005189
577	0.005571
578	0.005452
579	0.005219
580	0.006985
581	0.008062
582	0.007217
583	0.006941
584	0.007201
585	0.008852
586	0.010872
587	0.010409
588	0.009900
589	0.009276
590	0.010553
591	0.013485
592	0.013696
593	0.013321
594	0.014829
595	0.016950
596	0.020363
597	0.022254
598	0.023071
599	0.025871
600	0.028904
601	0.031143
602	0.034187
603	0.038462
604	0.042435
605	0.046263
606	0.049438
607	0.053674
608	0.061732
609	0.068901
610	0.075185
611	0.082506
612	0.090316
613	0.100673
614	0.112244
615	0.126012
616	0.139571
617	0.153032
618	0.171071
619	0.190049
620	0.210996
621	0.234794
622	0.261262
623	0.290646
624	0.321441
625	0.357619
626	0.396562
627	0.439397
628	0.486681
629	0.536044
630	0.595809
631	0.658658
632	0.727665
633	0.805654
634	0.888903
635	0.983826
636	1.083617
637	1.194731
638	1.315151
639	1.442365
640	1.586181
641	1.736750
642	1.903524
643	2.083462
644	2.274340
645	2.489659
646	2.714642
647	2.962187
648	3.225794
649	3.503488
650	3.805043
651	4.116345
652	4.449480
653	4.785799
654	5.124971
655	5.451036
656	5.765110
657	6.041762
658	6.266923
659	6.452996
660	6.531566
661	6.560745
662	6.479611
663	6.314391
664	6.096230
665	5.756819
666	5.385419
667	4.956539
668	4.502535
669	4.036315
670	3.573548
671	3.129768
672	2.714452
673	2.347037
674	2.002946
675	1.718893
676	1.466470
677	1.244674
678	1.068379
679	0.907318
680	0.773529
681	0.660201
682	0.558946
683	0.481145
684	0.410586
685	0.351344
686	0.304663
687	0.262702
688	0.226803
689	0.196776
690	0.171499
691	0.150534
692	0.131164
693	0.114478
694	0.101255
695	0.089296
696	0.077489
697	0.068271
698	0.061320
699	0.056110
700	0.050846
701	0.045266
702	0.039835
703	0.034900
704	0.032312
705	0.030893
706	0.030339
707	0.026752
708	0.024663
709	0.024775
710	0.023360
711	0.021550
712	0.019503
713	0.020068
714	0.021365
715	0.018553
716	0.016577
717	0.015317
718	0.014750
719	0.014673
720	0.015276
721	0.016000
722	0.016318
723	0.015580
724	0.014634
725	0.013770
726	0.013636
727	0.014349
728	0.015183
729	0.011627
730	0.011347
731	0.013937
732	0.012207
733	0.011457
734	0.011956
735	0.011485
736	0.011210
737	0.011415
738	0.013072
739	0.014168
740	0.013448
741	0.015358
742	0.016307
743	0.012533
744	0.011726
745	0.012073
746	0.012812
747	0.013099
748	0.013068
749	0.012493
750	0.014128
751	0.015927
752	0.013445
753	0.014089
754	0.015711
755	0.014223
756	0.014866
757	0.016453
758	0.017288
759	0.016143
760	0.014808
761	0.017123
762	0.017895
763	0.017815
764	0.017131
765	0.016858
766	0.016653
767	0.016153
768	0.015513
769	0.015732
770	0.018222
771	0.016850
772	0.015621
773	0.016377
774	0.016783
775	0.017668
776	0.019304
777	0.021990
778	0.020910
779	0.016039
780	0.014409
