Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:42:03
PPFD	377.560028
PFD	381.056366
PFD-UV	0.259277
PFD-B	0.948343
PFD-G	1.300790
PFD-R	375.310913
PFD-FR	3.236918
RFR(600~780nm)	378.547943
CHLB(430~480nm)	0.429176
Custom3(380~780nm)	381.056366
Custom4(380~780nm)	381.056366
UV%	0.068042
B%	0.248872
G%	0.341364
R%	98.492264
FR%	0.849459
RFR%	99.341721
CHLB%	0.112628
Custom3%	100.000000
Custom4%	100.000000
R:B	395.754425
R:FR	115.946983
R:G	288.525299
B:G	0.729051
UV:B	0.273400
UV:FR	0.080100
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	115.946983
BRAT(CHLB:PFD-B)	0.452554
Ratio3	0.000000
Ratio4	0.000000
LambdaP	660.000000
LambdaPV	2569.630371
LambdaD	642.000000
LUX	4293.547852
IRR	69.474487
fc	399.028625
I-Time	4.000000
380nm	4.218318
381nm	3.973927
382nm	4.131242
383nm	4.334132
384nm	4.543000
385nm	4.689281
386nm	4.421088
387nm	4.289485
388nm	4.571345
389nm	4.503516
390nm	3.829696
391nm	3.684895
392nm	4.104139
393nm	3.897277
394nm	3.277407
395nm	2.833278
396nm	2.456935
397nm	3.328399
398nm	4.435177
399nm	4.231179
400nm	3.938679
401nm	3.244322
402nm	2.885827
403nm	3.840240
404nm	4.438575
405nm	4.299767
406nm	3.826123
407nm	2.940523
408nm	2.708080
409nm	2.965051
410nm	3.097162
411nm	3.174652
412nm	3.610799
413nm	4.125508
414nm	3.443238
415nm	2.763581
416nm	3.007293
417nm	3.192345
418nm	3.140609
419nm	3.251670
420nm	3.699050
421nm	3.763512
422nm	3.368440
423nm	3.391167
424nm	3.711859
425nm	3.731536
426nm	3.630433
427nm	2.991740
428nm	2.253977
429nm	2.909159
430nm	3.505891
431nm	3.342215
432nm	3.010139
433nm	2.150345
434nm	2.057708
435nm	3.237362
436nm	3.255340
437nm	2.163086
438nm	1.882514
439nm	2.048703
440nm	2.506056
441nm	3.046014
442nm	2.647498
443nm	2.181979
444nm	2.122121
445nm	2.047495
446nm	1.908618
447nm	1.784636
448nm	1.691617
449nm	1.876656
450nm	2.383191
451nm	2.457818
452nm	2.249025
453nm	2.221253
454nm	2.255513
455nm	2.224446
456nm	2.182844
457nm	2.070102
458nm	1.930010
459nm	1.660391
460nm	1.480193
461nm	1.490247
462nm	1.595344
463nm	1.809258
464nm	1.921117
465nm	1.968790
466nm	2.047649
467nm	2.136213
468nm	2.108481
469nm	2.114450
470nm	2.779219
471nm	3.173756
472nm	2.587827
473nm	2.459872
474nm	3.113259
475nm	2.942088
476nm	2.022767
477nm	1.829885
478nm	1.978485
479nm	2.054502
480nm	2.116432
481nm	1.901704
482nm	1.734809
483nm	1.833449
484nm	2.039963
485nm	2.479141
486nm	2.465633
487nm	1.959876
488nm	1.676234
489nm	1.516074
490nm	1.538110
491nm	1.603530
492nm	1.809265
493nm	2.069751
494nm	2.639357
495nm	2.806448
496nm	2.080417
497nm	1.876037
498nm	2.234341
499nm	2.475866
500nm	2.655306
501nm	2.244467
502nm	1.710035
503nm	2.145908
504nm	2.402841
505nm	1.826362
506nm	1.596935
507nm	2.000225
508nm	1.975558
509nm	1.576186
510nm	1.802193
511nm	2.279276
512nm	2.660127
513nm	2.925573
514nm	1.972118
515nm	1.309327
516nm	1.458495
517nm	1.540547
518nm	1.540574
519nm	1.964082
520nm	2.628000
521nm	2.220100
522nm	1.607987
523nm	2.043851
524nm	2.409436
525nm	2.511931
526nm	2.422331
527nm	2.050408
528nm	2.051369
529nm	2.300249
530nm	1.943416
531nm	1.433115
