Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:43:45
PPFD	414.364044
PFD	418.134552
PFD-UV	0.261376
PFD-B	1.067153
PFD-G	1.476792
PFD-R	411.820068
PFD-FR	3.509112
RFR(600~780nm)	415.329193
CHLB(430~480nm)	0.509271
Custom3(380~780nm)	418.134552
Custom4(380~780nm)	418.134552
UV%	0.062510
B%	0.255218
G%	0.353186
R%	98.489853
FR%	0.839230
RFR%	99.329079
CHLB%	0.121796
Custom3%	100.000000
Custom4%	100.000000
R:B	385.905273
R:FR	117.357361
R:G	278.861298
B:G	0.722616
UV:B	0.244929
UV:FR	0.074485
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	117.357361
BRAT(CHLB:PFD-B)	0.477224
Ratio3	0.000000
Ratio4	0.000000
LambdaP	660.000000
LambdaPV	2821.125977
LambdaD	643.000000
LUX	4711.779297
IRR	76.231880
fc	437.897705
I-Time	4.000000
380nm	4.951772
381nm	5.644737
382nm	5.051775
383nm	4.313403
384nm	3.588516
385nm	2.925469
386nm	2.671937
387nm	2.780643
388nm	3.985854
389nm	4.502237
390nm	3.824922
391nm	3.680010
392nm	4.102750
393nm	3.897277
394nm	3.277407
395nm	4.012404
396nm	5.269993
397nm	5.022915
398nm	4.492085
399nm	3.444392
400nm	2.473642
401nm	2.591436
402nm	2.710119
403nm	2.832278
404nm	3.140584
405nm	3.834246
406nm	3.819816
407nm	2.934201
408nm	2.701759
409nm	2.958744
410nm	3.666074
411nm	4.570405
412nm	4.476700
413nm	4.164378
414nm	4.178781
415nm	4.170784
416nm	3.630178
417nm	3.186653
418nm	3.135009
419nm	3.480558
420nm	4.646657
421nm	4.776401
422nm	3.662437
423nm	3.385921
424nm	3.706656
425nm	3.726360
426nm	3.625278
427nm	3.566170
428nm	3.514798
429nm	2.844970
430nm	2.216208
431nm	2.049176
432nm	2.050111
433nm	2.577407
434nm	2.825924
435nm	2.612101
436nm	2.660890
437nm	2.960661
438nm	3.171260
439nm	3.332778
440nm	3.251065
441nm	3.100344
442nm	3.256787
443nm	3.429364
444nm	3.358949
445nm	3.273909
446nm	3.125241
447nm	2.991951
448nm	2.890627
449nm	2.772177
450nm	2.633924
451nm	2.834681
452nm	3.257899
453nm	2.920448
454nm	2.322334
455nm	2.219766
456nm	2.197230
457nm	2.718089
458nm	3.102218
459nm	2.838837
460nm	2.665456
461nm	2.683561
462nm	2.796247
463nm	3.017221
464nm	2.728704
465nm	2.119740
466nm	2.549559
467nm	3.302639
468nm	2.726122
469nm	2.067072
470nm	2.065682
471nm	2.082017
472nm	2.162664
473nm	2.210624
474nm	2.202818
475nm	2.064017
476nm	1.806360
477nm	2.264745
478nm	3.059723
479nm	2.699188
480nm	2.114390
481nm	2.519981
482nm	2.783766
483nm	2.256538
484nm	2.035452
485nm	2.474666
486nm	2.747900
487nm	2.840647
488nm	2.385951
489nm	1.626911
490nm	2.007093
491nm	2.658544
492nm	2.308358
493nm	2.065496
494nm	2.635118
495nm	2.980919
496nm	2.830093
497nm	2.370656
498nm	1.578331
499nm	1.422986
500nm	1.606288
501nm	1.670553
502nm	1.710035
503nm	2.145908
504nm	2.505396
505nm	2.509117
506nm	2.448686
507nm	2.271301
508nm	2.287037
509nm	2.471866
510nm	2.448018
511nm	2.340391
512nm	2.660127
513nm	2.925573
514nm	1.972118
515nm	1.309327
516nm	1.458495
517nm	1.806668
518nm	2.398059
519nm	2.281103
520nm	1.762020
521nm	1.639300
522nm	1.597272
523nm	1.445996
524nm	1.472102
525nm	2.162233
526nm	2.422331
527nm	2.050408
528nm	1.703316
529nm	1.372733
530nm	1.822668
531nm	2.470359
532nm	1.786895
533nm	1.384636
534nm	2.144718
535nm	2.528728
536nm	2.346965
537nm	2.276677
538nm	2.279773
539nm	2.193313
540nm	2.086792
541nm	2.054223
542nm	2.037968
543nm	2.078150
544nm	1.991392
545nm	1.739470
546nm	1.701312
547nm	1.779952
548nm	1.538401
549nm	1.305162
550nm	1.797981
551nm	2.047130
552nm	1.711500
553nm	1.802510
554nm	2.298041
555nm	2.792692
556nm	3.287025
557nm	2.653239
558nm	2.141669
559nm	2.407268
560nm	2.455342
561nm	2.187896
562nm	2.115703
563nm	2.155146
564nm	2.665470
565nm	3.147611
566nm	2.697902
567nm	2.349319
568nm	2.204908
569nm	2.104125
570nm	2.036708
571nm	2.352820
572nm	2.757608
573nm	3.051496
574nm	3.264851
575nm	3.274743
576nm	3.241601
