Wavelength(nm)	PFD(umol m-2 s-1)
380	0.018943
381	0.018275
382	0.016143
383	0.013876
384	0.014583
385	0.014702
386	0.010896
387	0.008996
388	0.012928
389	0.014640
390	0.012470
391	0.010686
392	0.009318
393	0.010875
394	0.014378
395	0.014461
396	0.013214
397	0.011588
398	0.009882
399	0.011625
400	0.013396
401	0.013856
402	0.014321
403	0.014804
404	0.014990
405	0.014557
406	0.012985
407	0.010004
408	0.009236
409	0.010137
410	0.012586
411	0.015724
412	0.015439
413	0.014398
414	0.014482
415	0.014679
416	0.015484
417	0.015576
418	0.012769
419	0.011389
420	0.012987
421	0.013245
422	0.011883
423	0.011991
424	0.013156
425	0.013257
426	0.012928
427	0.014816
428	0.017123
429	0.014823
430	0.012602
431	0.012042
432	0.011478
433	0.010910
434	0.010271
435	0.009517
436	0.009717
437	0.010834
438	0.011630
439	0.012249
440	0.011977
441	0.011448
442	0.009782
443	0.008080
444	0.007876
445	0.008070
446	0.010003
447	0.011198
448	0.010843
449	0.010423
450	0.009926
451	0.010705
452	0.012328
453	0.011077
454	0.008831
455	0.010586
456	0.012707
457	0.009897
458	0.007817
459	0.009256
460	0.010268
461	0.010360
462	0.010818
463	0.011697
464	0.012176
465	0.012404
466	0.012751
467	0.013138
468	0.013064
469	0.012788
470	0.010190
471	0.008783
472	0.011744
473	0.013610
474	0.013590
475	0.013046
476	0.012021
477	0.012088
478	0.012671
479	0.010827
480	0.008503
481	0.010151
482	0.011621
483	0.011998
484	0.012039
485	0.011350
486	0.011182
487	0.011582
488	0.011301
489	0.010639
490	0.010726
491	0.010993
492	0.011838
493	0.012577
494	0.012554
495	0.012352
496	0.011752
497	0.011016
498	0.010133
499	0.008765
500	0.007134
501	0.008990
502	0.011589
503	0.011020
504	0.010556
505	0.010592
506	0.010358
507	0.009626
508	0.009712
509	0.010518
510	0.010437
511	0.009997
512	0.011385
513	0.012745
514	0.011204
515	0.010242
516	0.010910
517	0.010139
518	0.007598
519	0.006885
520	0.007215
521	0.009264
522	0.011624
523	0.010972
524	0.010554
525	0.011024
526	0.010651
527	0.009033
528	0.009054
529	0.010172
530	0.010653
531	0.010974
532	0.013069
533	0.013909
534	0.009582
535	0.007690
536	0.009486
537	0.010220
538	0.010253
539	0.009882
540	0.009420
541	0.009290
542	0.009234
543	0.009433
544	0.009056
545	0.007925
546	0.007765
547	0.008139
548	0.009406
549	0.010677
550	0.010210
551	0.010248
552	0.011509
553	0.011874
554	0.011387
555	0.010886
556	0.010378
557	0.010036
558	0.009990
559	0.011249
560	0.011494
561	0.010260
562	0.009939
563	0.010143
564	0.010058
565	0.010019
566	0.010819
567	0.012119
568	0.014430
569	0.015283
570	0.015018
571	0.014127
572	0.013054
573	0.011395
574	0.010217
575	0.010266
576	0.011763
577	0.014571
578	0.015564
579	0.016007
580	0.015875
581	0.016489
582	0.019178
583	0.021277
584	0.022821
585	0.023293
586	0.023445
587	0.023800
588	0.024983
589	0.028321
590	0.031109
591	0.033420
592	0.036922
593	0.040697
594	0.043768
595	0.046502
596	0.048510
597	0.050777
598	0.053230
599	0.060013
600	0.067403
601	0.073744
602	0.080556
603	0.088078
604	0.100229
605	0.114697
606	0.126356
607	0.138016
608	0.150170
609	0.165427
610	0.183772
611	0.203540
612	0.224253
613	0.251974
614	0.279346
615	0.306004
616	0.341025
617	0.380784
618	0.421383
619	0.464990
