Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:41:40
PPFD	361.040649
PFD	364.108917
PFD-UV	0.251587
PFD-B	0.845256
PFD-G	1.175427
PFD-R	359.019958
PFD-FR	2.816689
RFR(600~780nm)	361.836639
CHLB(430~480nm)	0.390497
Custom3(380~780nm)	364.108917
Custom4(380~780nm)	364.108917
UV%	0.069097
B%	0.232144
G%	0.322823
R%	98.602348
FR%	0.773584
RFR%	99.375931
CHLB%	0.107247
Custom3%	100.000000
Custom4%	100.000000
R:B	424.747070
R:FR	127.461678
R:G	305.437866
B:G	0.719105
UV:B	0.297646
UV:FR	0.089320
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	127.461678
BRAT(CHLB:PFD-B)	0.461986
Ratio3	0.000000
Ratio4	0.000000
LambdaP	660.000000
LambdaPV	2448.320801
LambdaD	642.000000
LUX	4111.784180
IRR	66.385345
fc	382.136078
I-Time	5.000000
380nm	4.720541
381nm	4.586196
382nm	4.719361
383nm	4.871934
384nm	4.287788
385nm	3.752082
386nm	3.537152
387nm	3.420405
388nm	3.600861
389nm	3.518538
390nm	2.980835
391nm	3.215444
392nm	4.273499
393nm	4.385989
394nm	3.874743
395nm	3.538013
396nm	3.268598
397nm	3.385484
398nm	3.575219
399nm	3.970724
400nm	4.245381
401nm	3.080792
402nm	2.300495
403nm	3.022418
404nm	3.267982
405nm	2.527400
406nm	2.121137
407nm	2.126199
408nm	2.221780
409nm	2.385189
410nm	2.909427
411nm	3.591509
412nm	3.542977
413nm	3.334407
414nm	3.311021
415nm	3.270966
416nm	2.877624
417nm	2.554160
418nm	2.512767
419nm	2.414081
420nm	2.197039
421nm	2.196433
422nm	2.455569
423nm	2.713196
424nm	2.969748
425nm	2.960901
426nm	2.845567
427nm	2.822013
428nm	2.815374
429nm	2.280340
430nm	1.837368
431nm	2.256800
432nm	2.542964
433nm	2.411505
434nm	2.475098
435nm	2.862172
436nm	2.586765
437nm	1.678215
438nm	1.441572
439nm	1.574757
440nm	1.967593
441nm	2.434094
442nm	2.609722
443nm	2.721295
444nm	2.135402
445nm	1.626048
446nm	1.449699
447nm	1.338133
448nm	1.361219
449nm	1.546580
450nm	1.919565
451nm	2.252683
452nm	2.559641
453nm	2.305153
454nm	1.858271
455nm	1.751852
456nm	1.688966
457nm	1.630293
458nm	1.633545
459nm	1.930061
460nm	2.157152
461nm	2.236534
462nm	2.071018
463nm	1.625113
464nm	1.841279
465nm	2.473856
466nm	2.249433
467nm	1.758317
468nm	1.687031
469nm	1.691807
470nm	2.223621
471nm	2.661395
472nm	2.757969
473nm	2.790747
474nm	2.714687
475nm	2.310254
476nm	1.607878
477nm	1.464149
478nm	1.583027
479nm	2.043493
480nm	2.570256
481nm	2.360852
482nm	2.202144
483nm	2.334731
484nm	2.227130
485nm	1.601483
486nm	1.529200
487nm	2.058646
488nm	2.161800
489nm	2.027964
490nm	2.064689
491nm	2.142028
492nm	2.274619
493nm	2.388404
494nm	2.379269
495nm	2.192566
496nm	1.611861
497nm	1.462266
498nm	1.777692
499nm	1.962094
500nm	2.076839
501nm	2.123963
502nm	2.156748
503nm	2.043935
504nm	1.869531
505nm	1.408268
506nm	1.389741
507nm	2.178378
508nm	2.127454
509nm	1.341438
510nm	1.409462
511nm	1.820365
512nm	2.101810
513nm	2.326542
514nm	2.064497
515nm	1.778634
516nm	1.426241
517nm	1.232438
518nm	1.232459
519nm	1.250763
520nm	1.279446
521nm	1.282399
522nm	1.286389
523nm	1.635081
524nm	1.828976
525nm	1.443390
526nm	1.271181
527nm	1.412575
528nm	1.606112
529nm	1.834317
530nm	1.900589
531nm	1.925833
532nm	1.406297
533nm	1.107709
534nm	1.715774
535nm	2.022983
536nm	1.877572
537nm	1.821342
538nm	1.823818
539nm	1.378202
540nm	0.841766
541nm	1.281804
542nm	1.617213
543nm	1.590668
544nm	1.526443
545nm	1.413193
546nm	1.394740
547nm	1.428083
548nm	1.642578
549nm	1.861266
550nm	1.776507
551nm	1.637704
552nm	1.369200
553nm	1.442008
554nm	1.838433
555nm	1.899391
556nm	1.839011
557nm	1.749241
558nm	1.707803
559nm	1.889845
560nm	1.922722
561nm	1.739234
562nm	1.692562
563nm	1.724117
564nm	1.653470
565nm	1.594417
566nm	1.788157
567nm	1.879456
568nm	1.763927
569nm	1.665359
570nm	1.579762
571nm	1.851916
572nm	2.185391
573nm	1.936810
574nm	1.741825
575nm	1.682250
576nm	1.914417
577nm	2.409224
578nm	2.551655
579nm	2.589380
580nm	2.628762
581nm	2.615403
582nm	2.456140
583nm	2.780277
584nm	3.558073
585nm	3.803703
586nm	3.886298
587nm	3.869821
588nm	4.025758
589nm	4.629717
590nm	4.790567
591nm	4.567564
592nm	5.390337
593nm	6.448801
594nm	6.967464
595nm	7.609293
596nm	8.511376
597nm	9.085669
598nm	9.429193
599nm	10.523369
600nm	11.716858
601nm	12.709766
602nm	14.010398
603nm	15.780511
604nm	17.481951
605nm	19.149490
606nm	20.963892
607nm	22.918741
608nm	25.333727
609nm	28.231562
610nm	31.607204
611nm	34.804321
612nm	38.068474
613nm	42.919437
614nm	47.701916
615nm	52.359383
616nm	58.254433
617nm	64.840042
618nm	71.671471
619nm	79.070915
620nm	88.376007
621nm	98.072708
622nm	108.133606
623nm	120.008934
624nm	132.539322
625nm	146.968506
626nm	162.825897
627nm	180.711517
628nm	199.427094
629nm	218.575928
630nm	242.684723
631nm	267.850250
632nm	295.186798
633nm	325.268494
634nm	356.918427
635nm	394.433228
636nm	433.769714
637nm	477.292572
638nm	524.331299
639nm	573.886047
640nm	627.970032
641nm	684.966064
642nm	750.312805
643nm	819.786926
644nm	892.644714
645nm	975.253418
646nm	1061.516846
647nm	1156.615356
648nm	1256.933594
649nm	1361.775269
650nm	1476.788330
651nm	1594.708374
652nm	1717.978516
653nm	1842.401367
654nm	1967.798340
655nm	2085.559814
656nm	2197.746094
657nm	2294.183838
658nm	2369.880615
659nm	2429.841309
660nm	2448.320801
661nm	2448.106689
662nm	2406.537354
663nm	2334.214600
664nm	2242.688477
665nm	2107.324463
666nm	1961.875732
667nm	1798.389038
668nm	1625.619385
669nm	1448.833252
670nm	1278.312378
671nm	1114.945679
672nm	962.021057
673nm	829.797363
674nm	707.024109
675nm	604.809814
676nm	514.416992
677nm	435.428772
678nm	372.653015
679nm	315.448029
680nm	268.088867
681nm	228.361511
682nm	193.165176
683nm	166.397995
684nm	141.845764
685nm	120.705757
686nm	103.989258
687nm	89.052994
688nm	76.745209
689nm	66.149216
690nm	56.936668
691nm	50.232391
692nm	44.015095
693nm	38.462120
694nm	33.311398
695nm	28.619520
696nm	25.973829
697nm	22.944405
698nm	19.579939
699nm	18.284966
700nm	16.812290
701nm	14.734687
702nm	13.863507
703nm	13.348897
704nm	12.618410
705nm	11.501155
706nm	10.099256
707nm	9.093502
708nm	8.449120
709nm	8.319596
710nm	7.796568
711nm	7.110835
712nm	6.182664
713nm	6.508208
714nm	7.191847
715nm	5.984515
716nm	5.058418
717nm	4.372089
718nm	5.245517
719nm	5.412162
720nm	4.497796
721nm	4.675086
722nm	4.751594
723nm	4.100367
724nm	4.830956
725nm	5.640114
726nm	4.508808
727nm	4.122893
728nm	4.160755
729nm	4.003657
730nm	3.932743
731nm	3.936985
732nm	4.432933
733nm	4.687863
734nm	4.643307
735nm	4.450715
736nm	4.138310
737nm	3.651506
738nm	4.055384
739nm	4.573492
740nm	4.983237
741nm	4.951659
742nm	5.011232
743nm	5.661971
744nm	5.168192
745nm	4.463692
746nm	4.428928
747nm	4.520526
748nm	4.654634
749nm	4.744407
750nm	4.795103
751nm	4.806623
752nm	4.717613
753nm	3.968534
754nm	3.289728
755nm	4.684098
756nm	4.840779
757nm	4.542312
758nm	5.137369
759nm	5.608324
760nm	5.879714
761nm	5.511985
762nm	4.959404
763nm	4.640736
764nm	5.571344
765nm	6.510821
766nm	6.744776
767nm	4.710769
768nm	4.391597
769nm	4.654378
770nm	5.020387
771nm	4.447674
772nm	3.964313
773nm	4.065213
774nm	5.402357
775nm	5.927161
776nm	5.050212
777nm	4.769491
778nm	4.949754
779nm	5.487682
780nm	3.967330
CCT	0.000000
Duv	0.665986
x	0.708660
y	0.280675
u'	0.572565
v'	0.510238
deltax	0.708660
deltay	0.280675
deltau'	0.572565
deltav'	0.510238
Purity	96.887611
CRI	0.000000
R1	0.000000
R2	0.000000
R3	0.000000
R4	0.000000
R5	0.000000
R6	0.000000
R7	0.000000
R8	0.000000
R9	0.000000
R10	0.000000
R11	0.000000
R12	0.000000
R13	0.000000
R14	0.000000
R15	0.000000
