Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:40:20
PPFD	119.852211
PFD	120.904205
PFD-UV	0.090179
PFD-B	0.319577
PFD-G	0.445643
PFD-R	119.086983
PFD-FR	0.961815
RFR(600~780nm)	120.048805
CHLB(430~480nm)	0.146126
Custom3(380~780nm)	120.904205
Custom4(380~780nm)	120.904205
UV%	0.074587
B%	0.264322
G%	0.368592
R%	98.496986
FR%	0.795518
RFR%	99.292496
CHLB%	0.120861
Custom3%	100.000000
Custom4%	100.000000
R:B	372.639679
R:FR	123.814835
R:G	267.225159
B:G	0.717114
UV:B	0.282183
UV:FR	0.093759
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	123.814835
BRAT(CHLB:PFD-B)	0.457248
Ratio3	0.000000
Ratio4	0.000000
LambdaP	660.000000
LambdaPV	811.755432
LambdaD	642.000000
LUX	1384.154419
IRR	22.054800
fc	128.638885
I-Time	16.000000
380nm	1.508580
381nm	1.786527
382nm	1.677786
383nm	1.527147
384nm	1.504373
385nm	1.475392
386nm	1.405304
387nm	1.348188
388nm	1.330336
389nm	1.296315
390nm	1.234276
391nm	1.270564
392nm	1.411691
393nm	1.465282
394nm	1.461130
395nm	1.433704
396nm	1.397302
397nm	1.216513
398nm	1.008495
399nm	1.097481
400nm	1.196991
401nm	1.281297
402nm	1.350284
403nm	1.359388
404nm	1.281971
405nm	1.025441
406nm	0.943933
407nm	1.077760
408nm	1.223709
409nm	1.378742
410nm	1.399519
411nm	1.361565
412nm	1.361355
413nm	1.369413
414nm	1.326428
415nm	1.261896
416nm	0.956538
417nm	0.755388
418nm	0.974888
419nm	1.131935
420nm	1.159965
421nm	1.139430
422nm	1.060614
423nm	1.086171
424nm	1.186165
425nm	1.272847
426nm	1.354187
427nm	1.228310
428nm	1.064246
429nm	0.924772
430nm	0.796512
431nm	0.755385
432nm	0.724726
433nm	0.726872
434nm	0.761410
435nm	0.849670
436nm	0.842060
437nm	0.742828
438nm	0.698995
439nm	0.685655
440nm	0.662497
441nm	0.636554
442nm	0.725675
443nm	0.818220
444nm	0.769908
445nm	0.720010
446nm	0.663210
447nm	0.652904
448nm	0.739236
449nm	0.824641
450nm	0.908973
451nm	0.850466
452nm	0.698229
453nm	0.665563
454nm	0.673871
455nm	0.700997
456nm	0.729694
457nm	0.731718
458nm	0.723603
459nm	0.667476
460nm	0.646868
461nm	0.701832
462nm	0.790547
463nm	0.917903
464nm	0.893029
465nm	0.772409
466nm	0.769113
467nm	0.802326
468nm	0.749158
469nm	0.704870
470nm	0.912572
471nm	1.052664
472nm	0.947454
473nm	0.834160
474nm	0.707078
475nm	0.644768
476nm	0.641228
477nm	0.760477
478nm	0.937444
479nm	0.959093
480nm	0.950597
481nm	0.844114
482nm	0.725813
483nm	0.545615
484nm	0.451414
485nm	0.542697
486nm	0.588214
487nm	0.583964
488nm	0.567975
489nm	0.545460
490nm	0.568407
491nm	0.602178
492nm	0.600004
493nm	0.613597
494nm	0.728557
495nm	0.765339
496nm	0.628656
497nm	0.557560
498nm	0.557212
499nm	0.627296
500nm	0.734826
501nm	0.665467
502nm	0.559031
503nm	0.686235
504nm	0.787958
505nm	0.771003
506nm	0.767005
507nm	0.786631
508nm	0.718366
509nm	0.573146
510nm	0.623277
511nm	0.751836
512nm	0.667445
513nm	0.563959
514nm	0.527877
515nm	0.511193
516nm	0.548692
517nm	0.577637
518nm	0.596127
519nm	0.596658
520nm	0.586994
521nm	0.691113
522nm	0.815933
523nm	0.776949
524nm	0.724539
525nm	0.621869
526nm	0.508514
527nm	0.379456
