Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/25_11:39:51
PPFD	174.737183
PFD	176.272858
PFD-UV	0.128322
PFD-B	0.445887
PFD-G	0.571513
PFD-R	173.719788
PFD-FR	1.407340
RFR(600~780nm)	175.127136
CHLB(430~480nm)	0.217789
Custom3(380~780nm)	176.272858
Custom4(380~780nm)	176.272858
UV%	0.072798
B%	0.252952
G%	0.324221
R%	98.551643
FR%	0.798387
RFR%	99.350029
CHLB%	0.123552
Custom3%	100.000000
Custom4%	100.000000
R:B	389.605377
R:FR	123.438423
R:G	303.964478
B:G	0.780186
UV:B	0.287791
UV:FR	0.091181
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	123.438423
BRAT(CHLB:PFD-B)	0.488439
Ratio3	0.000000
Ratio4	0.000000
LambdaP	661.000000
LambdaPV	1187.351685
LambdaD	644.000000
LUX	1961.578857
IRR	32.128620
fc	182.302872
I-Time	11.000000
380nm	1.960489
381nm	2.066369
382nm	2.106980
383nm	2.140485
384nm	2.193206
385nm	2.225528
386nm	2.122753
387nm	2.038474
388nm	2.010180
389nm	1.930654
390nm	1.762345
391nm	1.774871
392nm	1.980205
393nm	2.126783
394nm	2.234603
395nm	1.984111
396nm	1.595413
397nm	1.777534
398nm	2.067302
399nm	1.651426
400nm	1.256783
401nm	1.413773
402nm	1.525488
403nm	1.460222
404nm	1.418116
405nm	1.423956
406nm	1.497426
407nm	1.654102
408nm	1.675449
409nm	1.595391
410nm	1.509452
411nm	1.420938
412nm	1.450638
413nm	1.506231
414nm	1.689157
415nm	1.858732
416nm	1.760924
417nm	1.677138
418nm	1.649958
419nm	1.666257
420nm	1.772380
421nm	1.763011
422nm	1.615042
423nm	1.619654
424nm	1.733084
425nm	1.850002
426nm	1.968321
427nm	1.653515
428nm	1.258892
429nm	1.265624
430nm	1.301221
431nm	1.493070
432nm	1.563213
433nm	1.251968
434nm	1.201514
435nm	1.583570
436nm	1.679915
437nm	1.503202
438nm	1.467471
439nm	1.509341
440nm	1.510568
441nm	1.500265
442nm	1.376726
443nm	1.245698
444nm	1.174956
445nm	1.085285
446nm	0.913263
447nm	0.866704
448nm	1.080924
449nm	1.118272
450nm	0.951119
451nm	0.943264
452nm	1.039942
453nm	1.094749
454nm	1.135209
455nm	1.101679
456nm	1.060097
457nm	1.063037
458nm	1.056304
459nm	1.003760
460nm	1.021974
461nm	1.190737
462nm	1.187002
463nm	0.985772
464nm	1.039008
465nm	1.252291
466nm	1.271114
467nm	1.229423
468nm	1.171939
469nm	1.101219
470nm	0.858224
471nm	0.745940
472nm	1.107906
473nm	1.267734
474nm	1.082695
475nm	0.866943
476nm	0.623324
477nm	0.742487
478nm	1.032186
479nm	1.022882
480nm	0.955548
481nm	0.832846
482nm	0.719257
483nm	0.656314
484nm	0.733907
485nm	1.114611
486nm	1.099893
487nm	0.655191
488nm	0.597735
489nm	0.755561
490nm	0.696510
491nm	0.585817
492nm	0.579989
493nm	0.604947
494nm	0.799520
495nm	0.920789
496nm	0.879403
497nm	0.857670
498nm	0.857134
499nm	0.686937
500nm	0.426541
501nm	0.425150
502nm	0.478215
503nm	0.426275
504nm	0.458202
505nm	0.880732
506nm	1.051168
507nm	0.762004
508nm	0.556568
509nm	0.424441
510nm	0.538782
511nm	0.752075
512nm	0.822949
513nm	0.868802
514nm	0.816383
515nm	0.792176
516nm	0.846775
517nm	0.876811
518nm	0.876827
519nm	0.850727
520nm	0.809802
521nm	0.690624
522nm	0.560482
523nm	0.719047
524nm	0.846455
525nm	0.857231
526nm	0.862493
527nm	0.859652
528nm	0.857262
529nm	0.855172
530nm	0.811503
531nm	0.757299
532nm	0.966011
533nm	1.072093
534nm	0.756908
535nm	0.609528
536nm	0.714596
537nm	0.756926
538nm	0.757955
539nm	0.758542
540nm	0.758422
541nm	0.720006
542nm	0.663551
543nm	0.544689
544nm	0.524806
545nm	0.633705
546nm	0.786852
547nm	0.964176
548nm	0.886302
549nm	0.775342
550nm	0.763960
551nm	0.776606
552nm	0.846918
