Wavelength(nm)	PFD(umol m-2 s-1)
380	0.005992
381	0.006075
382	0.005981
383	0.005873
384	0.006169
385	0.006366
386	0.005896
387	0.005496
388	0.005315
389	0.005251
390	0.005391
391	0.005455
392	0.005437
393	0.005479
394	0.005561
395	0.005661
396	0.005768
397	0.005986
398	0.006227
399	0.006375
400	0.006589
401	0.007586
402	0.008614
403	0.009751
404	0.011044
405	0.012655
406	0.014662
407	0.017158
408	0.020296
409	0.023923
410	0.028626
411	0.033817
412	0.040565
413	0.047682
414	0.057092
415	0.066937
416	0.080191
417	0.094188
418	0.111008
419	0.129490
420	0.151336
421	0.175355
422	0.201976
423	0.232431
424	0.265681
425	0.302510
426	0.340887
427	0.383507
428	0.427074
429	0.475636
430	0.524876
431	0.577132
432	0.630247
433	0.685552
434	0.740709
435	0.795451
436	0.848876
437	0.901040
438	0.948167
439	0.992593
440	1.025039
441	1.054162
442	1.065202
443	1.073384
444	1.059099
445	1.040718
446	1.004709
447	0.963288
448	0.910755
449	0.853293
450	0.790135
451	0.726207
452	0.661670
453	0.601133
454	0.541795
455	0.491084
456	0.441619
457	0.402826
458	0.365320
459	0.334586
460	0.305759
461	0.281161
462	0.258484
463	0.238035
464	0.219373
465	0.201812
466	0.186483
467	0.171807
468	0.159962
469	0.148500
470	0.139289
471	0.130713
472	0.124559
473	0.119080
474	0.114777
475	0.111363
476	0.108759
477	0.107071
478	0.105811
479	0.105772
480	0.105970
481	0.107531
482	0.109306
483	0.112194
484	0.115512
485	0.119749
486	0.124558
487	0.129991
488	0.136329
489	0.143186
490	0.151250
491	0.159628
492	0.169006
493	0.178648
494	0.189556
495	0.200874
496	0.213056
497	0.225493
498	0.238203
499	0.251180
500	0.264322
501	0.278248
502	0.292382
503	0.306663
504	0.321071
505	0.335875
506	0.350811
507	0.365939
508	0.380654
509	0.395011
510	0.409058
511	0.423011
512	0.437162
513	0.451293
514	0.464408
515	0.477401
516	0.489965
517	0.502360
518	0.514535
519	0.525950
520	0.536946
521	0.547450
522	0.557863
523	0.567398
524	0.576908
525	0.586232
526	0.595185
527	0.603577
528	0.611754
529	0.619796
530	0.627317
531	0.634722
532	0.641550
533	0.648441
534	0.655530
535	0.662054
536	0.667713
537	0.673901
538	0.680446
539	0.685989
540	0.691302
541	0.696383
542	0.701498
543	0.706700
544	0.711766
545	0.716650
546	0.721064
547	0.725225
548	0.729619
549	0.734086
550	0.738883
551	0.743667
552	0.748402
553	0.752644
554	0.756416
555	0.760808
556	0.765433
557	0.770376
558	0.775221
559	0.779511
560	0.783849
561	0.788252
562	0.792681
563	0.797129
564	0.801557
565	0.805962
566	0.810105
567	0.814228
568	0.818298
569	0.822290
570	0.826223
571	0.829924
572	0.833538
573	0.836370
574	0.839096
575	0.841546
576	0.844061
577	0.846637
578	0.848244
579	0.849564
580	0.851037
581	0.852277
582	0.852873
583	0.853514
584	0.854198
585	0.854092
586	0.853749
587	0.853777
588	0.853316
589	0.851592
590	0.849612
591	0.847406
592	0.844523
593	0.841436
594	0.838013
595	0.834500
596	0.830814
597	0.826487
598	0.821702
599	0.816487
600	0.811183
601	0.805869
602	0.800223
603	0.794081
604	0.787502
605	0.780694
606	0.773888
607	0.766769
608	0.758611
609	0.750564
610	0.742626
611	0.734217
612	0.725617
613	0.716464
614	0.707397
615	0.698517
616	0.689523
617	0.680451
618	0.670434
619	0.660407
620	0.650664
621	0.641195
622	0.631979
623	0.622352
624	0.612580
625	0.602580
626	0.592435
627	0.582099
628	0.571984
629	0.561940
630	0.552061
631	0.542031
632	0.531728
633	0.521565
634	0.511468
635	0.501647
636	0.491766
637	0.481732
638	0.471806
639	0.461948
640	0.452070
641	0.442393
642	0.433485
643	0.424313
644	0.414920
645	0.405812
646	0.396865
647	0.388456
648	0.380042
649	0.371622
650	0.363103
651	0.354774
652	0.347310
653	0.339430
654	0.331194
655	0.323697
656	0.316240
657	0.308627
658	0.301557
659	0.294895
660	0.287794
661	0.280969
662	0.275064
663	0.268642
664	0.261886
665	0.255370
666	0.248952
667	0.242744
668	0.236244
669	0.229637
670	0.223891
671	0.218135
672	0.212374
673	0.207317
674	0.202458
675	0.197584
676	0.192807
677	0.188123
678	0.183028
679	0.178101
680	0.173849
681	0.169691
682	0.165587
683	0.161688
684	0.157523
685	0.152952
686	0.149357
687	0.146001
688	0.142469
689	0.139049
690	0.135718
691	0.132709
692	0.129584
693	0.126199
694	0.122949
695	0.119748
696	0.116583
697	0.113562
698	0.110666
699	0.108556
700	0.106186
701	0.103222
702	0.100774
703	0.098444
704	0.095854
705	0.093509
706	0.091343
707	0.089014
708	0.086818
709	0.084821
710	0.083260
711	0.081685
712	0.079814
713	0.078093
714	0.076380
715	0.074152
716	0.072172
717	0.070403
718	0.068698
719	0.066885
720	0.064916
721	0.063552
722	0.062338
723	0.061231
724	0.060046
725	0.058827
726	0.057581
727	0.056098
728	0.054542
729	0.053763
730	0.052931
731	0.052054
732	0.050911
733	0.049753
734	0.048580
735	0.048032
736	0.047178
737	0.045722
738	0.044727
739	0.043824
740	0.042940
741	0.042319
742	0.041762
743	0.041187
744	0.040224
745	0.039248
746	0.038712
747	0.037903
748	0.037054
749	0.036528
750	0.036622
751	0.036724
752	0.035438
753	0.034750
754	0.034570
755	0.035465
756	0.034170
757	0.032150
758	0.032153
759	0.032579
760	0.032863
761	0.031517
762	0.030594
763	0.029809
764	0.028817
765	0.028264
766	0.027906
767	0.027627
768	0.027251
769	0.026758
770	0.026051
771	0.026217
772	0.026187
773	0.025393
774	0.024719
775	0.024171
776	0.023781
777	0.023912
778	0.023781
779	0.023356
780	0.023012
