Model Name	LI-180
Serial Number	A21M0027
Time	2025/06/30_17:09:43
PPFD	143.080673
PFD	147.217255
PFD-UV	0.129095
PFD-B	38.203995
PFD-G	67.525803
PFD-R	37.350903
PFD-FR	4.007447
RFR(600~780nm)	41.358337
CHLB(430~480nm)	30.340136
Custom3(380~780nm)	147.217255
Custom4(380~780nm)	147.217255
UV%	0.087690
B%	25.950762
G%	45.868137
R%	25.371284
FR%	2.722132
RFR%	28.093403
CHLB%	20.609089
Custom3%	100.000000
Custom4%	100.000000
R:B	0.977670
R:FR	9.320373
R:G	0.553135
B:G	0.565769
UV:B	0.003379
UV:FR	0.032214
B:G:R	0.000000
B:R:FR	0.000000
UV:B:G:R:FR	0.000000
RFR(PFD-R:PFD-FR)	9.320373
BRAT(CHLB:PFD-B)	0.794161
Ratio3	0.000000
Ratio4	0.000000
LambdaP	443.000000
LambdaPV	352.936951
LambdaD	380.000000
LUX	10101.973633
IRR	32.570564
fc	938.845154
I-Time	33.000000
380nm	2.036560
381nm	2.150274
382nm	2.089542
383nm	2.010283
384nm	2.013999
385nm	2.011488
386nm	1.967740
387nm	1.925437
388nm	1.887507
389nm	1.806467
390nm	1.650717
391nm	1.643009
392nm	1.793143
393nm	1.888722
394nm	1.948313
395nm	1.990663
396nm	2.026362
397nm	2.087853
398nm	2.154207
399nm	2.297462
400nm	2.452949
401nm	2.710520
402nm	2.972267
403nm	3.250339
404nm	3.647202
405nm	4.289985
406nm	5.038395
407nm	5.916760
408nm	6.960385
409nm	8.127840
410nm	9.757877
411nm	11.590269
412nm	14.043418
413nm	16.632542
414nm	20.098158
415nm	23.687519
416nm	28.226479
417nm	33.071636
418nm	39.152786
419nm	45.742596
420nm	53.383213
421nm	61.825790
422nm	71.230797
423nm	81.869339
424nm	93.387634
425nm	106.188301
426nm	119.503487
427nm	134.193970
428nm	149.137909
429nm	165.479507
430nm	181.980469
431nm	199.508698
432nm	217.182526
433nm	235.312790
434nm	253.394165
435nm	271.394470
